Id,score
9606147,2.80E-05
,
9606151,1.35E-07
,
9606152,2.52E-05
,
9606153,9.84E-06
,
9606158,4.25E-08
,
9606160,1.92E-05
,
9606161,9.30E-07
,
9301079,4.23E-06
,
9606166,0
,
9606167,0.000149267
,
9606170,0
,
9512100,2.29E-06
,
9606179,3.79E-07
,
9606189,0.000235919
,
9306084,0
,
9605031,3.12E-07
,
9606196,1.09E-05
,
9606197,3.17E-07
,
9606198,1.62E-07
,
9607002,6.55E-08
,
9607006,1.44E-05
,
9607008,1.66E-05
,
9607012,0
,
9607013,2.52E-05
,
9607016,4.56E-05
,
9607018,5.19E-06
,
9607028,0
,
9607031,1.77E-05
,
9607035,1.94E-05
,
9607042,0
,
9607044,8.66E-07
,
9607047,7.47E-06
,
9607054,1.75E-05
,
9607055,2.11E-05
,
9211100,0.000238875
,
9301045,9.12E-06
,
9607059,2.41E-07
,
9607068,0
,
9607069,1.95E-06
,
9607072,7.70E-05
,
9607073,8.90E-05
,
9607075,0
,
9411239,2.63E-09
,
9607079,1.51E-05
,
9508138,2.55E-05
,
9607080,7.02E-05
,
9607083,0.000199693
,
9607084,3.14E-06
,
9607088,7.81E-06
,
9607093,4.44E-05
,
9607095,8.54E-05
,
9607097,0
,
9607098,0
,
9607100,7.14E-05
,
9307193,0
,
9607102,7.01E-06
,
9607106,1.32E-05
,
9607111,2.22E-08
,
9607113,0.000126078
,
9607118,1.07E-05
,
9607123,1.30E-05
,
9409190,4.90E-05
,
9601161,9.02E-05
,
9607128,1.12E-06
,
9502116,1.54E-05
,
9607130,0
,
9607131,6.79E-06
,
9607136,8.37E-06
,
9607142,5.47E-07
,
9607157,2.75E-05
,
9607162,2.75E-07
,
9607165,9.77E-05
,
9410077,0
,
9607166,4.91E-08
,
9607169,1.80E-07
,
9607178,2.71E-06
,
9607179,0
,
9607180,0.000109334
,
9607182,8.63E-06
,
9607187,0.000464354
,
9607191,3.97E-06
,
9607197,1.75E-10
,
9607218,4.88E-05
,
9607223,0.000113769
,
9607225,0.000131014
,
9212142,0
,
9607228,4.74E-06
,
9607237,4.94E-07
,
9607241,0
,
9607242,7.46E-06
,
9608001,0
,
9608002,2.49E-07
,
9608003,1.01E-05
,
9404159,0.000181254
,
9412129,1.03E-06
,
9509034,0.00011692
,
9608004,1.11E-05
,
9608007,2.25E-06
,
9608023,8.60E-05
,
9608025,2.10E-05
,
9608030,4.42E-05
,
9605169,0.000223572
,
9608032,7.11E-09
,
9608036,5.59E-06
,
9608044,3.88E-05
,
9608049,4.59E-06
,
9608050,4.76E-05
,
9608051,0
,
9606053,7.14E-05
,
9608052,0
,
9608055,4.57E-05
,
9608057,1.29E-05
,
9608062,8.51E-07
,
9608065,0.000198041
,
9608067,0
,
9608068,0.00134585
,
9608069,0.000126138
,
9608072,3.38E-05
,
9608073,0.000354959
,
9608075,9.59E-07
,
9608076,4.02E-05
,
9407019,4.87E-05
,
9608080,0
,
9412068,0
,
9608081,0
,
9512088,0
,
9608087,1.30E-05
,
9608097,1.85E-05
,
9608098,9.36E-06
,
9608100,8.90E-05
,
9608101,4.90E-06
,
9209038,5.93E-06
,
9608106,3.51E-05
,
9608107,3.15E-05
,
9607234,0.001103976
,
9608112,7.66E-06
,
9608113,2.48E-06
,
9608114,6.53E-07
,
9608115,0
,
9608119,2.10E-07
,
9608120,0
,
9507039,0
,
9608123,1.51E-07
,
9608132,8.70E-06
,
9608133,3.21E-05
,
9608141,2.50E-07
,
9608146,0
,
9408126,0
,
9608147,3.26E-05
,
9608148,3.11E-05
,
9608149,0
,
9608152,7.34E-06
,
9608155,4.57E-06
,
9608158,1.40E-05
,
9608164,0
,
9608165,0.000377842
,
9608166,7.27E-09
,
9608168,5.32E-05
,
9602146,2.29E-05
,
9608170,2.24E-05
,
9307051,7.18E-05
,
9608184,3.04E-08
,
9608191,0.000270333
,
9609003,0.000153484
,
9303102,2.25E-07
,
9609007,4.38E-06
,
9609009,4.79E-07
,
9609011,8.54E-07
,
9609012,0
,
9601047,0.000143187
,
9609013,0
,
9609015,2.70E-06
,
9609018,1.52E-06
,
9609032,6.07E-05
,
9312028,6.96E-08
,
9312029,6.96E-08
,
9509059,3.44E-06
,
9609036,1.58E-05
,
9609038,2.20E-05
,
9609043,2.90E-05
,
9609044,7.14E-05
,
9607053,0
,
9609048,2.51E-05
,
9609051,3.36E-06
,
9609054,9.36E-07
,
9609055,1.19E-06
,
9609058,0
,
9609060,0.000144208
,
9609063,0.000202576
,
9609067,1.33E-06
,
9609072,0
,
9609078,1.92E-05
,
9609079,0.000554607
,
9609082,3.37E-05
,
9606026,0
,
9609088,5.85E-05
,
9609090,9.59E-05
,
9609091,1.58E-05
,
9609093,7.14E-05
,
9205112,0
,
9609096,0
,
9602042,7.75E-05
,
9609097,0.000201407
,
9609098,5.81E-05
,
9609105,3.32E-06
,
9609106,2.26E-08
,
9609110,1.31E-09
,
9601100,0
,
9609120,2.84E-05
,
9609124,1.19E-05
,
9609129,0
,
9609131,6.13E-05
,
9609134,1.08E-05
,
9605040,0.000134283
,
9609135,7.20E-06
,
9609136,2.81E-06
,
9507173,3.05E-06
,
9411124,1.79E-05
,
9609139,3.02E-05
,
9609140,3.84E-05
,
9609144,5.00E-05
,
9609154,8.37E-06
,
9609155,5.57E-06
,
9609156,0
,
9609158,2.59E-05
,
9609163,3.50E-06
,
9609164,4.33E-05
,
9310063,1.18E-06
,
9609165,0.000110196
,
9604046,0
,
9609169,5.26E-08
,
9609170,0.000325641
,
9609175,8.78E-05
,
9408072,7.61E-08
,
9609178,3.30E-06
,
9608130,0.00014944
,
9609179,0.000124096
,
9608016,0
,
9609182,0.000285185
,
9609184,4.28E-08
,
9609185,8.31E-06
,
9609186,9.11E-05
,
9408122,3.69E-05
,
9412019,6.24E-07
,
9609187,0
,
9511025,7.14E-05
,
9609189,7.14E-05
,
9609121,0
,
9609191,0.000124642
,
9611056,1.31E-06
,
9704046,2.06E-07
,
9609197,2.91E-05
,
9511192,9.42E-06
,
9609199,0
,
9609200,0
,
9609201,1.50E-06
,
9609205,0.000102955
,
9407070,3.37E-05
,
9512026,1.65E-05
,
9609210,0.000216321
,
9609215,1.94E-05
,
9501048,1.11E-05
,
9609220,8.18E-06
,
9609221,2.02E-06
,
9609222,1.85E-05
,
9604015,9.54E-05
,
9609227,3.42E-07
,
9609237,6.56E-05
,
9609240,6.55E-06
,
9610004,0
,
9506175,3.58E-06
,
9512050,3.58E-06
,
9610005,4.42E-05
,
9610007,3.04E-06
,
9610010,0
,
9607150,0
,
9610015,1.95E-05
,
9610017,2.43E-05
,
9610029,6.93E-05
,
9610032,5.79E-05
,
9610033,0
,
9610040,1.78E-05
,
9610042,2.20E-05
,
9412193,0
,
9412240,0
,
9610046,1.74E-05
,
9610047,5.30E-06
,
9406057,6.06E-07
,
9610050,5.65E-05
,
9610052,9.47E-06
,
9610056,1.38E-05
,
9503155,6.34E-06
,
9610061,6.92E-06
,
9610063,0.000114256
,
9403193,0.0002259
,
9610072,8.62E-06
,
9610073,0
,
9610075,0
,
9610078,0.000103665
,
9308140,5.75E-05
,
9409001,8.36E-05
,
9604006,4.83E-05
,
9604074,0.000166865
,
9610083,1.88E-05
,
9610085,7.82E-05
,
9610086,8.51E-05
,
9610088,3.51E-06
,
9610089,1.30E-05
,
9606052,2.03E-06
,
9606135,8.42E-06
,
9610090,1.87E-05
,
9610091,0.000118682
,
9610093,0.000218954
,
9610096,3.57E-05
,
9607133,0
,
9610097,2.66E-05
,
9407130,4.19E-05
,
9602015,1.62E-05
,
9610100,0
,
9610110,3.92E-05
,
9603093,4.30E-07
,
9610112,0.000148092
,
1177,0
,
2201,0
,
9908119,1.82E-07
,
9606078,2.34E-05
,
9702204,0.000156044
,
2202,7.24E-05
,
2203,8.20E-05
,
9308073,6.04E-05
,
9312055,3.99E-05
,
9705020,4.10E-05
,
9710015,0.000175757
,
9808011,5.22E-05
,
9712023,2.13E-05
,
9910238,1.18E-06
,
9910268,1.57E-07
,
9706210,0.001559119
,
9704087,3.82E-05
,
9707259,5.67E-05
,
9708085,0.000143155
,
9709015,4.18E-05
,
9709118,0.000101609
,
2206,0
,
9409115,0
,
2207,5.26E-06
,
9404106,2.38E-05
,
9910088,1.29E-05
,
9910264,0.000105298
,
9610122,0
,
9701182,0
,
2214,5.10E-06
,
9811096,2.74E-05
,
2215,8.73E-06
,
9708153,3.11E-05
,
1072,0
,
9906195,4.44E-06
,
9605191,0
,
9709200,6.39E-06
,
9811019,0.000940362
,
2218,2.29E-05
,
9711008,0.000286268
,
9611207,1.32E-05
,
9806122,0.000162506
,
9204080,0
,
9804173,3.35E-06
,
2220,1.38E-06
,
9906047,0.00010255
,
2221,1.40E-06
,
9502088,8.51E-08
,
9710176,1.99E-05
,
9712139,0.000108699
,
9807155,1.88E-05
,
9812105,6.39E-05
,
9305032,4.18E-06
,
9412084,1.75E-05
,
9312214,0
,
9403116,3.92E-05
,
9511206,6.06E-06
,
9611053,5.55E-06
,
9911220,7.41E-05
,
9409029,7.13E-07
,
9512131,7.92E-05
,
9703029,5.75E-06
,
9706005,4.78E-08
,
9901162,2.63E-08
,
9410177,0
,
2224,0
,
9312207,5.57E-06
,
2092,4.26E-08
,
9911160,1.19E-05
,
9912122,2.73E-05
,
9910255,7.14E-06
,
1002,1.95E-05
,
9910021,1.80E-05
,
9911240,3.00E-07
,
9811256,4.33E-05
,
9903170,0.000413697
,
9904188,5.40E-05
,
9509019,0.000470709
,
9704137,3.79E-07
,
9910134,2.89E-07
,
9803174,3.26E-05
,
9803220,2.63E-05
,
9804141,5.68E-05
,
9912215,0
,
2232,0.000137706
,
1091,0
,
9905133,0.000700415
,
9904185,7.99E-08
,
9904204,4.40E-05
,
9906146,6.41E-05
,
9803247,1.97E-05
,
2235,1.73E-05
,
9911124,9.46E-05
,
9904035,7.81E-06
,
9609202,7.33E-05
,
2238,6.06E-05
,
9703097,5.23E-05
,
9608192,0.000142872
,
9610232,8.96E-06
,
9611210,6.70E-07
,
9702010,2.71E-06
,
9802140,8.56E-06
,
9405173,2.10E-05
,
9811117,1.99E-06
,
9906189,0.000191205
,
9812147,5.96E-05
,
9901100,1.35E-05
,
9905077,7.00E-05
,
2057,1.62E-07
,
9803069,2.17E-05
,
9701129,3.98E-05
,
9702031,7.24E-06
,
9708149,0.000127102
,
9710004,2.51E-05
,
9910248,6.20E-09
,
9803112,9.08E-06
,
1081,0
,
9502087,3.04E-05
,
9504037,1.74E-06
,
9510116,3.36E-06
,
9510195,0.000222126
,
9708159,0.000111762
,
9712125,0.000317289
,
9802027,3.64E-05
,
9802118,0.000339276
,
9906115,0
,
9906121,2.58E-05
,
9303167,0
,
9709021,3.75E-05
,
9210084,0
,
9709192,0.001084064
,
9810183,4.34E-06
,
9709184,2.01E-06
,
9807023,9.06E-09
,
9709003,0
,
9906209,4.91E-05
,
2246,8.21E-06
,
9310115,1.05E-05
,
9801148,2.24E-05
,
9412100,0
,
9412022,5.47E-06
,
9702017,6.20E-05
,
2248,7.04E-09
,
2249,6.50E-06
,
9904013,0.000175685
,
9903090,5.34E-05
,
9903186,7.15E-06
,
2250,7.22E-05
,
9910103,2.65E-06
,
9908131,2.93E-05
,
2252,4.47E-07
,
9910220,0.000153691
,
9803064,2.20E-05
,
9803083,2.80E-06
,
9804062,3.83E-07
,
9804129,2.88E-05
,
9812047,9.22E-05
,
9202086,1.88E-06
,
9904086,5.78E-05
,
9811162,1.35E-05
,
9903178,5.08E-05
,
9907065,2.84E-05
,
2258,2.56E-05
,
2259,0
,
9711144,0.000256674
,
9801197,9.84E-05
,
9411229,2.55E-05
,
9502104,0.000245399
,
9312155,0
,
9408095,6.14E-05
,
9411223,0.000560174
,
9807022,4.31E-05
,
2042,1.88E-06
,
9812004,4.99E-05
,
9711020,4.50E-07
,
3008,0.000131059
,
3009,1.38E-05
,
9606099,2.80E-06
,
9803007,3.24E-07
,
9812143,5.31E-05
,
9707179,1.54E-05
,
9703208,1.62E-05
,
9705132,3.34E-05
,
9801170,5.90E-05
,
9706107,8.31E-05
,
9709198,0.000281228
,
9812235,3.30E-05
,
9902187,2.56E-08
,
9311117,0
,
3015,3.46E-05
,
9608033,5.94E-05
,
9902171,1.31E-06
,
3019,0.000120924
,
9807188,0.000247153
,
9711175,0.000325306
,
1003,1.11E-07
,
9911104,5.25E-06
,
9912242,2.14E-07
,
3021,2.78E-07
,
3023,5.77E-06
,
9912049,1.26E-05
,
9710245,0.00011294
,
9808182,8.08E-05
,
9811010,4.76E-07
,
9612219,4.70E-05
,
9710192,0.000225746
,
9612108,7.42E-06
,
9707212,9.57E-05
,
9706023,8.20E-05
,
9801149,0.000142593
,
9201057,1.79E-07
,
9802083,9.30E-06
,
9807077,2.37E-05
,
9309127,3.30E-05
,
3028,0
,
9710172,5.65E-08
,
9806047,7.59E-05
,
9808036,8.69E-05
,
9207031,1.53E-09
,
9803252,1.28E-05
,
9812187,0.000882945
,
9906073,1.02E-05
,
9803111,9.09E-05
,
9803196,9.63E-05
,
9804175,9.02E-06
,
9810236,6.48E-05
,
9906153,1.07E-07
,
9907094,1.21E-06
,
9908121,1.93E-05
,
9912090,1.62E-05
,
9704101,7.49E-05
,
9908091,5.34E-07
,
9906096,3.01E-08
,
9811160,0.000131341
,
9801188,7.18E-05
,
9806164,1.45E-05
,
3040,2.40E-05
,
9803113,2.76E-06
,
9702092,0
,
9812112,6.66E-05
,
9802050,7.13E-06
,
3044,1.35E-05
,
9912158,5.19E-06
,
9610064,9.34E-06
,
9806138,4.30E-06
,
9608022,2.80E-05
,
9804032,0.000185157
,
9808164,6.43E-07
,
9903027,4.48E-05
,
3047,0.000584271
,
9607190,0.000433871
,
9610013,0
,
9801037,6.21E-06
,
9301069,3.88E-07
,
9903166,3.85E-08
,
3060,9.43E-07
,
9709209,0.000264647
,
9805118,6.81E-05
,
9811082,7.83E-06
,
9506111,4.34E-06
,
3065,0.000127348
,
3069,8.55E-05
,
9801083,3.76E-05
,
9806139,9.22E-05
,
9810237,0.000519885
,
9909075,4.29E-06
,
9911246,0
,
9708029,2.88E-05
,
9704017,6.60E-06
,
9707043,3.00E-05
,
9709098,8.47E-05
,
9711040,0.000137513
,
9801034,1.73E-05
,
9803218,0.000132631
,
9608011,0.000733214
,
9802164,1.52E-05
,
9807066,2.25E-05
,
9810161,2.20E-05
,
9705094,3.96E-05
,
9703124,1.60E-05
,
9812225,1.71E-07
,
9901028,8.49E-05
,
3275,0.000187245
,
5013,9.29E-06
,
5139,6.62E-06
,
3077,7.03E-06
,
3078,9.14E-06
,
9706035,7.22E-05
,
9812086,4.72E-07
,
9803254,3.27E-06
,
3080,2.63E-09
,
9901090,0
,
9911024,0
,
3083,1.26E-07
,
9808073,9.88E-06
,
9901066,1.34E-05
,
4132,5.03E-06
,
9603189,0
,
9703144,6.16E-05
,
9711084,0.001367237
,
9507021,9.68E-05
,
9604163,4.44E-05
,
9611138,8.04E-05
,
9612168,0.000245318
,
9701032,4.65E-05
,
9903181,4.75E-05
,
4003,0.000111757
,
7178,0.000100632
,
7223,7.30E-06
,
8193,1.17E-05
,
9006,1.45E-05
,
9910161,2.71E-05
,
9908100,1.36E-05
,
5230,0.000136757
,
6110,0.000312904
,
3299,3.44E-05
,
4149,0.000215016
,
9508015,7.49E-06
,
8134,8.16E-06
,
9902184,7.48E-05
,
5226,1.29E-06
,
3291,9.17E-06
,
7041,6.48E-06
,
4021,8.24E-06
,
7039,1.70E-05
,
9907034,5.81E-05
,
9908104,1.01E-05
,
9908174,2.25E-08
,
9909048,3.03E-06
,
9911234,1.74E-07
,
9906196,2.86E-05
,
9910064,4.10E-06
,
9707001,3.59E-05
,
9801023,0.000176733
,
9810200,1.15E-05
,
9901158,1.70E-05
,
9907207,7.16E-05
,
3089,0
,
9712100,1.53E-06
,
3090,1.51E-06
,
9612021,0.000421545
,
9612073,0.000245224
,
9705242,5.86E-05
,
9606157,0.000495206
,
9807035,0.000168763
,
9810158,6.04E-05
,
3091,5.16E-06
,
9703074,0
,
9903133,1.56E-05
,
9706103,2.15E-05
,
9709105,1.14E-05
,
9710060,2.32E-05
,
3094,0
,
9710220,0
,
9803128,6.77E-06
,
9809024,0.000323298
,
9904202,8.43E-06
,
9807054,6.99E-05
,
9703123,1.95E-05
,
9706185,9.59E-08
,
9912277,1.38E-08
,
9811234,2.50E-06
,
3105,0
,
3106,0.000198757
,
9801038,0.000521727
,
9808181,2.91E-05
,
9910175,8.66E-05
,
9710189,6.70E-06
,
9806050,1.22E-06
,
9310081,0
,
9611112,2.74E-05
,
9611171,0.000127764
,
9409176,4.81E-05
,
9306103,1.36E-05
,
3111,0.000160051
,
9711064,2.25E-06
,
3112,0.000132184
,
9608180,0.000219833
,
9208049,0
,
1118,9.11E-08
,
9602055,3.25E-06
,
9806156,0.000317613
,
9809047,0
,
9403071,0
,
9609024,7.20E-05
,
3119,0.000230704
,
9610144,0.000271684
,
9908153,0.000147273
,
9906044,0.00034263
,
9906137,6.99E-06
,
9811108,0.000279637
,
9906149,0
,
9907020,0
,
9307093,1.86E-06
,
9610152,7.23E-05
,
9702141,1.52E-07
,
9804012,0.00012868
,
9805174,2.09E-06
,
9809142,8.99E-05
,
3126,1.10E-05
,
1067,3.73E-06
,
3127,0.000102289
,
9609083,2.21E-07
,
9612068,6.55E-05
,
9902175,9.40E-05
,
9903106,0.000133513
,
9501085,3.20E-05
,
9507016,0.000200775
,
9512020,4.01E-05
,
9705049,0.000152094
,
9608110,0.000140979
,
9810212,0.000308048
,
9802129,9.73E-05
,
9810015,2.22E-05
,
9904200,4.08E-05
,
9904201,1.33E-06
,
9805102,0.000646128
,
3132,1.12E-06
,
9504109,3.41E-06
,
9603012,2.07E-05
,
9607215,3.74E-05
,
9909213,0.000407957
,
9910250,2.59E-05
,
9704030,5.41E-05
,
9712180,1.44E-08
,
9802189,9.54E-07
,
9805076,0
,
9704045,1.41E-05
,
9805134,4.25E-06
,
9806204,7.25E-05
,
9807166,1.25E-05
,
9807203,9.11E-07
,
9808005,0.00010137
,
9809184,4.72E-05
,
9812010,9.24E-06
,
9609166,0.000845162
,
9401051,0
,
9604149,1.08E-05
,
9808145,2.99E-05
,
9811164,2.67E-06
,
9501064,1.45E-07
,
9501122,2.75E-06
,
9706115,2.13E-05
,
9604037,7.29E-05
,
9712168,0
,
9705034,3.08E-05
,
9810228,4.04E-06
,
9807212,0.000129558
,
3149,1.31E-09
,
9912034,0
,
9912046,0
,
3152,1.72E-05
,
9912206,6.45E-06
,
9803099,3.92E-06
,
3153,0.000180387
,
9612135,2.83E-08
,
9604076,1.50E-05
,
9602038,1.04E-05
,
9604186,0.000163219
,
9608131,3.70E-05
,
9311032,2.57E-07
,
9712245,6.10E-06
,
9912141,0.000186969
,
9712219,0
,
9310045,0
,
9709155,0
,
3157,7.70E-06
,
9801081,8.92E-07
,
3158,4.24E-05
,
9609195,2.39E-06
,
9702007,0.000173186
,
9707073,1.10E-05
,
9801052,5.81E-06
,
9903119,5.85E-07
,
9805077,7.17E-06
,
9901034,3.31E-06
,
9807230,7.23E-05
,
9812199,7.14E-05
,
9709059,0
,
9903086,4.77E-05
,
9908045,3.46E-06
,
3164,6.50E-07
,
9410184,6.09E-06
,
9504114,1.09E-05
,
9504115,3.69E-05
,
9805058,0.000653617
,
9707205,7.93E-05
,
3165,2.62E-07
,
3166,2.29E-05
,
3167,1.31E-09
,
3168,8.43E-06
,
2060,3.44E-07
,
9905144,1.42E-07
,
9906041,1.42E-07
,
9907023,9.08E-08
,
9612059,2.06E-05
,
9307050,3.66E-05
,
9708048,8.88E-05
,
9708053,9.47E-07
,
9710126,2.13E-06
,
9512143,3.85E-05
,
9612203,1.66E-05
,
9710212,0.000300151
,
9805199,4.12E-06
,
9806136,3.85E-05
,
9806214,1.85E-06
,
9702047,8.12E-05
,
9711034,1.17E-05
,
3174,1.65E-05
,
9702096,7.14E-05
,
9803107,9.86E-05
,
9608157,9.67E-09
,
9802125,1.50E-05
,
9512024,1.48E-05
,
9801146,5.79E-06
,
9206023,4.36E-06
,
9901004,3.28E-06
,
9909152,0
,
9910256,1.41E-05
,
9809163,2.04E-06
,
3181,0
,
9810038,3.44E-05
,
9704068,4.89E-06
,
9704133,5.40E-05
,
3182,7.68E-06
,
9912155,4.29E-07
,
9511130,0.000108301
,
9611064,2.29E-07
,
9703072,0.000178237
,
9707017,8.07E-05
,
9903041,1.59E-05
,
9802099,0.000516563
,
3186,4.40E-05
,
9605056,3.47E-08
,
9506041,1.47E-06
,
9601120,4.78E-06
,
9906135,0
,
9906136,0
,
9908210,1.31E-09
,
3190,0.015901512
,
2068,0
,
9304019,1.72E-05
,
9307110,0
,
9402091,1.34E-05
,
9403163,6.52E-05
,
9407186,7.55E-05
,
9506186,0.000101085
,
9508170,0.000141247
,
9610066,7.89E-05
,
9701103,4.96E-05
,
9702194,0.001445769
,
9708114,0.000121558
,
9710002,1.81E-05
,
9805216,6.86E-05
,
9808144,0.000906038
,
9810184,3.47E-05
,
9906185,2.16E-05
,
9908176,5.68E-05
,
9909042,0
,
9204093,0
,
9304106,0
,
9201049,1.21E-05
,
9208039,8.70E-06
,
9401013,0
,
9501087,0
,
9610207,1.89E-05
,
9611124,1.03E-05
,
9612093,9.83E-06
,
9612178,0.000179325
,
9607177,3.77E-05
,
9703126,6.01E-05
,
9612134,2.65E-05
,
9802169,0.000711521
,
9804080,1.84E-05
,
9811023,1.51E-05
,
9503028,2.22E-05
,
9309076,2.41E-06
,
9309159,2.41E-06
,
9401166,7.13E-06
,
9406211,0
,
9509037,0.000111951
,
9610094,3.65E-05
,
9612233,0.001827154
,
9612159,7.26E-07
,
9211046,8.69E-08
,
9709040,3.57E-05
,
9706167,0.000248532
,
9611081,1.93E-05
,
1162,0
,
9609061,0.000206647
,
9602063,0.000130087
,
3196,1.42E-05
,
9509165,3.86E-07
,
9603206,4.10E-06
,
3202,9.64E-05
,
9906111,5.17E-07
,
9911071,0
,
1011,6.10E-09
,
9808057,2.64E-05
,
9907158,6.73E-07
,
9911215,1.03E-07
,
9704149,1.06E-05
,
9805212,9.59E-05
,
9903216,2.36E-06
,
9611164,1.02E-05
,
9703073,1.74E-05
,
9705014,0.000138907
,
9708083,2.04E-05
,
9810004,1.11E-05
,
9712179,6.03E-05
,
9812008,6.80E-05
,
9902087,0.000190646
,
9903050,0
,
9807113,1.55E-05
,
9809043,5.30E-05
,
3212,3.68E-06
,
9603162,2.38E-05
,
3214,3.50E-05
,
9403105,0
,
9812091,2.40E-06
,
9707155,8.57E-10
,
9808012,4.10E-06
,
9407135,1.88E-06
,
9903129,2.56E-05
,
9807071,1.95E-05
,
9801110,0.000106386
,
9906210,0
,
9610014,0
,
9909194,2.67E-08
,
9903260,8.28E-05
,
9909166,0
,
9805122,6.82E-05
,
9710082,5.20E-06
,
3234,2.62E-05
,
9710041,0.000283346
,
3235,4.17E-05
,
9904172,9.53E-06
,
9908167,5.12E-05
,
9812188,2.38E-05
,
9710027,4.99E-05
,
3241,4.42E-05
,
9710026,4.72E-06
,
9711177,3.80E-06
,
9810080,0.000188384
,
9608083,6.87E-05
,
9710234,5.87E-05
,
9711085,6.52E-05
,
3244,4.46E-06
,
9803178,0
,
9805012,1.33E-06
,
9904196,5.48E-08
,
9909177,0
,
9907057,9.99E-06
,
3247,3.79E-07
,
9710229,2.90E-07
,
9909220,1.43E-06
,
9803204,0.000314279
,
3250,3.29E-06
,
9607198,4.80E-05
,
9609196,4.80E-05
,
9811144,2.70E-05
,
9901113,0
,
3251,5.12E-05
,
9811184,3.86E-05
,
9608179,0.000139019
,
9703046,4.28E-05
,
9810049,1.56E-05
,
9411081,0.000139224
,
9708032,3.74E-06
,
9708121,0
,
9412050,2.05E-05
,
9707231,0
,
9609109,1.23E-05
,
3257,5.91E-06
,
9401020,0.000266079
,
9903070,9.64E-05
,
9904047,0.00018892
,
9909142,0.000134086
,
9910151,7.88E-09
,
9812138,3.29E-06
,
9906002,1.58E-08
,
9503112,6.06E-05
,
3259,2.75E-06
,
9907091,1.35E-06
,
9908136,1.09E-10
,
9612119,9.61E-05
,
9704009,0.000213837
,
9801058,6.43E-05
,
3262,0.000186497
,
9908139,2.27E-05
,
9502149,9.67E-05
,
9612251,1.58E-05
,
9703209,0.000386046
,
9908009,0
,
3266,0
,
3268,0.000100691
,
9411027,2.99E-05
,
9510189,2.08E-05
,
9603064,9.56E-06
,
9709047,4.08E-05
,
9908106,0.000284756
,
9301128,0
,
9706176,0.000887839
,
9612221,0.000287568
,
9804063,0.000570102
,
9912193,2.97E-07
,
9706086,7.35E-08
,
3270,0.000570368
,
9409048,9.93E-05
,
9610136,9.71E-06
,
9810256,5.09E-06
,
3276,2.95E-05
,
9308053,3.49E-06
,
9601051,0.000177617
,
9405051,1.20E-05
,
9612122,9.69E-05
,
9912225,5.04E-05
,
9905071,4.23E-06
,
9911134,1.55E-07
,
3282,6.05E-06
,
3283,0
,
9911219,6.10E-06
,
9903023,7.79E-05
,
9803058,8.60E-05
,
9305156,0
,
9402040,0
,
9609001,9.22E-05
,
3287,0
,
9302097,0
,
4083,0.000114312
,
9402112,5.94E-06
,
9702062,1.30E-05
,
9712088,0.00041096
,
9807086,3.06E-06
,
9911235,2.04E-06
,
9706223,3.74E-05
,
9711001,0.00027721
,
9801115,0.000210465
,
9911193,4.57E-08
,
9912288,4.57E-08
,
9703039,3.48E-05
,
9705110,2.06E-05
,
9706196,2.57E-05
,
9707102,1.83E-05
,
9708022,2.27E-05
,
9904146,5.09E-05
,
9611219,8.64E-06
,
9709074,5.71E-05
,
9803081,7.58E-05
,
3293,1.30E-06
,
3296,0.000157382
,
9810238,5.69E-05
,
9702102,1.84E-06
,
9902017,6.38E-06
,
9209018,0
,
9705018,2.86E-06
,
9912124,8.84E-05
,
9511125,4.39E-08
,
9801130,0
,
9906029,0.000344566
,
4006,3.28E-06
,
9603178,7.17E-05
,
9402054,0
,
4007,0
,
9307117,1.66E-05
,
4008,0
,
9901048,4.55E-05
,
9710169,3.95E-05
,
9812126,1.29E-06
,
9611004,5.98E-07
,
9612010,4.61E-05
,
9307055,0
,
9811173,8.57E-05
,
9806248,3.67E-05
,
2086,1.37E-08
,
9911119,8.46E-05
,
9911183,0
,
9908154,1.48E-05
,
4012,0.000294619
,
9309060,0
,
9312173,0
,
9809002,4.60E-09
,
4020,1.93E-05
,
4023,5.40E-06
,
9909119,5.07E-05
,
9812039,2.59E-05
,
9808023,4.45E-07
,
9702197,7.29E-06
,
4026,6.29E-05
,
9606194,8.69E-05
,
9701017,6.59E-05
,
9706019,2.01E-06
,
9806190,4.98E-06
,
9904061,3.83E-05
,
9607155,7.33E-06
,
4031,6.38E-06
,
9606162,0
,
9709205,0.000265988
,
9711170,0.00010062
,
4037,0.000132453
,
9511067,1.64E-05
,
9904011,0.000224769
,
9804064,8.01E-06
,
9806036,2.20E-05
,
9806182,0.000124147
,
9402049,4.43E-07
,
9705059,0.000327944
,
9904097,2.00E-06
,
9512016,0
,
9811177,1.43E-05
,
9711025,1.58E-05
,
9812165,3.96E-05
,
4041,0.000143593
,
9901086,2.62E-06
,
9902057,2.69E-05
,
9311060,1.38E-05
,
9405043,1.38E-05
,
9204001,1.47E-06
,
9911051,9.70E-06
,
9809085,0.000348412
,
9812108,0.00010447
,
102118,6.64E-06
,
9911141,7.64E-06
,
9911144,1.24E-06
,
9912197,0
,
9912198,1.39E-06
,
9912199,1.08E-06
,
9912200,7.52E-05
,
9408044,4.01E-06
,
4047,0
,
9611115,5.57E-05
,
9611116,0.000253623
,
9811191,4.22E-05
,
9406030,0
,
9603169,2.71E-05
,
9810253,1.79E-07
,
9811132,2.23E-06
,
4050,1.28E-06
,
