,S.No,Id,Betweenness centrality,Closeness,Degree centrality,Eigenvector centrality,Katz Centrality,Percolation Centrality,load Centrality,Hormonic Centrality,Degree prestige,Hub-Score,Page Rank,Rank_prestige,Authorities-Score,score
11707,11707,9809182,1.27e-06,0.000564749,0.003313824,1.4400000000000002e-43,0.00025752,1.27e-06,1.31e-06,0.668892509,0.003316757,0.000155786,0.000978576,0.003846154,0.000155786,0.0
11709,11709,9903193,2.26e-06,0.001322527,0.003313824,4.26e-43,0.000538443,2.26e-06,2.32e-06,0.000658836,0.002487558,5.62e-08,0.00255517,0.009615385,5.62e-08,0.0
11710,11710,9510133,0.0001,0.001692834,0.004970829,5.19e-42,0.000800641,0.0001,0.000102903,0.653785305,0.003316757,6.8e-05,0.00603455,0.015384615,6.8e-05,0.0
11716,11716,110079,1.45e-05,0.279574939,0.005799321,1.37e-06,0.001196733,1.45e-05,1.64e-05,0.223565148,0.003316757,3.16e-07,0.051662818,0.015384615,3.16e-07,0.069193809
11725,11725,203007,0.002444406,0.431748958,0.007456326,1.93e-05,0.003754118,0.002444406,0.002515396,0.428292827,0.00165873,1.33e-07,0.04621052,0.030769231,1.33e-07,0.0
11728,11728,205063,0.000170758,0.450651787,0.004142316,6.85e-05,0.007866219,0.000170758,0.00025154,0.520704512,0.000829365,1.52e-08,0.008698451,0.015384615,1.52e-08,0.0
11734,11734,4152,0.001403487,0.301282388,0.005799321,6.09e-07,0.004497399,0.001403487,0.001444247,0.0,0.000829365,3.16e-19,0.075361203,0.021153846,3.16e-19,0.056612846
11739,11739,9908157,0.0004228,0.117499617,0.003313824,2.17e-14,0.000899889,0.0004228,0.000435079,0.673599584,0.002487558,7.06e-08,0.007176222,0.005769231,7.06e-08,0.0
11749,11749,9606139,0.0,0.0,0.072907865,0.0,0.0,0.0,0.0,0.000329418,0.07379767,0.032575217,0.0,0.0,0.032575217,0.0
11750,11750,11251,0.001263138,0.393106964,0.013255833,9.69e-06,0.013825243,0.001263138,0.001329911,0.000329418,0.005804315,0.006559795,0.046373616,0.042307692,0.006559795,0.0
11751,11751,107143,0.004204613,0.471099982,0.037282352,0.000107324,0.02629173,0.004204613,0.004398935,0.128385212,0.031509131,0.011962161,0.005871454,0.026923077,0.011962161,0.025160516
11752,11752,203187,0.000309352,0.650212528,0.01574133,0.000963835,0.032199428,0.000309352,0.000350832,0.0,0.012437808,0.004030886,0.00511034,0.021153846,0.004030886,0.207584093
11753,11753,208103,0.0004228,0.779316479,0.01574133,0.004385519,0.133035062,0.0004228,0.000449522,0.000988253,0.005804315,0.002396177,0.026693371,0.05,0.002396177,0.062903248
11754,11754,112015,0.000190056,0.525715412,0.014912838,0.000405692,0.058732913,0.000190056,0.000190159,0.000329418,0.003316757,0.008142599,0.021583031,0.057692308,0.008142599,0.018870113
11755,11755,207234,0.001070159,0.703198303,0.01574133,0.00324644,0.086213371,0.001070159,0.001113274,0.002618872,0.008291872,0.001851273,0.012395292,0.034615385,0.001851273,0.018870113
11756,11756,206087,0.000730983,0.615949453,0.017398335,0.001674417,0.146652378,0.000730983,0.000722123,0.000823545,0.005804315,0.001257469,0.021637396,0.05,0.001257469,0.075484212
11758,11758,210230,0.000120466,0.70606438,0.011598828,0.002488949,0.054200677,0.000120466,0.000123363,0.0,0.003316757,0.00603585,0.008915912,0.038461538,0.00603585,0.006291814
11759,11759,9904109,0.004304026,0.139881756,0.01905534,2.86e-15,0.004240022,0.004304026,0.004453094,0.0,0.014096187,0.001404173,0.009187739,0.026923077,0.001404173,0.006291814
11762,11762,1194,0.0,0.270427032,0.002485332,4.99e-07,0.004613551,0.0,0.0,0.003442416,0.0,3.17e-19,0.003261919,0.011538462,3.17e-19,0.037741479
11764,11764,9912264,0.001467813,0.334181386,0.006627834,1.65e-06,0.007940006,0.001467813,0.001528494,0.354735408,0.002487558,0.000201195,0.004729783,0.026923077,0.000201195,0.018870113
11770,11770,9912162,2.73e-05,0.235250489,0.004970829,7.4e-08,0.000816201,2.73e-05,3.8e-05,0.311862327,0.004975115,0.000332531,0.000326192,0.005769231,0.000332531,0.0
11772,11772,203050,0.0,0.378067623,0.013255833,1.91e-05,0.012135821,0.0,0.0,0.162357501,0.0,3.17e-19,0.100219745,0.065384615,3.17e-19,0.0
11774,11774,210281,0.001555531,0.635685905,0.026511831,0.000961891,0.050313843,0.001555531,0.001642831,0.001152962,0.018242123,0.013222843,0.010111949,0.042307692,0.013222843,0.012579552
11775,11775,203255,0.000871331,0.471464609,0.023197842,4.63e-05,0.00499291,0.000871331,0.000920707,0.31537135,0.019071302,0.005225481,0.00163096,0.021153846,0.005225481,0.081774773
11776,11776,206214,0.000420461,0.510170298,0.008284818,8.05e-05,0.010992438,0.000420461,0.000440495,0.12251467,0.00165873,2.23e-05,0.082092173,0.038461538,2.23e-05,0.0
11778,11778,211103,6.84e-05,0.401251421,0.009941823,5.19e-05,0.010548573,6.84e-05,6.98e-05,0.04651357,0.00165873,0.000250097,0.078722611,0.046153846,0.000250097,0.081774773
11780,11780,107060,0.0,0.027347132,0.000828678,1.2e-24,0.000845434,0.0,0.0,0.625610847,0.000829365,0.000336024,0.000543653,0.003846154,0.000336024,0.0
11783,11783,208158,2.97e-05,0.289754416,0.009941823,8.84e-07,0.006990707,2.97e-05,3.5e-05,0.753148604,0.000829365,9.71e-06,0.008644085,0.040384615,9.71e-06,0.025160516
11792,11792,9406049,0.000168418,0.000423298,0.004142316,5.43e-45,0.000234104,0.000168418,0.000176318,0.466473563,0.004145936,6.44e-06,0.000706749,0.005769231,6.44e-06,0.018870113
11800,11800,9911120,1.33e-06,0.058230344,0.000828678,7.02e-20,0.00037745,1.33e-06,1.5e-06,0.0,0.000829365,4.16e-06,0.000434923,0.005769231,4.16e-06,0.081774773
11802,11802,9707240,0.0,0.060571109,0.009941823,1.3300000000000001e-21,0.004792498,0.0,0.0,0.000823545,0.0,3.17e-19,0.074738177,0.051923077,3.17e-19,0.0
11806,11806,9404098,0.000111694,0.000846596,0.007456326,1.09e-44,0.000468209,0.000111694,0.000114938,0.462624811,0.006633494,8.03e-05,0.00255517,0.003846154,8.03e-05,0.069193809
11809,11809,9206026,0.0,0.0,0.022369329,0.0,0.0,0.0,0.0,0.007749162,0.023217238,0.006315288,0.0,0.0,0.006315288,0.0
11817,11817,9501113,0.002479493,0.003251004,0.029825841,2.0000000000000002e-29,0.001436156,0.002479493,0.002617697,0.658529118,0.027363174,0.003115728,0.00337065,0.021153846,0.003115728,0.025160516
11818,11818,9502141,0.000363152,0.003251004,0.022369329,2.0000000000000002e-29,0.001735599,0.000363152,0.000349026,0.311478935,0.018242123,0.003017925,0.002446439,0.021153846,0.003017925,0.213874496
11822,11822,9703127,0.002619842,0.089970287,0.027340344,2.11e-17,0.004972836,0.002619842,0.00263575,0.0,0.02072968,0.006287344,0.002881362,0.038461538,0.006287344,0.044031882
11827,11827,9512066,0.0527421,0.277247823,0.004142316,2.57e-05,0.002458205,0.0527421,0.054302354,0.001372574,0.000829365,0.000246604,0.004892879,0.023076923,0.000246604,0.037741479
11833,11833,1214,0.000205845,0.130754286,0.007456326,6.81e-16,0.005004762,0.000205845,0.000221451,0.009160822,0.00165873,1.68e-05,0.024627489,0.038461538,1.68e-05,0.0
11837,11837,9705160,7.84e-05,0.067892205,0.018226827,3.74e-20,0.002683656,7.84e-05,9.21e-05,0.000329418,0.018242123,0.008668151,0.000271827,0.001923077,0.008668151,0.031450918
11840,11840,211181,0.000274265,0.886532483,0.01905534,0.014097742,0.155138279,0.000274265,0.000285841,0.570398052,0.000829365,5.32e-06,0.370302837,0.071153846,5.32e-06,0.018870113
11845,11845,9310177,5.96e-07,0.00151146,0.002485332,2.93e-43,0.000749138,5.96e-07,6.26e-07,0.737177683,0.000829365,9.29e-07,0.001848421,0.005769231,9.29e-07,0.006291814
11850,11850,9611024,0.0,0.0,0.019883832,0.0,0.0,0.0,0.0,0.319608873,0.02072968,0.005979963,0.0,0.0,0.005979963,0.012579552
11854,11854,206068,2.25e-05,0.661075721,0.009113331,0.001625485,0.067805275,2.25e-05,2.74e-05,0.108160024,0.002487558,0.000887214,0.047967063,0.028846154,0.000887214,0.006291814
11856,11856,205132,0.000512273,0.656857718,0.011598828,0.001599428,0.066500811,0.000512273,0.000530159,0.000329418,0.004145936,0.000604982,0.02228978,0.032692308,0.000604982,0.088065176
11857,11857,207101,0.000473092,0.646639986,0.009113331,0.001402583,0.044659635,0.000473092,0.000514513,0.000988253,0.005804315,0.001334314,0.01625523,0.019230769,0.001334314,0.012579552
11858,11858,210222,0.0,0.65402427,0.004970829,0.001847883,0.057723861,0.0,0.0,0.433910176,0.0,3.17e-19,0.039686682,0.030769231,3.17e-19,0.012579552
11859,11859,9912089,0.0,0.245618571,0.001656819,4.05e-07,0.001317966,0.0,0.0,0.000658836,0.0,3.17e-19,0.002446439,0.007692308,3.17e-19,0.0
11861,11861,207243,0.0,0.630624758,0.01574133,0.001189274,0.033936302,0.0,0.0,0.000329418,0.0,3.17e-19,0.229956595,0.075,3.17e-19,0.044031882
11862,11862,211113,0.000330989,0.650906811,0.007456326,0.002102375,0.05371208,0.000330989,0.00034361,0.13703999,0.002487558,0.000435923,0.02995529,0.028846154,0.000435923,0.006291814
11864,11864,1195,3.67e-07,0.000564749,0.002485332,1.4400000000000002e-43,0.00025752,3.67e-07,3.63e-07,0.352692218,0.002487558,2.75e-06,0.001413498,0.003846154,2.75e-06,0.106936542
11871,11871,9908002,0.0,0.089848586,0.001656819,1.55e-17,0.001203245,0.0,0.0,0.038503238,0.0,3.17e-19,0.010057584,0.011538462,3.17e-19,0.031450918
11872,11872,9905184,5.15e-06,0.126642435,0.005799321,1.27e-15,0.002424513,5.15e-06,5.71e-06,0.630159303,0.00165873,9.71e-05,0.008209163,0.023076923,9.71e-05,0.031450918
11873,11873,9912166,0.000176021,0.112153181,0.000828678,1.79e-15,0.00121822,0.000176021,0.000204,0.237915714,0.000829365,5.84e-05,0.000978576,0.005769231,5.84e-05,0.088065176
11874,11874,9912211,8.89e-05,0.086874056,0.004142316,6.72e-17,0.001259112,8.89e-05,9.15e-05,0.220332303,0.00165873,0.000197702,0.01543975,0.011538462,0.000197702,0.0
11875,11875,9904209,0.0,0.081035075,0.001656819,2.13e-17,0.000606727,0.0,0.0,0.000494127,0.000829365,2.72e-06,0.004023033,0.003846154,2.72e-06,0.125808067
11880,11880,301209,0.0,0.062191022,0.005799321,6.74e-20,0.002299135,0.0,0.0,0.546641483,0.0,3.17e-19,0.032945382,0.038461538,3.17e-19,0.006291814
11882,11882,111117,0.0,0.306973954,0.003313824,1.72e-06,0.012840084,0.0,0.0,0.481435147,0.000829365,0.001662653,0.00766551,0.017307692,0.001662653,0.025160516
11884,11884,102121,0.000405257,0.384981518,0.005799321,7.51e-06,0.008652329,0.000405257,0.000433274,0.538996812,0.00165873,0.00130637,0.019354053,0.023076923,0.00130637,0.006291814
11887,11887,204174,0.007467603,0.805696432,0.039767849,0.00910529,0.263129309,0.007467603,0.007584462,0.277938491,0.009950251,0.010868302,0.056607343,0.134615385,0.010868302,0.006291814
11888,11888,9911154,0.00038362,0.167488958,0.004970829,1.43e-13,0.002641148,0.00038362,0.00038754,0.467247062,0.004145936,0.008234185,0.001359133,0.005769231,0.008234185,0.0
11890,11890,211030,0.001040919,0.825092884,0.005799321,0.004772343,0.113572563,0.001040919,0.00107115,0.0,0.000829365,3.17e-19,0.65485852,0.023076923,3.17e-19,0.0
11891,11891,9408155,0.0,0.0,0.044738844,0.0,0.0,0.0,0.0,0.002360828,0.045605297,0.042731163,0.0,0.0,0.042731163,0.012579552
11894,11894,110242,0.003982394,0.297335465,0.072079373,1.82e-06,0.006332901,0.003982394,0.004374864,0.001592186,0.070480934,0.01944396,0.001196037,0.007692308,0.01944396,0.150969836
11895,11895,204058,0.000906419,0.673089705,0.012427341,0.012550905,0.068829458,0.000906419,0.000866548,0.262741115,0.002487558,0.000173251,0.045558136,0.046153846,0.000173251,0.006291814
11897,11897,5233,4.7e-06,0.006050251,0.009113331,7.12e-11,0.003222113,4.7e-06,4.84e-06,0.474990019,0.003316757,3.64e-06,0.078958556,0.032692308,3.64e-06,0.062903248
11898,11898,5235,1.15e-06,0.005277167,0.009113331,7.12e-11,0.003281402,1.15e-06,1.21e-06,0.339870394,0.003316757,3.93e-06,0.07806914,0.028846154,3.93e-06,0.0
11899,11899,108061,0.000280697,0.289804811,0.008284818,2.53e-06,0.002044956,0.000280697,0.000289451,0.052953925,0.004145936,4.97e-05,0.045449405,0.026923077,4.97e-05,0.0
11902,11902,205310,0.000501747,0.636598256,0.007456326,0.000365541,0.038607984,0.000501747,0.000521734,0.041339728,0.000829365,2.78e-05,0.123869201,0.036538462,2.78e-05,0.0
11903,11903,9301028,0.00032748,0.001692834,0.003313824,1.6000000000000001e-43,0.000959833,0.00032748,0.000336991,0.726483777,0.000829365,4.46e-06,0.003588111,0.013461538,4.46e-06,0.006291814
11906,11906,203247,0.000970745,0.654290673,0.013255833,0.000913874,0.076020735,0.000970745,0.001041061,0.001647089,0.002487558,0.002619727,0.019299688,0.053846154,0.002619727,0.012579552
11907,11907,9907013,0.001163725,0.000986992,0.013255833,3.04e-39,0.000286384,0.001163725,0.001197521,0.001152962,0.013267008,0.00600092,0.010764333,0.003846154,0.00600092,0.0
11908,11908,110288,7.37e-05,0.54372486,0.01905534,0.00031548,0.082364212,7.37e-05,8.18e-05,0.003376533,0.000829365,0.000241713,0.064695272,0.082692308,0.000241713,0.006291814
11909,11909,211059,0.000357304,0.799427418,0.013255833,0.013332772,0.214191037,0.000357304,0.000343009,0.003568693,0.003316757,0.000443607,0.089597305,0.059615385,0.000443607,0.006291814
11911,11911,9202054,0.0,0.0,0.003313824,0.0,0.0,0.0,0.0,0.497902268,0.004145936,1.09e-06,0.0,0.0,1.09e-06,0.018870113
11915,11915,9202039,0.0,0.0,0.002485332,0.0,0.0,0.0,0.0,0.464258674,0.003316757,0.000915158,0.0,0.0,0.000915158,0.094355737
11917,11917,9206084,0.0,0.0,0.055509365,0.0,0.0,0.0,0.0,0.020168213,0.056384747,0.006650613,0.0,0.0,0.006650613,0.044031882
11921,11921,9412106,2.8e-05,0.009166675,0.004970829,2.51e-39,0.001883956,2.8e-05,2.91e-05,0.635535981,0.00165873,1.65e-05,0.005273436,0.019230769,1.65e-05,0.075484212
11922,11922,9304011,0.003409303,0.002116037,0.058823354,2.72e-44,0.001170522,0.003409303,0.003544422,0.685586375,0.055555548,0.019343153,0.003425015,0.015384615,0.019343153,0.018870113
11926,11926,9912121,0.001122789,0.021687223,0.018226827,1.5e-28,0.001879013,0.001122789,0.00117345,0.000329418,0.014096187,0.005239453,0.004077399,0.017307692,0.005239453,0.100646139
11931,11931,9605075,0.004409288,0.004851293,0.006627834,3.7200000000000003e-29,0.001895105,0.004409288,0.004495218,0.005715399,0.00165873,7.89e-05,0.0214743,0.021153846,7.89e-05,0.006291814
11936,11936,8252,0.002549668,0.435458222,0.051366863,0.000126821,0.049939823,0.002549668,0.002641768,0.001839249,0.034825867,0.015110024,0.009731392,0.088461538,0.015110024,0.006291814
11946,11946,9207094,0.0,0.0,0.041424854,0.0,0.0,0.0,0.0,0.0,0.04228856,0.042597802,0.0,0.0,0.042597802,0.006291814
11948,11948,112029,0.000216371,0.513117583,0.016569843,0.000262448,0.044056597,0.000216371,0.000218442,0.039579811,0.000829365,0.000252192,0.118301649,0.084615385,0.000252192,0.0
11950,11950,9404162,0.008308525,0.008193871,0.032311338,3.52e-34,0.00327935,0.008308525,0.008517806,0.000329418,0.024046438,0.0053652,0.01114489,0.048076923,0.0053652,0.0
11952,11952,9310170,0.016233606,0.007725023,0.039767849,6.25e-38,0.002897263,0.016233606,0.016722091,0.33570726,0.033167489,0.004834269,0.034685073,0.040384615,0.004834269,0.0
11959,11959,9211040,0.003268955,0.00126962,0.032311338,1.63e-44,0.000702313,0.003268955,0.003381944,0.0,0.030679931,0.000915158,0.00163096,0.011538462,0.000915158,0.0
11961,11961,9610038,3.4e-05,0.032575075,0.005799321,9.53e-28,0.002359264,3.4e-05,3.58e-05,0.18232386,0.00165873,1.68e-07,0.048321525,0.028846154,1.68e-07,0.062903248
11965,11965,9309125,0.010604103,0.007335599,0.012427341,8.42e-39,0.004321391,0.010604103,0.010968272,0.254468715,0.00165873,1.63e-05,0.045449405,0.05,1.63e-05,0.012579552
11970,11970,9508030,0.002695864,0.008607605,0.007456326,2.2e-36,0.001965251,0.002695864,0.002804246,0.64329386,0.003316757,1.13e-06,0.013102042,0.025,1.13e-06,0.0
11972,11972,9509119,0.000730983,0.010461936,0.018226827,5.87e-40,0.005372488,0.000730983,0.000752212,0.348265522,0.003316757,6.43e-05,0.048049699,0.069230769,6.43e-05,0.0
11978,11978,9502090,0.0,0.001692834,0.001656819,7.509999999999999e-42,0.00080298,0.0,0.0,0.697952539,0.0,3.17e-19,0.01032941,0.007692308,3.17e-19,0.106936542
11979,11979,9503159,0.0013684,0.007644185,0.004970829,2.93e-33,0.001894976,0.0013684,0.001408141,0.00148238,0.000829365,2.12e-09,0.048805377,0.023076923,2.12e-09,0.006291814
11980,11980,9506124,0.018680235,0.007031753,0.004970829,2.2199999999999998e-39,0.002064478,0.018680235,0.019351643,0.00296476,0.000829365,0.000971045,0.037512069,0.026923077,0.000971045,0.031450918
11983,11983,9212149,0.0,0.0,0.05385236,0.0,0.0,0.0,0.0,0.171358044,0.054726369,0.005651623,0.0,0.0,0.005651623,0.069193809
11985,11985,9311015,0.000865484,0.00190443,0.020712345,7.65e-42,0.001060493,0.000865484,0.000902654,0.031799383,0.018242123,0.002445078,0.001250402,0.013461538,0.002445078,0.012579552
11986,11986,9306013,4.03e-05,0.000846596,0.022369329,1.09e-44,0.000468209,4.03e-05,4.16e-05,0.266493599,0.02155888,0.000625241,0.000652384,0.011538462,0.000625241,0.031450918
11989,11989,9610144,8.89e-05,0.027391478,0.01574133,4.35e-24,0.005409876,8.89e-05,9.21e-05,0.000329418,0.002487558,0.002829305,0.048365017,0.073076923,0.002829305,0.0
11994,11994,9504004,4.02e-07,0.006480368,0.005799321,2.2199999999999998e-39,0.002656013,4.02e-07,6e-07,0.726238179,0.000829365,1.09e-05,0.005164705,0.023076923,1.09e-05,0.006291814
11999,11999,9809087,0.0,0.00757271,0.004142316,3.33e-35,0.001937832,0.0,0.0,0.593066907,0.0,3.17e-19,0.006197646,0.021153846,3.17e-19,0.012579552
12001,12001,9605225,0.014651818,0.018282565,0.014084325,4.77e-36,0.003384837,0.014651818,0.015038099,0.308313749,0.007462693,0.008576705,0.021256839,0.032692308,0.008576705,0.0
12003,12003,9505122,0.007720815,0.020753275,0.01574133,7.25e-37,0.005452882,0.007720815,0.007904784,0.0,0.004145936,0.001669639,0.036750955,0.055769231,0.001669639,0.018870113
12010,12010,9303046,0.0,0.0,0.044738844,0.0,0.0,0.0,0.0,0.000329418,0.045605297,0.006636641,0.0,0.0,0.006636641,0.018870113
12012,12012,9705102,0.007736955,0.01838403,0.017398335,2.53e-25,0.005217407,0.007736955,0.007964479,0.68349046,0.006633494,0.000147403,0.031260058,0.05,0.000147403,0.0
12013,12013,9303153,0.000830396,0.000846596,0.017398335,1.09e-44,0.000468209,0.000830396,0.00086053,0.001317671,0.016583744,0.001418145,0.00092421,0.005769231,0.001418145,0.006291814
12019,12019,9906092,8.65e-06,0.006604391,0.007456326,1.57e-25,0.002441724,8.65e-06,8.91e-06,0.001317671,0.00165873,0.000613365,0.026258448,0.030769231,0.000613365,0.018870113
12020,12020,9305079,0.00057543,0.000423298,0.007456326,5.43e-45,0.000234104,0.00057543,0.000686017,0.579974404,0.007462693,0.004464014,0.000217461,0.005769231,0.004464014,0.012579552
12021,12021,9801179,8.65e-07,0.000952157,0.001656819,1.5e-43,0.000491625,8.65e-07,7.1e-07,0.631021395,0.000829365,0.000366063,0.00081548,0.007692308,0.000366063,0.113227103
12028,12028,9212026,2.02e-05,0.000846596,0.001656819,1.09e-44,0.000468209,2.02e-05,1.69e-05,0.692315569,0.000829365,1.25e-05,0.001576594,0.009615385,1.25e-05,0.012579552
12030,12030,9302038,0.000303504,0.000423298,0.013255833,5.43e-45,0.000234104,0.000303504,0.000324956,0.290045737,0.013267008,0.011226541,0.000380557,0.005769231,0.011226541,0.0
12032,12032,9810254,0.001076007,0.197267584,0.013255833,5.17e-12,0.004742161,0.001076007,0.001137344,0.250391817,0.011608629,0.009823555,0.002826997,0.013461538,0.009823555,0.006291814
12036,12036,9404157,7.72e-06,0.011219376,0.010770336,1.73e-38,0.003759867,7.72e-06,8e-06,0.490074761,0.00165873,5.48e-07,0.028378696,0.048076923,5.48e-07,0.044031882
12041,12041,12156,0.008543492,0.509749344,0.039767849,0.000333288,0.059027555,0.008543492,0.008695268,0.335020437,0.029021553,0.028020665,0.00858972,0.055769231,0.028020665,0.012579552
12042,12042,107138,0.001830381,0.520622607,0.038939357,0.000161988,0.084208169,0.001830381,0.001967786,0.057954473,0.025704816,0.011400631,0.01277585,0.067307692,0.011400631,0.006291814
12043,12043,205298,0.000214032,0.378528627,0.003313824,1.82e-05,0.002231267,0.000214032,0.000242513,0.620868838,0.000829365,2.03e-05,0.012286562,0.021153846,2.03e-05,0.0
12045,12045,210219,0.000237423,0.787667899,0.011598828,0.007810249,0.1647489,0.000237423,0.000217841,0.123650313,0.004145936,0.001068848,0.037566434,0.042307692,0.001068848,0.0
12046,12046,212112,0.000371339,0.815398691,0.024854846,0.017751106,0.317215783,0.000371339,0.000339398,0.000329418,0.00165873,0.000838313,0.207509155,0.109615385,0.000838313,0.012579552
12048,12048,9609113,0.02593708,0.014065745,0.005799321,1.0600000000000001e-29,0.001713063,0.02593708,0.026911372,0.015401459,0.004975115,0.000673444,0.02055009,0.011538462,0.000673444,0.169841202
12051,12051,204202,1.46e-06,0.639544896,0.003313824,0.000569249,0.006021934,1.46e-06,1.61e-06,0.677148277,0.000829365,3.67e-06,0.020876282,0.017307692,3.67e-06,0.0
12052,12052,210127,0.0,0.678963532,0.008284818,0.001947533,0.03626216,0.0,0.0,0.095133843,0.0,3.17e-19,0.086830654,0.042307692,3.17e-19,0.081774773
12054,12054,9503099,0.000912266,0.001595169,0.029825841,7.509999999999999e-42,0.000568875,0.000912266,0.000950796,0.008438586,0.029021553,0.003947055,0.000489288,0.003846154,0.003947055,0.018870113
12055,12055,9912120,0.000970745,0.043442491,0.008284818,2.9900000000000004e-21,0.001003106,0.000970745,0.000986902,0.15456838,0.006633494,0.001872231,0.009731392,0.011538462,0.001872231,0.0
12056,12056,9812153,0.00076607,0.049915871,0.004970829,2.9700000000000003e-21,0.002181544,0.00076607,0.000776283,0.479405251,0.00165873,1.28e-05,0.015657211,0.015384615,1.28e-05,0.245326826
12064,12064,9912016,0.000298241,0.09191937,0.008284818,9.51e-17,0.00273625,0.000298241,0.000317133,0.000329418,0.00165873,1.47e-06,0.027345755,0.028846154,1.47e-06,0.094355737
