,Rank,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige,degree_prestige
4204,4205,12002,9506033,9610029,9301100,9301100,9301100,9610029,9301100,9707025,9402017,9301100,9301100,9701103
4205,4206,11263,9901128,9903047,5112,5112,5112,9903047,5112,9901119,9304068,5112,5112,9906139
4206,4207,11251,211005,3238,9306094,9306094,9306094,3238,9306094,9608179,9311048,9306094,9306094,9407154
4207,4208,11250,9607230,9311092,9502102,9502102,9502102,9311092,9502102,9612215,9709154,9502102,9502102,212084
4208,4209,11248,9411002,9206050,9511094,9511094,9511094,9206050,9511094,9508131,9607105,9511094,9511094,212267
4209,4210,11243,9208042,9612092,9709104,9709104,9709104,9612092,9709104,9609166,9305020,9709104,9709104,9235
4210,4211,11232,9206088,9405054,9209005,9209005,9209005,9405054,9209005,9711052,9709028,9209005,9209005,211239
4211,4212,11227,11232,205265,9210028,9210028,9210028,205265,9210028,9507062,9210050,9210028,9210028,9805175
4212,4213,11214,9603001,9203012,9606100,9606100,9606100,9203012,9606100,9602179,9612146,9606100,9606100,211105
4213,4214,11209,9212056,9510078,9903070,9903070,9903070,9510078,9903070,9508103,9906198,9903070,9903070,10050
4214,4215,11208,9502157,209024,9510111,9510111,9510111,209024,9510111,204190,3074,9510111,9510111,9804078
4215,4216,11197,9512168,9306157,9207048,9207048,9207048,9306157,9207048,9601078,9311008,9207048,9207048,9805126
4216,4217,11183,11243,9803072,9312115,9312115,9312115,9803072,9312115,9412244,9409113,9312115,9312115,9705102
4217,4218,11172,9503077,9302122,9211066,9211066,9211066,9302122,9211066,9606082,4079,9211066,9211066,4079
4218,4219,11170,4135,9611022,9304108,9304108,9304108,9611022,9304108,9705055,4147,9304108,9304108,9409198
4219,4220,11169,5024,9912058,9503110,9503110,9503110,9912058,9503110,9508156,9707224,9503110,9503110,210110
4220,4221,11166,9206076,9704108,9207032,9207032,9207032,9704108,9207032,9606004,9603009,9207032,9207032,9905107
4221,4222,11159,205132,9510068,9203013,9203013,9203013,9510068,9203013,9408156,9503139,9203013,9203013,9803131
4222,4223,11157,11063,9609010,9408010,9408010,9408010,9609010,9408010,9312209,9402041,9408010,9408010,202034
4223,4224,11141,9203024,9093,9302005,9302005,9302005,9093,9302005,9407018,9710179,9302005,9302005,207143
4224,4225,11140,9201003,9605103,9201039,9201039,9201039,9605103,9201039,9505157,2071,9201039,9201039,12077
4225,4226,11138,209159,9605107,9308121,9308121,9308121,9605107,9308121,9503023,9801099,9308121,9308121,10237
4226,4227,11137,9211053,209070,9301056,9301056,9301056,209070,9301056,9406132,1070,9301056,9301056,208132
4227,4228,11115,9705198,9704031,9803115,9803115,9803115,9704031,9803115,9402085,9707062,9803115,9803115,9609109
4228,4229,11113,9409189,9203008,9206069,9206069,9206069,9203008,9206069,9607239,9704131,9206069,9206069,9503044
4229,4230,11110,9312138,9212094,9301037,9301037,9301037,9212094,9301037,9610156,9710114,9301037,9301037,9901132
4230,4231,11100,9204059,9301049,9502046,9502046,9502046,9301049,9502046,9801157,9702125,9502046,9502046,9702181
4231,4232,11099,9901131,9409018,202187,202187,202187,9409018,202187,9408173,202201,202187,202187,207113
4232,4233,11097,9202059,9232,9411191,9411191,9411191,9232,9411191,9607095,9204054,9411191,9411191,9409064
4233,4234,11095,9504042,9310142,9906241,9906241,9906241,9310142,9906241,9403066,9312143,9906241,9906241,9403094
4234,4235,11080,9208040,11077,9302051,9302051,9302051,11077,9302051,9608169,1024,9302051,9302051,209088
4235,4236,11077,9604076,9303010,9212062,9212062,9212062,9303010,9212062,9503137,9905146,9212062,9212062,208045
4236,4237,11072,9209016,210020,9309127,9309127,9309127,210020,9309127,9602027,9802023,9309127,9309127,208184
4237,4238,11063,9911139,9412100,9504061,9504061,9504061,9412100,9504061,206228,9205006,9504061,9504061,9706102
4238,4239,11060,9409115,9801059,9210003,9210003,9210003,9801059,9210003,203101,9708149,9210003,9210003,5170
4239,4240,11014,9601031,9405030,9306017,9306017,9306017,9405030,9306017,9802051,9505136,9306017,9306017,9707237
4240,4241,11011,9204042,9801042,9206089,9206089,9206089,9801042,9206089,9705175,9701084,9206089,9206089,7006
4241,4242,10272,9606155,10107,9211128,9211128,9211128,10107,9211128,9610077,1114,9211128,9211128,6156
4242,4243,10267,9409001,9509041,9207070,9207070,9207070,9509041,9207070,9704156,204188,9207070,9207070,207040
4243,4244,10253,9606085,9189,9210045,9210045,9210045,9189,9210045,9304035,9604013,9210045,9210045,9805020
4244,4245,10237,9207067,201131,9409195,9409195,9409195,201131,9409195,9604025,9601041,9409195,9409195,9501017
4245,4246,10232,9410196,9207025,9512216,9512216,9512216,9207025,9512216,12134,5258,9512216,9512216,211005
4246,4247,10226,9210015,9711026,9301105,9301105,9301105,9711026,9301105,9305045,9702009,9301105,9301105,11232
4247,4248,10223,9509143,9801198,9711065,9711065,9711065,9801198,9711065,9301063,9702120,9711065,9711065,9707035
4248,4249,10196,9211035,9203058,9608142,9608142,9608142,9203058,9608142,9304164,209024,9608142,9608142,11243
4249,4250,10190,9308009,9312159,9611187,9611187,9611187,9312159,9611187,9301028,9404092,9611187,9611187,4135
4250,4251,10179,2246,9312133,9205110,9205110,9205110,9312133,9205110,9607233,9701010,9205110,9205110,5024
4251,4252,10177,9705101,9704212,7054,7054,7054,9704212,7054,207037,11169,7054,7054,209159
4252,4253,10172,9705032,205181,4014,4014,4014,205181,4014,206195,9606076,4014,4014,9409189
4253,4254,10168,9210114,9507076,9902142,9902142,9902142,9507076,9902142,206237,9910086,9902142,9902142,9911139
4254,4255,10159,9205077,9912158,204022,204022,204022,9912158,204022,9710101,3239,204022,204022,9242
4255,4256,10148,9311069,9206059,9301089,9301089,9301089,9206059,9301089,9612030,2096,9301089,9301089,9606085
4256,4257,10138,9304147,9207096,9605191,9605191,9605191,9207096,9605191,9511110,9707170,9605191,9605191,9410196
4257,4258,10132,9301017,206168,9603166,9603166,9603166,206168,9603166,9609228,9512117,9603166,9603166,2246
4258,4259,10117,9410130,9406037,9307040,9307040,9307040,9406037,9307040,9705188,202186,9307040,9307040,9706133
4259,4260,10107,9206098,9203040,9508153,9508153,9508153,9203040,9508153,9609105,9306013,9508153,9508153,9801196
4260,4261,10105,205273,9305004,9601147,9601147,9601147,9305004,9601147,9511060,9709098,9601147,9601147,205026
4261,4262,10082,9706133,9409143,9904193,9904193,9904193,9409143,9904193,9608089,9712106,9904193,9904193,210040
4262,4263,10074,9212090,9803164,9412050,9412050,9412050,9803164,9412050,9605209,9706090,9412050,9412050,3217
4263,4264,10069,9208076,212336,9911218,9911218,9911218,212336,9911218,9603128,9410010,9911218,9911218,212240
4264,4265,10068,9301063,9212050,9607110,9607110,9607110,9212050,9607110,9311100,9412114,9607110,9607110,205315
4265,4266,10060,9210153,9301123,9912113,9912113,9912113,9301123,9912113,9303150,9410063,9912113,9912113,9710090
4266,4267,10059,9203054,9203067,9512027,9512027,9512027,9203067,9512027,9505043,11077,9512027,9512027,4109
4267,4268,10054,9909094,207137,9407105,9407105,9407105,207137,9407105,9411124,2256,9407105,9407105,9805094
4268,4269,10050,9210091,9307117,9505175,9505175,9505175,9307117,9505175,9310042,9610223,9505175,9505175,9405027
4269,4270,10043,9801196,9310004,9210099,9210099,9210099,9310004,9210099,9701076,9804111,9210099,9210099,9805083
4270,4271,10034,205026,7033,9310099,9310099,9310099,7033,9310099,11014,9907067,9310099,9310099,9710193
4271,4272,10023,9303046,207276,9805067,9805067,9805067,207276,9805067,9004,9802073,9805067,9805067,2245
4272,4273,10017,9206040,9504125,9303108,9303108,9303108,9504125,9303108,9405053,204168,9303108,9303108,210112
4273,4274,9250,9204013,9207089,9303039,9303039,9303039,9207089,9303039,9904202,9312169,9303039,9303039,9804016
4274,4275,9247,9511096,9306008,9205039,9205039,9205039,9306008,9205039,9705155,9305010,9205039,9205039,9704074
4275,4276,9246,9305113,9605048,9307008,9307008,9307008,9605048,9307008,1046,9406017,9307008,9307008,3123
4276,4277,9243,9306077,210312,9204027,9204027,9204027,210312,9204027,9512020,9701142,9204027,9204027,12067
4277,4278,9242,9911025,9204031,9409111,9409111,9409111,9204031,9409111,9612068,9703114,9409111,9409111,204218
4278,4279,9241,210040,9306137,3172,3172,3172,9306137,3172,9211070,9510077,3172,3172,6096
4279,4280,9237,9208066,9612140,9304020,9304020,9304020,9612140,9304020,9308102,9701179,9304020,9304020,9703023
4280,4281,9236,9208030,9205041,9205067,9205067,9205067,9205041,9205067,9407109,9303032,9205067,9205067,9906034
4281,4282,9235,9212127,9506038,9601176,9601176,9601176,9506038,9601176,9510101,2247,9601176,9601176,12023
4282,4283,9233,9205072,9805178,9502145,9502145,9502145,9805178,9502145,9510185,9706097,9502145,9502145,9803194
4283,4284,9232,9210118,9407036,9905013,9905013,9905013,9407036,9905013,9501018,9709118,9905013,9905013,212120
4284,4285,9222,9208015,9407139,9308028,9308028,9308028,9407139,9308028,9602068,9306033,9308028,9308028,210109
4285,4286,9221,3217,1024,9402085,9402085,9402085,1024,9402085,9607234,9603177,9402085,9402085,9911032
4286,4287,9202,9205040,201140,9208026,9208026,9208026,201140,9208026,9210155,9710240,9208026,9208026,6250
4287,4288,9197,212240,9302035,9310104,9310104,9310104,9302035,9310104,9705104,203026,9310104,9310104,207049
4288,4289,9189,9208062,9210062,9210125,9210125,9210125,9210062,9210125,9803235,9512143,9210125,9210125,210294
4289,4290,9182,205315,9908025,9507006,9507006,9507006,9908025,9507006,9912018,209249,9507006,9507006,9902070
4290,4291,9179,9710090,9603054,9412009,9412009,9412009,9603054,9412009,203067,9705075,9412009,9412009,209225
4291,4292,9173,9610230,9608159,9508081,9508081,9508081,9608159,9508081,9611187,9505073,9508081,9508081,12213
4292,4293,9171,9408008,9611114,9210152,9210152,9210152,9611114,9210152,204022,9512139,9210152,9210152,204259
4293,4294,9163,9405064,9803187,9412001,9412001,9412001,9803187,9412001,9705007,205180,9412001,9412001,9911254
4294,4295,9162,9205088,9712226,9510060,9510060,9510060,9712226,9510060,9209057,9405084,9510060,9510060,7132
4295,4296,9153,9605031,9606046,9501053,9501053,9501053,9606046,9501053,9205034,9902205,9501053,9501053,9609193
4296,4297,9142,4109,9206034,9503194,9503194,9503194,9206034,9503194,9707055,209200,9503194,9503194,9510001
4297,4298,9139,9805094,9206042,9201050,9201050,9201050,9206042,9201050,9401027,9712051,9201050,9201050,210307
4298,4299,9120,9208002,9401160,9701029,9701029,9701029,9401160,9701029,9707020,12121,9701029,9701029,9801132
4299,4300,9093,9204024,9503184,9312092,9312092,9312092,9503184,9312092,9707082,9503209,9312092,9312092,9804115
4300,4301,9075,9904184,10159,9205074,9205074,9205074,10159,9205074,9612084,9506128,9205074,9205074,10272
4301,4302,9059,9310010,9306036,9511035,9511035,9511035,9306036,9511035,9802203,205265,9511035,9511035,9803204
4302,4303,9055,9202025,9206029,9610017,9610017,9610017,9206029,9610017,9412064,9412078,9610017,9610017,5097
4303,4304,9046,9201054,8061,9409043,9409043,9409043,8061,9409043,9511222,206168,9409043,9409043,9505155
4304,4305,9044,9205034,9204019,9502162,9502162,9502162,9204019,9502162,9408096,206181,9502162,9502162,1152
4305,4306,9031,9308142,4018,9606162,9606162,9606162,4018,9606162,9609089,9608068,9606162,9606162,9703028
4306,4307,9030,9307012,9306023,9304063,9304063,9304063,9306023,9304063,9605159,9311157,9304063,9304063,9609155
4307,4308,9018,9204097,12021,9205013,9205013,9205013,12021,9205013,9612207,9603142,9205013,9205013,207254
4308,4309,9015,9405027,209132,9312020,9312020,9312020,209132,9312020,9306078,9605018,9312020,9312020,8004
4309,4310,9014,9204088,209234,9505037,9505037,9505037,209234,9505037,9604124,9212103,9505037,9505037,204253
4310,4311,9007,9408156,9803181,9506010,9506010,9506010,9803181,9506010,9501056,205062,9506010,9506010,7157
4311,4312,9004,9805083,9206044,9204041,9204041,9204041,9206044,9204041,9504047,9602136,9204041,9204041,209079
4312,4313,8241,9607195,9202047,9512204,9512204,9512204,9202047,9512204,9711203,210294,9512204,9512204,9503127
4313,4314,8222,9901056,9512099,9601106,9601106,9601106,9512099,9601106,9711055,9310197,9601106,9601106,209200
4314,4315,8201,210112,9801005,9203077,9203077,9203077,9801005,9203077,9602082,2173,9203077,9203077,9801013
4315,4316,8190,9212071,9304146,9207061,9207061,9207061,9304146,9207061,9611064,9704161,9207061,9207061,6186
4316,4317,8186,9208079,9301051,9209031,9209031,9209031,9301051,202126,9711069,206175,9209031,9209031,206179
4317,4318,8175,9307110,9902069,9208049,9208049,9208049,9902069,9208049,9702194,9612208,9208049,9208049,9709027
4318,4319,8171,9210027,9212083,9609168,9609168,9609168,9212083,9609168,9611190,9612182,9609168,9609168,9712016
4319,4320,8168,9704074,9206002,9211008,9211008,9211008,9206002,9211008,9303068,9508156,9211008,9211008,212334
4320,4321,8159,9901141,9306044,9201068,9201068,9201068,9306044,9201068,9202013,1185,9201068,9201068,209206
4321,4322,8151,9904014,9205008,9611102,9611102,9611102,9205008,9611102,9310104,9503154,9611102,9611102,3264
4322,4323,8142,3123,210138,9309052,9309052,9309052,210138,9309052,9301102,8003,9309052,9309052,208221
4323,4324,8135,9204095,9407057,9410067,9410067,9410067,9407057,9410067,9503020,5083,9410067,9410067,207250
4324,4325,8133,9301021,9405159,9312062,9312062,9312062,9405159,9312062,9310134,9708093,9312062,9312062,3040
4325,4326,8126,9406081,9210066,9210103,9210103,9210103,9210066,9210103,9507060,9708046,9210103,9210103,209137
4326,4327,8123,204218,9162,9207058,9207058,9207058,9162,9207058,9307009,9606174,9207058,9207058,3189
4327,4328,8107,9905210,9212105,9507159,9507159,9507159,9212105,9507159,9307115,2167,9507159,9507159,9804008
4328,4329,8105,9501035,212043,9908112,9908112,9908112,212043,9908112,9710002,9601016,9908112,9908112,9511121
4329,4330,8102,9403010,9403084,9203066,9203066,9203066,9403084,9203066,9804133,9604087,9203066,9203066,1069
4330,4331,8098,9709134,9706107,9406160,9406160,9406160,9706107,9406160,2068,9406069,9406160,9406160,10082
4331,4332,8096,201116,9711057,9207094,9207094,9207094,9711057,9207094,9607003,9602176,9207094,9207094,4203
4332,4333,8070,9210160,9909052,9204061,9204061,9204061,9909052,9204061,9311069,9707120,9204061,9204061,206122
4333,4334,8061,9210115,9803053,9206100,9206100,9206100,9803053,9206100,9307110,9503023,9206100,9206100,3010
4334,4335,8043,9607183,9611182,9308073,9308073,9308073,9611182,9308073,9702184,11099,9308073,9308073,9704015
4335,4336,8036,9412093,3270,9204094,9204094,9204094,3270,9204094,9701186,9506037,9204094,9204094,5277
4336,4337,8033,9206016,9204085,204195,204195,204195,9204085,204195,9201041,6106,204195,204195,12121
4337,4338,8017,9912054,9202061,9207111,9207111,9207111,9202061,9207111,9609192,9609008,9207111,9207111,9607165
4338,4339,8004,9504131,9202002,9505095,9505095,9505095,9202002,9505095,9142,9307115,9505095,9505095,208114
4339,4340,8003,212120,2206,9601015,9601015,9601015,2206,9601015,9701179,205051,9601015,9601015,9509133
4340,4341,8001,9510196,209195,9208038,9208038,9208038,209195,9208038,9207011,9505049,9208038,9208038,9606157
4341,4342,7254,9406061,8175,9302084,9302084,9302084,8175,9302084,9302129,9412010,9302084,9302084,9207012
4342,4343,7248,9211028,9301080,9703079,9703079,9703079,9301080,9703079,9209005,9702070,9703079,9703079,211066
4343,4344,7236,9604184,9212154,9308094,9308094,9308094,9212154,9308094,9712223,9610024,9308094,9308094,9712173
4344,4345,7230,210109,9208029,9311056,9311056,9311056,9208029,9312045,9711175,9710048,9311056,9311056,7254
4345,4346,7225,9205030,208170,9405024,9405024,9405024,208170,9405024,9602115,9803117,9405024,9405024,9503047
4346,4347,7211,9405151,9202054,9206008,9206008,9206008,9202054,9206008,9407182,11183,9206008,9206008,9511197
4347,4348,7197,9304120,9207053,9303027,9303027,9303027,9207053,9303027,9207050,9702075,9303027,9303027,9611193
4348,4349,7195,9605160,9902038,9602063,9602063,9602063,9902038,9602063,9902207,9511121,9602063,9602063,9805185
4349,4350,7191,9309126,9701033,4026,4026,4026,9701033,4026,5112,9502077,4026,4026,3087
4350,4351,7187,9911032,9907207,9706045,9706045,9706045,9907207,9706045,9801038,9412162,9706045,9706045,2074
4351,4352,7178,6250,9206051,9404003,9404003,9404003,9206051,9404003,9603150,9504027,9404003,9404003,7108
4352,4353,7176,9511136,9408057,9903162,9903162,9903162,9408057,9903162,9606136,9508087,9903162,9903162,3081
4353,4354,7170,9610193,9502151,9906189,9906189,9906189,9502151,9906189,9511030,9708159,9906189,9906189,208088
4354,4355,7157,9604155,9908115,9410134,9410134,9410134,9908115,9410134,9711163,3153,9410134,9410134,201125
4355,4356,7153,207049,8017,9204035,9204035,9204035,8017,9204035,9512098,7030,9204035,9204035,9604083
4356,4357,7149,210294,9512033,203161,203161,203161,9512033,203161,9403171,9208020,203161,203161,9511080
4357,4358,7148,9902070,9610189,9307119,9307119,9307119,9610189,9307119,9803063,9405034,9307119,9307119,9712246
4358,4359,7142,9506134,9804053,9206041,9206041,9206041,9804053,9206041,9503021,6170,9206041,9206041,12090
4359,4360,7138,9304131,9205001,9504029,9504029,9504029,9205001,9504029,9511046,9605020,9504029,9504029,9705137
4360,4361,7135,9312155,6147,9410091,9410091,9410091,6147,9410091,9911207,9905201,9410091,9410091,9909002
4361,4362,7132,9504055,9303061,9303161,9303161,9303161,9303061,9303161,9412228,9409064,9303161,9303161,9706202
4362,4363,7125,9306066,202203,9502114,9502114,9502114,202203,9502114,1189,9805207,9502114,9502114,9305101
4363,4364,7122,9305015,9904139,9203029,9203029,9203029,9904139,9203029,7125,9608006,9203029,9203029,9612017
4364,4365,7108,12213,9905057,9307093,9307093,9307093,9905057,9307093,2009,9305131,9307093,9307093,10074
4365,4366,7099,9402111,9402015,9507105,9507105,9507105,9402015,9507105,9704120,9803188,9507105,9507105,9710030
4366,4367,7095,9203011,9310130,9305147,9305147,9305147,9310130,9305147,6239,9503020,9305147,9305147,211264
