Id,Degree-Centrality,Betweenness-Centrality,EigenVector-centrality,Closeness-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Page-Rank,Katz Centrality,Page-Rank,Percolation-Centrality,score
9606194,0.000289918,6.73E-05,8.53E-05,0.226179909,1.28E-06,1.28E-06,0.000289918,2.47E-05,0.226179909,2.47E-05,6.73E-05,8.69E-05
,,,,,,,,,,,,
9701017,0.000326158,6.04E-05,4.72E-05,0.214770014,7.08E-07,7.08E-07,0.000326158,2.86E-05,0.214770014,2.86E-05,6.04E-05,6.59E-05
,,,,,,,,,,,,
9706019,0.000326158,1.32E-06,2.06E-05,0.20285533,3.09E-07,3.09E-07,0.000326158,2.61E-05,0.20285533,2.61E-05,1.32E-06,2.01E-06
,,,,,,,,,,,,
9806190,0.000471117,3.89E-06,4.58E-05,0.209382175,6.87E-07,6.87E-07,0.000471117,3.22E-05,0.209382175,3.22E-05,3.89E-06,4.98E-06
,,,,,,,,,,,,
9904061,0.000471117,3.50E-05,6.19E-05,0.214639248,9.30E-07,9.30E-07,0.000471117,3.40E-05,0.214639248,3.40E-05,3.50E-05,3.83E-05
,,,,,,,,,,,,
9607155,0.000507357,6.11E-06,0.000142075,0.218304977,2.14E-06,2.14E-06,0.000507357,2.94E-05,0.218304977,2.94E-05,6.11E-06,7.33E-06
,,,,,,,,,,,,
4031,0.000144959,3.74E-06,4.60E-05,0.210196961,6.92E-07,6.92E-07,0.000144959,1.40E-05,0.210196961,1.40E-05,3.74E-06,6.38E-06
,,,,,,,,,,,,
9606162,3.62E-05,0,8.24E-06,0.196482164,1.24E-07,1.24E-07,3.62E-05,7.96E-06,0.196482164,7.96E-06,0,0
,,,,,,,,,,,,
9709205,0.000144959,0.000243554,7.64E-05,0.220793075,1.15E-06,1.15E-06,0.000144959,1.68E-05,0.220793075,1.68E-05,0.000243554,0.000265988
,,,,,,,,,,,,
9711170,0.000326158,8.16E-05,2.58E-05,0.214830288,3.87E-07,3.87E-07,0.000326158,3.50E-05,0.214830288,3.50E-05,8.16E-05,0.00010062
,,,,,,,,,,,,
4037,0.001123433,0.000140458,0.008845852,0.279411337,0.000133389,0.000133389,0.001123433,3.67E-05,0.279411337,3.67E-05,0.000140458,0.000132453
,,,,,,,,,,,,
9511067,0.000289918,1.46E-05,0.000433222,0.235359514,6.52E-06,6.52E-06,0.000289918,1.69E-05,0.235359514,1.69E-05,1.46E-05,1.64E-05
,,,,,,,,,,,,
9904011,0.00152207,0.000250924,0.012541664,0.281123521,0.000189174,0.000189174,0.00152207,4.88E-05,0.281123521,4.88E-05,0.000250924,0.000224769
,,,,,,,,,,,,
9804064,0.000543596,7.48E-06,0.001515461,0.243019383,2.29E-05,2.29E-05,0.000543596,2.16E-05,0.243019383,2.16E-05,7.48E-06,8.01E-06
,,,,,,,,,,,,
9806036,0.000724795,1.68E-05,0.001280881,0.250199986,1.93E-05,1.93E-05,0.000724795,2.62E-05,0.250199986,2.62E-05,1.68E-05,2.20E-05
,,,,,,,,,,,,
9806182,0.000833515,0.000132628,0.011795717,0.271049774,0.000178006,0.000178006,0.000833515,3.08E-05,0.271049774,3.08E-05,0.000132628,0.000124147
,,,,,,,,,,,,
9402049,0.000108719,1.58E-07,0.000229066,0.226729247,3.45E-06,3.45E-06,0.000108719,9.65E-06,0.226729247,9.65E-06,1.58E-07,4.43E-07
,,,,,,,,,,,,
9705059,0.000471117,0.000304426,0.001407128,0.260029844,2.12E-05,2.12E-05,0.000471117,2.43E-05,0.260029844,2.43E-05,0.000304426,0.000327944
,,,,,,,,,,,,
9904097,0.000579836,1.62E-06,0.000715149,0.240245294,1.08E-05,1.08E-05,0.000579836,2.15E-05,0.240245294,2.15E-05,1.62E-06,2.00E-06
,,,,,,,,,,,,
9512016,3.62E-05,0,5.73E-05,0.212090553,8.63E-07,8.63E-07,3.62E-05,6.38E-06,0.212090553,6.38E-06,0,0
,,,,,,,,,,,,
9811177,0.000616076,1.65E-05,0.002800769,0.26400397,4.21E-05,4.21E-05,0.000616076,2.16E-05,0.26400397,2.16E-05,1.65E-05,1.43E-05
,,,,,,,,,,,,
9711025,0.000579836,9.19E-06,0.000273127,0.230638708,4.10E-06,4.10E-06,0.000579836,2.64E-05,0.230638708,2.64E-05,9.19E-06,1.58E-05
,,,,,,,,,,,,
9812165,0.000833515,5.06E-05,0.012105142,0.266596829,0.000182718,0.000182718,0.000833515,2.79E-05,0.266596829,2.79E-05,5.06E-05,3.96E-05
,,,,,,,,,,,,
4041,0.000434877,0.000125413,3.31E-05,0.206458514,4.99E-07,4.99E-07,0.000434877,3.84E-05,0.206458514,3.84E-05,0.000125413,0.000143593
,,,,,,,,,,,,
9901086,0.000217439,1.79E-06,9.97E-07,0.182215779,1.50E-08,1.50E-08,0.000217439,2.22E-05,0.182215779,2.22E-05,1.79E-06,2.62E-06
,,,,,,,,,,,,
9902057,0.000362398,2.51E-05,7.85E-06,0.193814265,1.18E-07,1.18E-07,0.000362398,3.30E-05,0.193814265,3.30E-05,2.51E-05,2.69E-05
,,,,,,,,,,,,
9311060,0.000144959,1.22E-05,1.27E-07,0.170687191,1.91E-09,1.91E-09,0.000144959,2.18E-05,0.170687191,2.18E-05,1.22E-05,1.38E-05
,,,,,,,,,,,,
9405043,0.000144959,1.22E-05,1.27E-07,0.170687191,1.91E-09,1.91E-09,0.000144959,2.18E-05,0.170687191,2.18E-05,1.22E-05,1.38E-05
,,,,,,,,,,,,
9204001,0.000144959,1.00E-06,5.67E-05,0.217299281,8.51E-07,8.51E-07,0.000144959,1.46E-05,0.217299281,1.46E-05,1.00E-06,1.47E-06
,,,,,,,,,,,,
9911051,0.000289918,6.28E-06,8.78E-05,0.228518064,1.32E-06,1.32E-06,0.000289918,2.48E-05,0.228518064,2.48E-05,6.28E-06,9.70E-06
,,,,,,,,,,,,
9809085,0.000471117,0.000329981,0.003957553,0.270764888,5.97E-05,5.97E-05,0.000471117,2.84E-05,0.270764888,2.84E-05,0.000329981,0.000348412
,,,,,,,,,,,,
9812108,0.000181199,0.000103823,8.06E-05,0.22696165,1.21E-06,1.21E-06,0.000181199,2.06E-05,0.22696165,2.06E-05,0.000103823,0.00010447
,,,,,,,,,,,,
102118,0.000181199,4.83E-06,1.49E-06,0.185804645,2.23E-08,2.23E-08,0.000181199,2.13E-05,0.185804645,2.13E-05,4.83E-06,6.64E-06
,,,,,,,,,,,,
9911141,0.000144959,6.84E-06,1.07E-05,0.207010461,1.61E-07,1.61E-07,0.000144959,1.45E-05,0.207010461,1.45E-05,6.84E-06,7.64E-06
,,,,,,,,,,,,
9911144,0.000108719,1.08E-06,1.44E-06,0.185078163,2.16E-08,2.16E-08,0.000108719,1.38E-05,0.185078163,1.38E-05,1.08E-06,1.24E-06
,,,,,,,,,,,,
9912197,0.000108719,0,1.14E-06,0.180767515,1.70E-08,1.70E-08,0.000108719,1.52E-05,0.180767515,1.52E-05,0,0
,,,,,,,,,,,,
9912198,0.000144959,1.05E-06,5.84E-07,0.181705392,8.73E-09,8.73E-09,0.000144959,1.68E-05,0.181705392,1.68E-05,1.05E-06,1.39E-06
,,,,,,,,,,,,
9912199,0.000108719,6.39E-07,2.52E-06,0.18924586,3.77E-08,3.77E-08,0.000108719,1.31E-05,0.18924586,1.31E-05,6.39E-07,1.08E-06
,,,,,,,,,,,,
9912200,0.000289918,6.31E-05,4.94E-05,0.219063588,7.43E-07,7.43E-07,0.000289918,2.54E-05,0.219063588,2.54E-05,6.31E-05,7.52E-05
,,,,,,,,,,,,
9408044,0.000253678,3.03E-06,5.39E-06,0.195765762,8.09E-08,8.09E-08,0.000253678,2.56E-05,0.195765762,2.56E-05,3.03E-06,4.01E-06
,,,,,,,,,,,,
4047,3.62E-05,0,1.09E-06,0.180004803,1.62E-08,1.62E-08,3.62E-05,8.19E-06,0.180004803,8.19E-06,0,0
,,,,,,,,,,,,
9611115,0.000217439,4.86E-05,2.86E-05,0.207665116,4.30E-07,4.30E-07,0.000217439,2.34E-05,0.207665116,2.34E-05,4.86E-05,5.57E-05
,,,,,,,,,,,,
9611116,0.000289918,0.000257722,0.000119839,0.225998658,1.80E-06,1.80E-06,0.000289918,2.58E-05,0.225998658,2.58E-05,0.000257722,0.000253623
,,,,,,,,,,,,
9811191,0.000616076,3.60E-05,0.0002565,0.229955754,3.86E-06,3.86E-06,0.000616076,4.20E-05,0.229955754,4.20E-05,3.60E-05,4.22E-05
,,,,,,,,,,,,
9406030,7.25E-05,0,1.99E-05,0.205686609,2.99E-07,2.99E-07,7.25E-05,1.09E-05,0.205686609,1.09E-05,0,0
,,,,,,,,,,,,
9603169,0.001087193,3.37E-05,0.002548495,0.262884903,3.83E-05,3.83E-05,0.001087193,4.68E-05,0.262884903,4.68E-05,3.37E-05,2.71E-05
,,,,,,,,,,,,
9810253,0.000217439,1.77E-07,0.000286297,0.22636145,4.30E-06,4.30E-06,0.000217439,1.20E-05,0.22636145,1.20E-05,1.77E-07,1.79E-07
,,,,,,,,,,,,
9811132,0.000326158,1.33E-06,0.000254734,0.224532696,3.83E-06,3.83E-06,0.000326158,1.68E-05,0.224532696,1.68E-05,1.33E-06,2.23E-06
,,,,,,,,,,,,
4050,0.000108719,4.94E-07,5.76E-06,0.191163272,8.68E-08,8.68E-08,0.000108719,1.68E-05,0.191163272,1.68E-05,4.94E-07,1.28E-06
,,,,,,,,,,,,
9710175,0.000108719,2.30E-05,3.74E-05,0.209275866,5.62E-07,5.62E-07,0.000108719,1.59E-05,0.209275866,1.59E-05,2.30E-05,2.69E-05
,,,,,,,,,,,,
9804103,0.000253678,9.94E-07,6.43E-06,0.191514457,9.67E-08,9.67E-08,0.000253678,2.40E-05,0.191514457,2.40E-05,9.94E-07,1.62E-06
,,,,,,,,,,,,
9708164,0.003406538,0.001129276,0.0128855,0.298085391,0.000193816,0.000193816,0.003406538,9.72E-05,0.298085391,9.72E-05,0.001129276,0.000976249
,,,,,,,,,,,,
9504059,3.62E-05,0,3.52E-07,0.178531832,5.30E-09,5.30E-09,3.62E-05,8.96E-06,0.178531832,8.96E-06,0,0
,,,,,,,,,,,,
9712097,0.000217439,0.000163737,0.00051162,0.241941852,7.70E-06,7.70E-06,0.000217439,2.11E-05,0.241941852,2.11E-05,0.000163737,0.00018147
,,,,,,,,,,,,
4054,0.000289918,6.17E-07,8.52E-05,0.215436631,1.28E-06,1.28E-06,0.000289918,1.95E-05,0.215436631,1.95E-05,6.17E-07,2.01E-06
,,,,,,,,,,,,
9707117,3.62E-05,0,4.10E-06,0.18947874,6.16E-08,6.16E-08,3.62E-05,7.66E-06,0.18947874,7.66E-06,0,0
,,,,,,,,,,,,
9801092,0.000181199,3.81E-09,4.63E-05,0.205936409,6.96E-07,6.96E-07,0.000181199,1.30E-05,0.205936409,1.30E-05,3.81E-09,5.04E-09
,,,,,,,,,,,,
4055,0.000144959,5.83E-06,9.67E-06,0.201370294,1.45E-07,1.45E-07,0.000144959,1.75E-05,0.201370294,1.75E-05,5.83E-06,9.30E-06
,,,,,,,,,,,,
4060,0.000144959,0.000142831,2.47E-08,0.15138129,3.70E-10,3.70E-10,0.000144959,4.95E-05,0.15138129,4.95E-05,0.000142831,0.000142831
,,,,,,,,,,,,
9907122,0.000144959,0.000464102,2.03E-06,0.178848847,3.05E-08,3.05E-08,0.000144959,4.16E-05,0.178848847,4.16E-05,0.000464102,0.000464102
,,,,,,,,,,,,
9903035,0.000144959,0.000714139,0.000167321,0.218479437,2.51E-06,2.51E-06,0.000144959,2.52E-05,0.218479437,2.52E-05,0.000714139,0.000714264
,,,,,,,,,,,,
9512172,7.25E-05,7.14E-05,2.97E-10,0.131224849,4.43E-12,4.43E-12,7.25E-05,3.51E-05,0.131224849,3.51E-05,7.14E-05,7.14E-05
,,,,,,,,,,,,
9704125,0.000724795,0.000101839,0.002954125,0.270142421,4.44E-05,4.44E-05,0.000724795,2.79E-05,0.270142421,2.79E-05,0.000101839,9.88E-05
,,,,,,,,,,,,
9906239,7.25E-05,1.66E-08,5.34E-05,0.210881917,8.02E-07,8.02E-07,7.25E-05,7.83E-06,0.210881917,7.83E-06,1.66E-08,4.10E-08
,,,,,,,,,,,,
1047,0.000108719,1.59E-06,0.000125508,0.22226023,1.89E-06,1.89E-06,0.000108719,1.10E-05,0.22226023,1.10E-05,1.59E-06,2.62E-06
,,,,,,,,,,,,
4065,0.000108719,0,7.01E-07,0.177967338,1.05E-08,1.05E-08,0.000108719,1.67E-05,0.177967338,1.67E-05,0,0
,,,,,,,,,,,,
4066,0.000543596,9.15E-05,8.21E-06,0.206793159,1.24E-07,1.24E-07,0.000543596,3.93E-05,0.206793159,3.93E-05,9.15E-05,0.000100238
,,,,,,,,,,,,
9610084,0.002029427,0.000682768,0.000186963,0.234730591,2.81E-06,2.81E-06,0.002029427,0.000127656,0.234730591,0.000127656,0.000682768,0.000686901
,,,,,,,,,,,,
9702026,0.000579836,2.09E-05,4.39E-06,0.201430853,6.58E-08,6.58E-08,0.000579836,3.82E-05,0.201430853,3.82E-05,2.09E-05,2.39E-05
,,,,,,,,,,,,
9704111,0.000724795,9.18E-05,7.40E-05,0.222490947,1.11E-06,1.11E-06,0.000724795,4.98E-05,0.222490947,4.98E-05,9.18E-05,8.61E-05
,,,,,,,,,,,,
9807144,0.000108719,1.34E-06,1.07E-06,0.186355204,1.61E-08,1.61E-08,0.000108719,1.37E-05,0.186355204,1.37E-05,1.34E-06,2.08E-06
,,,,,,,,,,,,
9907171,0.000652316,3.04E-05,1.09E-05,0.204282963,1.64E-07,1.64E-07,0.000652316,5.03E-05,0.204282963,5.03E-05,3.04E-05,3.73E-05
,,,,,,,,,,,,
9604105,0.001014713,0.000148212,7.20E-05,0.22364989,1.08E-06,1.08E-06,0.001014713,6.71E-05,0.22364989,6.71E-05,0.000148212,0.000146746
,,,,,,,,,,,,
9609004,0.000978474,0.000183088,0.001122768,0.257656683,1.69E-05,1.69E-05,0.000978474,4.66E-05,0.257656683,4.66E-05,0.000183088,0.000195144
,,,,,,,,,,,,
9601163,0.000543596,0.000122213,0.000119572,0.228037645,1.80E-06,1.80E-06,0.000543596,4.31E-05,0.228037645,4.31E-05,0.000122213,0.000131387
,,,,,,,,,,,,
9309074,0.000181199,4.28E-05,0.000144881,0.220004392,2.19E-06,2.19E-06,0.000181199,1.61E-05,0.220004392,1.61E-05,4.28E-05,4.32E-05
,,,,,,,,,,,,
9612049,0.000652316,0.000173155,5.53E-05,0.226386316,8.30E-07,8.30E-07,0.000652316,4.41E-05,0.226386316,4.41E-05,0.000173155,0.000203092
,,,,,,,,,,,,
9211122,3.62E-05,0,6.26E-07,0.181831178,9.41E-09,9.41E-09,3.62E-05,7.99E-06,0.181831178,7.99E-06,0,0
,,,,,,,,,,,,
9712102,0.000833515,0.000128513,7.71E-05,0.224055754,1.16E-06,1.16E-06,0.000833515,5.68E-05,0.224055754,5.68E-05,0.000128513,0.000126991
,,,,,,,,,,,,
9712165,3.62E-05,0,6.26E-07,0.181831178,9.41E-09,9.41E-09,3.62E-05,7.99E-06,0.181831178,7.99E-06,0,0
,,,,,,,,,,,,
9712182,0.000688555,7.32E-05,0.000152474,0.231743923,2.28E-06,2.28E-06,0.000688555,3.92E-05,0.231743923,3.92E-05,7.32E-05,8.29E-05
,,,,,,,,,,,,
9803022,0.000326158,3.78E-06,3.74E-06,0.194821953,5.64E-08,5.64E-08,0.000326158,2.83E-05,0.194821953,2.83E-05,3.78E-06,5.88E-06
,,,,,,,,,,,,
9801035,0.000108719,1.57E-05,1.77E-05,0.206949698,2.66E-07,2.66E-07,0.000108719,1.33E-05,0.206949698,1.33E-05,1.57E-05,1.98E-05
,,,,,,,,,,,,
9705234,0.000398637,2.43E-05,6.78E-06,0.196974752,1.02E-07,1.02E-07,0.000398637,3.55E-05,0.196974752,3.55E-05,2.43E-05,3.05E-05
,,,,,,,,,,,,
9803024,0.000326158,1.96E-05,1.29E-05,0.207805247,1.94E-07,1.94E-07,0.000326158,2.70E-05,0.207805247,2.70E-05,1.96E-05,2.86E-05
,,,,,,,,,,,,
9812192,0.000471117,2.09E-05,1.54E-05,0.205096148,2.32E-07,2.32E-07,0.000471117,3.92E-05,0.205096148,3.92E-05,2.09E-05,3.34E-05
,,,,,,,,,,,,
9810110,0.000362398,2.19E-05,0.001276638,0.253361025,1.92E-05,1.92E-05,0.000362398,1.73E-05,0.253361025,1.73E-05,2.19E-05,3.21E-05
,,,,,,,,,,,,
9912241,0.000905994,3.56E-05,0.014304449,0.278707933,0.000215779,0.000215779,0.000905994,2.81E-05,0.278707933,2.81E-05,3.56E-05,2.70E-05
,,,,,,,,,,,,
9710057,0.000978474,1.69E-05,0.004309027,0.263712928,6.48E-05,6.48E-05,0.000978474,3.02E-05,0.263712928,3.02E-05,1.69E-05,1.55E-05
,,,,,,,,,,,,
9701087,0.000362398,0.000697795,2.79E-06,0.194052909,4.17E-08,4.17E-08,0.000362398,7.88E-05,0.194052909,7.88E-05,0.000697795,0.000715391
,,,,,,,,,,,,
4070,0.001232152,4.86E-05,0.002815239,0.261918594,4.23E-05,4.23E-05,0.001232152,3.83E-05,0.261918594,3.83E-05,4.86E-05,5.73E-05
,,,,,,,,,,,,
9607193,0.000761035,2.52E-05,0.003372868,0.266215371,5.07E-05,5.07E-05,0.000761035,2.56E-05,0.266215371,2.56E-05,2.52E-05,2.58E-05
,,,,,,,,,,,,
9611017,0.000652316,2.42E-06,0.001634361,0.247043936,2.46E-05,2.46E-05,0.000652316,2.21E-05,0.247043936,2.21E-05,2.42E-06,2.54E-06
,,,,,,,,,,,,
1161,0.000108719,8.09E-07,0.000304395,0.230821515,4.57E-06,4.57E-06,0.000108719,1.09E-05,0.230821515,1.09E-05,8.09E-07,2.86E-06
,,,,,,,,,,,,
4075,0.000688555,3.70E-05,0.011659071,0.284496776,0.000175781,0.000175781,0.000688555,2.39E-05,0.284496776,2.39E-05,3.70E-05,3.36E-05
,,,,,,,,,,,,
9307121,0.000108719,7.63E-08,0.00037678,0.238470435,5.67E-06,5.67E-06,0.000108719,8.35E-06,0.238470435,8.35E-06,7.63E-08,5.17E-08
,,,,,,,,,,,,
9706083,0.000434877,5.42E-05,0.003884509,0.271225387,5.84E-05,5.84E-05,0.000434877,1.96E-05,0.271225387,1.96E-05,5.42E-05,5.58E-05
,,,,,,,,,,,,
9904083,0.000398637,1.41E-05,0.012481295,0.281017369,0.000188257,0.000188257,0.000398637,1.57E-05,0.281017369,1.57E-05,1.41E-05,6.84E-06
,,,,,,,,,,,,
9901016,0.000543596,0.000907087,0.003869098,0.262562867,5.84E-05,5.84E-05,0.000543596,4.42E-05,0.262562867,4.42E-05,0.000907087,0.000863304
,,,,,,,,,,,,
9411194,3.62E-05,0,2.42E-05,0.191275183,3.64E-07,3.64E-07,3.62E-05,6.51E-06,0.191275183,6.51E-06,0,0
,,,,,,,,,,,,
9805099,0.000797275,6.06E-05,0.012112495,0.274456708,0.000182781,0.000182781,0.000797275,2.69E-05,0.274456708,2.69E-05,6.06E-05,5.54E-05
,,,,,,,,,,,,
9304014,7.25E-05,0,5.64E-06,0.196204458,8.48E-08,8.48E-08,7.25E-05,9.96E-06,0.196204458,9.96E-06,0,0
,,,,,,,,,,,,
9506038,0.000108719,1.16E-06,8.47E-05,0.214696009,1.28E-06,1.28E-06,0.000108719,1.09E-05,0.214696009,1.09E-05,1.16E-06,1.53E-06
,,,,,,,,,,,,
9306050,0.000108719,1.47E-06,1.42E-05,0.213399775,2.14E-07,2.14E-07,0.000108719,1.21E-05,0.213399775,1.21E-05,1.47E-06,1.69E-06
,,,,,,,,,,,,
9701033,0.000217439,1.96E-05,0.000309208,0.22703281,4.67E-06,4.67E-06,0.000217439,1.78E-05,0.22703281,1.78E-05,1.96E-05,2.69E-05
,,,,,,,,,,,,
4079,7.25E-05,0,4.91E-07,0.173629597,7.40E-09,7.40E-09,7.25E-05,1.10E-05,0.173629597,1.10E-05,0,0
,,,,,,,,,,,,
4081,0.000761035,7.02E-05,9.68E-06,0.194228758,1.46E-07,1.46E-07,0.000761035,5.13E-05,0.194228758,5.13E-05,7.02E-05,6.60E-05
,,,,,,,,,,,,
9710114,0.001087193,0.000447585,7.35E-05,0.221270832,1.11E-06,1.11E-06,0.001087193,6.69E-05,0.221270832,6.69E-05,0.000447585,0.000448937
,,,,,,,,,,,,
9809194,0.000543596,1.59E-06,5.68E-06,0.188492274,8.57E-08,8.57E-08,0.000543596,3.54E-05,0.188492274,3.54E-05,1.59E-06,2.04E-06
,,,,,,,,,,,,
9907096,0.000217439,2.16E-06,8.71E-07,0.173592472,1.31E-08,1.31E-08,0.000217439,1.90E-05,0.173592472,1.90E-05,2.16E-06,4.05E-06
,,,,,,,,,,,,
9912207,0.000217439,2.16E-06,8.71E-07,0.173592472,1.31E-08,1.31E-08,0.000217439,1.90E-05,0.173592472,1.90E-05,2.16E-06,4.05E-06
,,,,,,,,,,,,
9607243,0.000761035,0.000264463,0.000126093,0.229412295,1.90E-06,1.90E-06,0.000761035,4.85E-05,0.229412295,4.85E-05,0.000264463,0.000297831
,,,,,,,,,,,,
9610225,0.000181199,2.36E-05,1.39E-05,0.206231256,2.09E-07,2.09E-07,0.000181199,1.49E-05,0.206231256,1.49E-05,2.36E-05,2.67E-05
,,,,,,,,,,,,
9709032,0.000833515,0.000185093,5.82E-05,0.216418127,8.75E-07,8.75E-07,0.000833515,5.31E-05,0.216418127,5.31E-05,0.000185093,0.000173915
,,,,,,,,,,,,
9807070,0.000652316,0.000148502,7.25E-06,0.191821602,1.09E-07,1.09E-07,0.000652316,5.42E-05,0.191821602,5.42E-05,0.000148502,0.000149258
,,,,,,,,,,,,
9604096,0.000398637,2.80E-05,0.000354991,0.22640736,5.33E-06,5.33E-06,0.000398637,2.08E-05,0.22640736,2.08E-05,2.80E-05,3.36E-05
,,,,,,,,,,,,
9911112,0.001232152,0.00041742,0.011871,0.281327204,0.000179079,0.000179079,0.001232152,4.23E-05,0.281327204,4.23E-05,0.00041742,0.000341311
,,,,,,,,,,,,
9606192,0.000108719,2.32E-09,0.000131222,0.213764141,1.97E-06,1.97E-06,0.000108719,8.39E-06,0.213764141,8.39E-06,2.32E-09,9.36E-09
,,,,,,,,,,,,
9808083,0.000253678,4.61E-05,7.50E-05,0.220060411,1.12E-06,1.12E-06,0.000253678,2.17E-05,0.220060411,2.17E-05,4.61E-05,4.98E-05
,,,,,,,,,,,,
9808134,0.00159455,5.74E-05,0.005667302,0.271916319,8.52E-05,8.52E-05,0.00159455,4.66E-05,0.271916319,4.66E-05,5.74E-05,4.87E-05
,,,,,,,,,,,,
9908085,0.000181199,0.000144727,0.000394756,0.229589228,5.95E-06,5.95E-06,0.000181199,1.60E-05,0.229589228,1.60E-05,0.000144727,0.000136047
,,,,,,,,,,,,
4088,0.000217439,1.01E-05,6.15E-05,0.214369618,9.24E-07,9.24E-07,0.000217439,1.98E-05,0.214369618,1.98E-05,1.01E-05,1.19E-05
,,,,,,,,,,,,
9812113,0.000253678,4.76E-06,0.000214613,0.225886238,3.23E-06,3.23E-06,0.000253678,1.63E-05,0.225886238,1.63E-05,4.76E-06,7.96E-06
,,,,,,,,,,,,
4091,0.000144959,3.10E-05,9.33E-06,0.202131432,1.40E-07,1.40E-07,0.000144959,2.25E-05,0.202131432,2.25E-05,3.10E-05,3.89E-05
,,,,,,,,,,,,
9711189,0.000181199,7.50E-05,1.06E-06,0.187170187,1.59E-08,1.59E-08,0.000181199,3.33E-05,0.187170187,3.33E-05,7.50E-05,7.66E-05
,,,,,,,,,,,,
9705101,3.62E-05,0,1.27E-08,0.15729324,1.90E-10,1.90E-10,3.62E-05,1.09E-05,0.15729324,1.09E-05,0,0
,,,,,,,,,,,,
9705136,0.000289918,7.45E-06,4.96E-07,0.18065294,7.46E-09,7.46E-09,0.000289918,3.61E-05,0.18065294,3.61E-05,7.45E-06,9.87E-06
,,,,,,,,,,,,
9612104,0.000797275,0.000221991,0.003458818,0.264742242,5.20E-05,5.20E-05,0.000797275,2.92E-05,0.264742242,2.92E-05,0.000221991,0.000217212
,,,,,,,,,,,,
9703215,0.000761035,6.50E-06,0.002273227,0.254289246,3.42E-05,3.42E-05,0.000761035,2.44E-05,0.254289246,2.44E-05,6.50E-06,6.33E-06
,,,,,,,,,,,,
9701101,0.000362398,0.000113275,0.00018827,0.230436369,2.83E-06,2.83E-06,0.000362398,2.86E-05,0.230436369,2.86E-05,0.000113275,0.000138953
,,,,,,,,,,,,
4096,0.000507357,1.81E-05,0.000223232,0.23070226,3.36E-06,3.36E-06,0.000507357,2.55E-05,0.23070226,2.55E-05,1.81E-05,2.13E-05
,,,,,,,,,,,,
9808087,0.001014713,0.00017824,0.002298613,0.260052559,3.45E-05,3.45E-05,0.001014713,4.00E-05,0.260052559,4.00E-05,0.00017824,0.000175485
,,,,,,,,,,,,
9707243,0.000471117,2.60E-05,0.000419409,0.239703634,6.31E-06,6.31E-06,0.000471117,2.40E-05,0.239703634,2.40E-05,2.60E-05,3.12E-05
,,,,,,,,,,,,
9706040,0.001667029,0.000357071,0.002612281,0.262056935,3.93E-05,3.93E-05,0.001667029,6.71E-05,0.262056935,6.71E-05,0.000357071,0.000372121
,,,,,,,,,,,,
9606073,0.000326158,5.00E-06,0.000677401,0.239521482,1.02E-05,1.02E-05,0.000326158,1.50E-05,0.239521482,1.50E-05,5.00E-06,7.00E-06
,,,,,,,,,,,,
9712215,0.000181199,3.69E-08,0.000553077,0.23564933,8.33E-06,8.33E-06,0.000181199,1.04E-05,0.23564933,1.04E-05,3.69E-08,5.63E-08
,,,,,,,,,,,,
9712221,0.000181199,3.62E-07,0.000416124,0.229033792,6.27E-06,6.27E-06,0.000181199,1.04E-05,0.229033792,1.04E-05,3.62E-07,6.31E-07
,,,,,,,,,,,,
4099,0.000326158,0.000132638,1.71E-06,0.194275236,2.57E-08,2.57E-08,0.000326158,4.02E-05,0.194275236,4.02E-05,0.000132638,0.000135228
,,,,,,,,,,,,
9902192,3.62E-05,0,2.06E-08,0.162280824,3.09E-10,3.09E-10,3.62E-05,9.17E-06,0.162280824,9.17E-06,0,0
,,,,,,,,,,,,
9907103,0.000217439,0.000128415,3.18E-05,0.213408274,4.79E-07,4.79E-07,0.000217439,2.44E-05,0.213408274,2.44E-05,0.000128415,0.000134781
,,,,,,,,,,,,
9706061,0.000181199,1.73E-05,6.35E-07,0.182851258,9.53E-09,9.53E-09,0.000181199,2.67E-05,0.182851258,2.67E-05,1.73E-05,2.03E-05
,,,,,,,,,,,,
9304078,7.25E-05,1.08E-06,3.85E-07,0.175695057,5.80E-09,5.80E-09,7.25E-05,1.34E-05,0.175695057,1.34E-05,1.08E-06,1.77E-06
,,,,,,,,,,,,
9807197,0.000217439,3.68E-07,0.000221785,0.229934045,3.33E-06,3.33E-06,0.000217439,1.39E-05,0.229934045,1.39E-05,3.68E-07,1.03E-06
,,,,,,,,,,,,
4105,0.000253678,3.66E-05,0.00694906,0.260751101,0.000104902,0.000104902,0.000253678,1.40E-05,0.260751101,1.40E-05,3.66E-05,3.48E-05
,,,,,,,,,,,,
9910241,0.000108719,1.36E-08,0.000283479,0.220969714,4.23E-06,4.23E-06,0.000108719,7.85E-06,0.220969714,7.85E-06,1.36E-08,2.67E-08
,,,,,,,,,,,,
4110,3.62E-05,0,1.08E-07,0.165233277,1.63E-09,1.63E-09,3.62E-05,8.72E-06,0.165233277,8.72E-06,0,0
,,,,,,,,,,,,
9703099,0.001993187,0.001169924,0.004587151,0.275195313,6.90E-05,6.90E-05,0.001993187,7.44E-05,0.275195313,7.44E-05,0.001169924,0.00120351
,,,,,,,,,,,,
