S.No,Id,Betweenness centrality,Closeness,Degree centrality,Eigenvector centrality,Katz Centrality,Percolation Centrality,load Centrality,Hormonic Centrality,Degree prestige,Hub-Score,Page Rank,Rank_prestige,Authorities-Score,score
23930,9610072,0,0.000564749,0,1.44E-43,0.00025752,0,0,0.000658836,0,3.17E-19,0.006741299,0.003846154,3.17E-19,0.169841202
23931,9712235,0,0,0,0,0,0,0,0.002909857,0.000829365,3.18E-19,0,0,3.18E-19,0.100646139
23932,9801198,0,0.000846596,0.000828678,1.09E-44,0.000468209,0,0,0.006847184,0,3.17E-19,0.01277585,0.009615385,3.17E-19,0.075484212
23933,9601093,0,0,0,0,0,0,0,0.047007022,0.000829365,3.18E-19,0,0,3.18E-19,0.044031882
23934,111137,0,0,0,0,0,0,0,0,0.000829365,3.15E-19,0,0,3.15E-19,0.18871272
23935,211088,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.000988253,0,3.17E-19,0.006415107,0.003846154,3.17E-19,0.100646139
23936,201230,0,0,0,0,0,0,0,0.00148238,0.000829365,3.18E-19,0,0,3.18E-19,0.157260397
23937,9402137,0,0,0,0,0,0,0,0,0.000829365,3.17E-19,0,0,3.17E-19,0.119517506
23938,9703117,0,0.00151146,0.001656819,2.93E-43,0.000749138,0,0,0.001537283,0,3.17E-19,0.019354053,0.015384615,3.17E-19,0.018870113
23939,211143,0,0.001651876,0,4.03E-39,0.00031829,0,0,0,0,3.17E-19,0.023485817,0.003846154,3.17E-19,0.018870113
23940,212182,0,0.168896007,0,6.16E-10,0.000283364,0,0,0.342118988,0,3.17E-19,0.006088916,0.005769231,3.17E-19,0.012579552
23941,9207083,0,0,0,0,0,0,0,0.000329418,0.000829365,3.56E-07,0,0,3.56E-07,0.195003129
23942,204003,0,0,0.000828678,0,0,0,0,0.000823545,0.00165873,3.09E-19,0,0,3.09E-19,0.006291814
23943,211153,0,0.000846596,0.000828678,1.09E-44,0.000468209,0,0,0.009278602,0,3.17E-19,0.006578203,0.007692308,3.17E-19,0.081774773
23944,302002,0,0.000846596,0.000828678,1.09E-44,0.000468209,0,0,0.169530796,0,3.17E-19,0.006197646,0.007692308,3.17E-19,0.025160516
23945,206008,0,0,0.000828678,0,0,0,0,0,0.00165873,2.95E-19,0,0,2.95E-19,0.012579552
23946,9810175,9.42E-08,0.000423298,0.000828678,5.43E-45,0.000234104,9.42E-08,9.69E-08,0.231993042,0.000829365,1.14E-08,0.006415107,0.001923077,1.14E-08,0.100646139
23947,9407140,0,0,0,0,0,0,0,0.006094229,0.000829365,3.17E-19,0,0,3.17E-19,0.081774773
23948,9312156,0,0,0,0,0,0,0,0,0.000829365,1.87E-09,0,0,1.87E-09,0.157260397
23949,9204081,0,0,0,0,0,0,0,0,0.000829365,3.27E-09,0,0,3.27E-09,0.125808067
23950,211193,0,0,0,0,0,0,0,0.235471335,0.000829365,9.99E-05,0,0,9.99E-05,0.037741479
23951,211208,9.42E-08,0.000423298,0.000828678,5.43E-45,0.000234104,9.42E-08,9.69E-08,0.172484956,0.000829365,2.22E-06,0.006415107,0.001923077,2.22E-06,0
23952,9512151,0,0,0,0,0,0,0,0.019300639,0.000829365,3.17E-19,0,0,3.17E-19,0.012579552
23953,211223,0,0,0,0,0,0,0,0,0.000829365,3.17E-19,0,0,3.17E-19,0.094355737
23954,212004,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.001317671,0,3.17E-19,0.006415107,0.003846154,3.17E-19,0.40887903
23955,102204,0,0,0,0,0,0,0,0.385907561,0.000829365,3.17E-19,0,0,3.17E-19,0.106936542
23956,211231,0,0.000846596,0.000828678,1.09E-44,0.000468209,0,0,0.000658836,0,3.17E-19,0.01277585,0.005769231,3.17E-19,0.119517506
23957,102205,0,0,0,0,0,0,0,0.003953014,0.000829365,3.17E-19,0,0,3.17E-19,0.031450918
23958,9303008,0,0,0,0,0,0,0,0,0.000829365,3.17E-19,0,0,3.17E-19,0
23959,9810076,0,0,0,0,0,0,0,0.004524005,0.000829365,0.000132733,0,0,0.000132733,0
23960,9904103,0,0,0,0,0,0,0,0.211743379,0.000829365,0.000259877,0,0,0.000259877,0.012579552
23961,9308039,0.000126314,0.000762148,0.000828678,2.82E-43,0.000280929,0.000126314,0.000129982,0.339696549,0.000829365,0.000439415,0.007448049,0.005769231,0.000439415,0
23962,9310086,0,0,0,0,0,0,0,0.475858227,0.000829365,0.000516959,0,0,0.000516959,0.157260397
23963,9711058,0.000247949,0.000564749,0.000828678,1.44E-43,0.00025752,0.000247949,0.00025515,0.513250513,0.000829365,0.000132733,0.011797274,0.001923077,0.000132733,0
23964,211246,0,0,0,0,0,0,0,0.13385609,0.000829365,2.33E-06,0,0,2.33E-06,0.037741479
23965,9201035,0,0,0,0,0,0,0,0.000658836,0.000829365,3.23E-19,0,0,3.23E-19,0.062903248
23966,9308109,0,0,0.000828678,0,0,0,0,0.014444971,0.00165873,8.38E-10,0,0,8.38E-10,0.056612846
23967,9405085,0,0.000423298,0,5.43E-45,0.000234104,0,0,0,0,3.17E-19,0.003261919,0.005769231,3.17E-19,0.075484212
23968,201020,0,0,0,0,0,0,0,0.38775798,0.000829365,3.13E-19,0,0,3.13E-19,0.056612846
23969,211275,0,0.000846596,0.000828678,1.09E-44,0.000468209,0,0,0.000494127,0,3.17E-19,0.01277585,0.009615385,3.17E-19,0.031450918
23970,205120,0,0,0,0,0,0,0,0,0.000829365,3.13E-19,0,0,3.13E-19,0.018870113
23971,9512049,0,0,0,0,0,0,0,0.052801753,0.000829365,5.73E-05,0,0,5.73E-05,0.006291814
23972,9810048,0,0,0,0,0,0,0,0.105133875,0.000829365,3.17E-19,0,0,3.17E-19,0.025160516
23973,9505015,0,0,0,0,0,0,0,0.393950651,0.000829365,0.000509973,0,0,0.000509973,0.509526422
23974,206120,0,0,0,0,0,0,0,0.044531667,0.000829365,6.51E-07,0,0,6.51E-07,0.050322443
23975,212075,0,0,0,0,0,0,0,0.000658836,0.000829365,3.18E-19,0,0,3.18E-19,0.062903248
23976,212076,0,0.000423298,0,5.43E-45,0.000234104,0,0,0,0,3.17E-19,0.006415107,0.003846154,3.17E-19,0.050322443
23977,9411228,0,0,0.001656819,0,0,0,0,0.385994423,0.002487558,1.84E-12,0,0,1.84E-12,0.025160516
23978,9412186,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.371690473,0,3.17E-19,0.001576594,0.001923077,3.17E-19,0.012579552
23979,9503058,0,0.000423298,0.000828678,5.43E-45,0.000234104,0,0,0,0.000829365,2.35E-12,0.003207554,0.001923077,2.35E-12,0.044031882
23980,9802065,9.42E-08,0.000423298,0.000828678,5.43E-45,0.000234104,9.42E-08,9.69E-08,0.000329418,0.000829365,2.85E-10,0.006415107,0.005769231,2.85E-10,0.226455459
23981,9303083,0,0,0,0,0,0,0,0,0.000829365,3.17E-19,0,0,3.17E-19,0.006291814
23982,212129,0,0,0,0,0,0,0,0,0.000829365,3.19E-19,0,0,3.19E-19,0.075484212
23983,304185,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.287973145,0,3.17E-19,0.006415107,0.001923077,3.17E-19,0.138388872
23984,212171,0,0.000881431,0,3.53E-41,0.000264775,0,0,0.000494127,0,3.17E-19,0.00848099,0.003846154,3.17E-19,0.157260397
23985,9608176,9.42E-07,0.011740835,0.000828678,3.61E-33,0.000352609,9.42E-07,9.69E-07,0.000823545,0.000829365,2.22E-06,0.010818698,0.005769231,2.22E-06,0.031450918
23986,9712032,0,0,0.000828678,0,0,0,0,0,0.00165873,3.17E-19,0,0,3.17E-19,0
23987,9903197,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.375667711,0,3.17E-19,0.003316284,0.001923077,3.17E-19,0.226455459
23988,209243,0,0,0,0,0,0,0,0.010302934,0.000829365,3.17E-19,0,0,3.17E-19,0.207584093
23989,212176,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.000329418,0,3.17E-19,0.006415107,0.003846154,3.17E-19,0.006291814
23990,212192,0,0,0,0,0,0,0,0.001400026,0.000829365,3.17E-19,0,0,3.17E-19,0.006291814
23991,302089,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.000329418,0,3.17E-19,0.006415107,0.001923077,3.17E-19,0.138388872
23992,212234,0,0,0,0,0,0,0,0.000658836,0.000829365,1.82E-10,0,0,1.82E-10,0.018870113
23993,9302142,0,0,0,0,0,0,0,0.422165048,0.000829365,1.54E-06,0,0,1.54E-06,0.157260397
23994,201083,0,0,0,0,0,0,0,0,0.000829365,0.00062105,0,0,0.00062105,0.075484212
23995,9512002,0,0,0.000828678,0,0,0,0,0.71672886,0.00165873,1.72E-07,0,0,1.72E-07,0.075484212
23996,9705042,0,0,0,0,0,0,0,0.081781785,0.000829365,3.17E-19,0,0,3.17E-19,0.094355737
23997,212282,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.531293553,0,3.17E-19,0.006415107,0.003846154,3.17E-19,0
23998,201143,0,0,0,0,0,0,0,0.350124165,0.000829365,3.16E-19,0,0,3.16E-19,0.138388872
23999,9501130,9.42E-08,0.000423298,0.000828678,5.43E-45,0.000234104,9.42E-08,9.69E-08,0.000329418,0.000829365,3.17E-19,0.006415107,0.003846154,3.17E-19,0.213874496
24000,9609072,0,0.000564749,0,1.44E-43,0.00025752,0,0,0.059283789,0,3.17E-19,0.011797274,0.001923077,3.17E-19,0
24001,9410092,0,0,0,0,0,0,0,0.038593388,0.000829365,3.17E-19,0,0,3.17E-19,0.031450918
24002,212327,0,0,0,0,0,0,0,0.001152962,0.000829365,4.24E-05,0,0,4.24E-05,0.069193809
24003,9612100,0,0,0,0,0,0,0,0,0.000829365,1.73E-08,0,0,1.73E-08,0.106936542
24004,9905189,4.70E-07,0.000881431,0.000828678,3.53E-41,0.000264775,4.70E-07,4.84E-07,0,0.000829365,4.76E-10,0.008046067,0.001923077,4.76E-10,0.018870113
24005,301026,5.30E-07,0.020176492,0.000828678,4.14E-26,0.000324918,5.30E-07,5.51E-07,0.000329418,0.000829365,4.06E-06,0.01543975,0.003846154,4.06E-06,0.138388872
24006,9404164,0,0,0,0,0,0,0,0.24566152,0.000829365,3.17E-19,0,0,3.17E-19,0.018870113
24007,9503197,0,0,0,0,0,0,0,0.000823545,0.000829365,1.11E-05,0,0,1.11E-05,0.094355737
24008,9303020,0,0,0,0,0,0,0,0.000658836,0.000829365,0.000287821,0,0,0.000287821,0.069193809
24009,9705171,3.76E-07,0.000564749,0.000828678,1.44E-43,0.00025752,3.76E-07,3.87E-07,0.005111466,0.000829365,3.17E-19,0.011797274,0.001923077,3.17E-19,0.100646139
24010,210015,0,0,0,0,0,0,0,0,0.000829365,3.17E-19,0,0,3.17E-19,0.012579552
24011,301064,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.000658836,0,3.17E-19,0.006415107,0.001923077,3.17E-19,0.138388872
24012,9510015,0,0.001171955,0.000828678,3.10E-41,0.000517604,0,0,0.161966491,0,3.17E-19,0.01462427,0.005769231,3.17E-19,0.069193809
24013,9202017,0,0,0,0,0,0,0,0.3912032,0.000829365,3.72E-05,0,0,3.72E-05,0.138388872
24014,208189,0,0,0,0,0,0,0,0,0.000829365,3.17E-19,0,0,3.17E-19,0.037741479
24015,301152,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.015279496,0,3.17E-19,0.006415107,0.003846154,3.17E-19,0.025160516
24016,9501095,7.54E-07,0.001504735,0.000828678,7.49E-42,0.000334771,7.54E-07,7.76E-07,0.062202184,0.000829365,1.52E-08,0.011253621,0.003846154,1.52E-08,0.125808067
24017,9605205,0,0.00190443,0.000828678,9.46E-41,0.000548507,0,0,0,0,3.17E-19,0.018103651,0.005769231,3.17E-19,0.132098469
24018,203214,0,0,0,0,0,0,0,0.303739899,0.000829365,1.29E-07,0,0,1.29E-07,0.100646139
24019,9607222,9.42E-08,0.000423298,0.000828678,5.43E-45,0.000234104,9.42E-08,9.69E-08,0.116865635,0.000829365,2.59E-07,0.006415107,0.001923077,2.59E-07,0.062903248
24020,9306149,0,0,0,0,0,0,0,0.098395602,0.000829365,3.18E-19,0,0,3.18E-19,0.125808067
24021,9605004,0,0,0,0,0,0,0,0.18068537,0.000829365,0.000461072,0,0,0.000461072,0.195003129
24022,9903138,0,0.001713988,0.000828678,6.18E-41,0.000567,0,0,0.266199391,0,3.17E-19,0.023757644,0.009615385,3.17E-19,0.113227103
24023,9702029,0,0,0,0,0,0,0,0.000329418,0.000829365,2.52E-08,0,0,2.52E-08,0.044031882
24024,9304107,0,0,0.000828678,0,0,0,0,0.363322277,0.00165873,1.05E-09,0,0,1.05E-09,0.144679433
24025,9312098,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.001136491,0,3.17E-19,0.003207554,0.005769231,3.17E-19,0.358555334
24026,109221,0,0,0,0,0,0,0,0.000658836,0.000829365,5.19E-09,0,0,5.19E-09,0.062903248
24027,302095,0,0.000564749,0,1.44E-43,0.00025752,0,0,0.000658836,0,3.17E-19,0.011797274,0.005769231,3.17E-19,0.182422166
24028,9611067,0,0.001175576,0.000828678,5.05E-42,0.000543127,0,0,0.120265475,0,3.17E-19,0.015765942,0.007692308,3.17E-19,0.031450918
24029,204135,0,0,0,0,0,0,0,0,0.000829365,3.99E-09,0,0,3.99E-09,0.075484212
24030,9308046,0,0,0.000828678,0,0,0,0,0.02341551,0.00165873,3.12E-15,0,0,3.12E-15,0.012579552
24031,9412239,6.61E-07,0.000423298,0.002485332,5.43E-45,0.000234104,6.61E-07,6.80E-07,0.712240193,0.002487558,1.49E-12,0.002663901,0.001923077,1.49E-12,0.012579552
24032,9412205,0,0,0.000828678,0,0,0,0,0.001976507,0.00165873,2.34E-15,0,0,2.34E-15,0.025160516
24033,9610044,7.54E-07,0.000952157,0.002485332,1.50E-43,0.000491625,7.54E-07,7.76E-07,0.352827219,0.00165873,4.76E-09,0.005708358,0.007692308,4.76E-09,0.050322443
24034,210204,0,0,0,0,0,0,0,0.000658836,0.000829365,8.10E-10,0,0,8.10E-10,0.025160516
24035,9610221,1.13E-06,0.000986992,0.001656819,8.98E-41,0.0002629,1.13E-06,1.16E-06,0.531445925,0.00165873,9.78E-10,0.014406809,0.005769231,9.78E-10,0.081774773
24036,9707255,0,0.000934212,0,8.75E-40,0.000260398,0,0,0.287139437,0,3.17E-19,0.008915912,0.001923077,3.17E-19,0.339683816
24037,9712250,0,0,0,0,0,0,0,0,0.000829365,3.17E-19,0,0,3.17E-19,0.012579552
24038,9802134,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.000329418,0,3.17E-19,0.006415107,0.005769231,3.17E-19,0.289360119
24039,9406004,5.66E-05,0.000423298,0.003313824,5.43E-45,0.000234104,5.66E-05,5.83E-05,0,0.003316757,6.50E-10,0.006415107,0.005769231,6.50E-10,0
24040,9809189,3.76E-07,0.001175576,0.001656819,2.61E-42,0.000517373,3.76E-07,3.87E-07,0,0.000829365,3.17E-19,0.020332629,0.009615385,3.17E-19,0.402588627
24041,9712052,0,0.000564749,0,1.44E-43,0.00025752,0,0,0.013271616,0,3.17E-19,0.002935727,0.003846154,3.17E-19,0.025160516
24042,9409080,0,0,0.002485332,0,0,0,0,0.143525113,0.003316757,9.71E-07,0,0,9.71E-07,0.201293532
24043,9508160,0,0,0,0,0,0,0,0,0.000829365,3.19E-19,0,0,3.19E-19,0.044031882
24044,9609042,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.337589625,0,3.17E-19,0.006415107,0.005769231,3.17E-19,0.075484212
24045,9901108,0,0.002554356,0.001656819,3.86E-41,0.0008992,0,0,0.002800051,0,3.17E-19,0.052950188,0.009615385,3.17E-19,0.125808067
24046,9210027,0,0,0,0,0,0,0,0.316576535,0.000829365,3.17E-19,0,0,3.17E-19,0.037741479
24047,9406133,0,0,0,0,0,0,0,0,0.000829365,6.15E-09,0,0,6.15E-09,0.050322443
24048,303061,0,0.082502231,0,8.49E-16,0.000295188,0,0,0.383822519,0,3.17E-19,0.033652132,0.001923077,3.17E-19,0.037741479
24049,9803037,0,0.000564749,0,1.44E-43,0.00025752,0,0,0.136993899,0,3.17E-19,0.007502414,0.005769231,3.17E-19,0.069193809
24050,9212047,0,0,0.001656819,0,0,0,0,0,0.002487558,6.82E-08,0,0,6.82E-08,0.044031882
24051,9402142,3.76E-07,0.000846596,0.001656819,1.09E-44,0.000468209,3.76E-07,3.87E-07,0.087401619,0.000829365,3.17E-19,0.008807181,0.005769231,3.17E-19,0.069193809
24052,9512029,0,0,0,0,0,0,0,0.340698058,0.000829365,1.21E-07,0,0,1.21E-07,0.012579552
24053,9903185,0,0.000564749,0,1.44E-43,0.00025752,0,0,0.731777462,0,3.17E-19,0.011797274,0.005769231,3.17E-19,0.610173974
24054,9707178,0,0,0,0,0,0,0,0.412550857,0.000829365,1.60E-05,0,0,1.60E-05,0.037741479
24055,9811161,0,0,0,0,0,0,0,0.191698034,0.000829365,1.83E-05,0,0,1.83E-05,0.201293532
24056,9509041,0,0,0,0,0,0,0,0.000768642,0.000829365,3.17E-19,0,0,3.17E-19,0.025160516
24057,9605060,0,0,0,0,0,0,0,0.38427228,0.000829365,3.18E-19,0,0,3.18E-19,0.018870113
24058,9405022,0,0,0.001656819,0,0,0,0,0.469686842,0.002487558,1.20E-06,0,0,1.20E-06,0.25161738
24059,9705195,4.70E-08,0.000423298,0.000828678,5.43E-45,0.000234104,4.70E-08,4.84E-08,0.012922982,0.000829365,3.16E-19,0.002011517,0.001923077,3.16E-19,0.176131763
24060,9411064,0,0,0,0,0,0,0,0,0.000829365,2.34E-08,0,0,2.34E-08,0.088065176
24061,9602040,0,0.000762148,0,2.82E-43,0.000280929,0,0,0.343799875,0,3.17E-19,0.005055975,0.005769231,3.17E-19,0.025160516
24062,9908206,0,0.000762148,0,2.82E-43,0.000280929,0,0,0.000329418,0,3.17E-19,0.004457956,0.005769231,3.17E-19,0.018870113
24063,9309099,0,0,0,0,0,0,0,0.007274643,0.000829365,3.16E-19,0,0,3.16E-19,0.012579552
24064,9411059,0,0.000846596,0.000828678,1.09E-44,0.000468209,0,0,0.521196106,0,3.17E-19,0.01277585,0.011538462,3.17E-19,0.044031882
24065,9412040,0,0,0,0,0,0,0,0.332319095,0.000829365,6.37E-05,0,0,6.37E-05,0.396298066
24066,9502040,0,0,0,0,0,0,0,0.003480848,0.000829365,1.83E-07,0,0,1.83E-07,0.018870113
24067,9509029,0,0,0,0,0,0,0,0.000329418,0.000829365,3.18E-19,0,0,3.18E-19,0.006291814
24068,9202031,0,0,0,0,0,0,0,0.089145434,0.000829365,2.12E-06,0,0,2.12E-06,0.119517506
24069,9907043,0,0,0,0,0,0,0,0.413974613,0.000829365,1.88E-05,0,0,1.88E-05,0.364845736
24070,9604180,0,0,0,0,0,0,0,0.006394627,0.000829365,3.17E-19,0,0,3.17E-19,0.037741479
24071,9701111,1.88E-07,0.000423298,0.000828678,5.43E-45,0.000234104,1.88E-07,1.93E-07,0.000494127,0.000829365,3.17E-19,0.006415107,0.001923077,3.17E-19,0.006291814
24072,9812178,0,0.00126962,0,2.88E-42,0.000330086,0,0,0.000329418,0,3.17E-19,0.030553308,0.003846154,3.17E-19,0.012579552
24073,9404156,0,0,0,0,0,0,0,0.00148238,0.000829365,4.16E-07,0,0,4.16E-07,0.012579552
24074,9206091,0,0,0.000828678,0,0,0,0,0.01146923,0.00165873,5.97E-06,0,0,5.97E-06,0.012579552
24075,9202081,0,0,0,0,0,0,0,0.312355166,0.000829365,7.20E-06,0,0,7.20E-06,0.157260397
24076,9611216,0,0,0.002485332,0,0,0,0,0.002706716,0.003316757,3.15E-19,0,0,3.15E-19,0.006291814
24077,9709204,0,0.000846596,0.000828678,1.09E-44,0.000468209,0,0,0.012568466,0,3.17E-19,0.008426624,0.011538462,3.17E-19,0.207584093
24078,9910253,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.414373101,0,3.17E-19,0.001467864,0.005769231,3.17E-19,0.044031882
24079,9604155,0,0,0.001656819,0,0,0,0,0,0.002487558,0.000150198,0,0,0.000150198,0.018870113
24080,9803161,0,0,0,0,0,0,0,0.22823476,0.000829365,3.17E-19,0,0,3.17E-19,0.100646139
24081,304248,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.177054455,0,3.17E-19,0.006415107,0.003846154,3.17E-19,0.062903248
24082,9504002,0,0,0,0,0,0,0,0.276472341,0.000829365,0.000442908,0,0,0.000442908,0.106936542
24083,9201042,0,0,0,0,0,0,0,0.657074695,0.000829365,3.19E-19,0,0,3.19E-19,0.018870113
24084,9202079,0,0,0,0,0,0,0,0.278166262,0.000829365,2.31E-10,0,0,2.31E-10,0.113227103
24085,9202076,0,0,0,0,0,0,0,0.244523408,0.000829365,3.16E-19,0,0,3.16E-19,0.018870113
24086,9206079,0,0,0,0,0,0,0,0,0.000829365,1.56E-05,0,0,1.56E-05,0
24087,9207028,0,0,0.001656819,0,0,0,0,0.000823545,0.002487558,3.39E-09,0,0,3.39E-09,0.025160516
24088,9204021,0,0,0,0,0,0,0,0.212326094,0.000829365,3.17E-19,0,0,3.17E-19,0.006291814
24089,9207059,0,0.000423298,0,5.43E-45,0.000234104,0,0,0,0,3.17E-19,0.006415107,0.001923077,3.17E-19,0.132098469
24090,9206073,0,0,0,0,0,0,0,0,0.000829365,3.17E-19,0,0,3.17E-19,0.66049767
24091,9304113,0,0.000423298,0,5.43E-45,0.000234104,0,0,0,0,3.17E-19,0.006415107,0.001923077,3.17E-19,0.150969836
24092,9207029,0,0,0.000828678,0,0,0,0,0.004966366,0.00165873,3.15E-19,0,0,3.15E-19,0.050322443
24093,9208043,0,0.000846596,0.000828678,1.09E-44,0.000468209,0,0,0.117038157,0,3.17E-19,0.009622661,0.007692308,3.17E-19,0.006291814
24094,9209092,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.004128703,0,3.17E-19,0.003207554,0.005769231,3.17E-19,0.113227103
24095,9207030,0,0,0,0,0,0,0,0.154353435,0.000829365,3.16E-19,0,0,3.16E-19,0.031450918
24096,9208054,0,0,0,0,0,0,0,0.000329418,0.000829365,1.79E-07,0,0,1.79E-07,0.106936542
24097,9208068,0,0,0,0,0,0,0,0.275516081,0.000829365,3.99E-08,0,0,3.99E-08,0.069193809
24098,9309070,7.54E-07,0.000564749,0.000828678,1.44E-43,0.00025752,7.54E-07,7.76E-07,0.00148238,0.000829365,3.08E-19,0.004566687,0.001923077,3.08E-19,0.18871272
24099,9203024,0,0,0.000828678,0,0,0,0,0.000329418,0.00165873,2.66E-09,0,0,2.66E-09,0.006291814
24100,9202050,0,0,0.004142316,0,0,0,0,0.000329418,0.004975115,1.46E-05,0,0,1.46E-05,0.012579552
24101,9205013,0,0,0,0,0,0,0,0,0.000829365,9.64E-09,0,0,9.64E-09,0.050322443
24102,9203028,0,0,0,0,0,0,0,0.046552096,0.000829365,3.39E-06,0,0,3.39E-06,0.044031882
24103,9208065,0,0,0.000828678,0,0,0,0,0.102945157,0.00165873,3.38E-06,0,0,3.38E-06,0.006291814
24104,9205026,0,0,0,0,0,0,0,0.000494127,0.000829365,3.16E-19,0,0,3.16E-19,0.044031882
24105,9210156,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.086628789,0,3.17E-19,0.006415107,0.005769231,3.17E-19,0.119517506
24106,9210157,9.42E-08,0.000846596,0.001656819,1.09E-44,0.000468209,9.42E-08,9.69E-08,0,0.000829365,2.82E-19,0.008426624,0.005769231,2.82E-19,0.144679433
24107,9308047,0,0.001354269,0.001656819,4.32E-43,0.000772547,0,0,0,0,3.17E-19,0.02392074,0.011538462,3.17E-19,0
24108,9205001,0,0,0,0,0,0,0,0.000329418,0.000829365,3.08E-19,0,0,3.08E-19,0
24109,9205087,0,0,0.001656819,0,0,0,0,0.051476393,0.002487558,2.47E-19,0,0,2.47E-19,0.138388872
24110,9302064,0,0.000423298,0.000828678,5.43E-45,0.000234104,0,0,0.054630818,0.000829365,2.82E-19,0.002120247,0.001923077,2.82E-19,0.270488746
24111,9211009,0,0,0,0,0,0,0,0.313556026,0.000829365,6.39E-10,0,0,6.39E-10,0.031450918
24112,9205100,0,0,0.000828678,0,0,0,0,0.000494127,0.00165873,9.64E-06,0,0,9.64E-06,0.56614068
24113,9211070,0,0,0.000828678,0,0,0,0,0.612562472,0.00165873,1.61E-05,0,0,1.61E-05,0.150969836
24114,9205002,0,0,0,0,0,0,0,0.180358694,0.000829365,3.21E-19,0,0,3.21E-19,0.012579552
24115,9211087,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.3913618,0,3.17E-19,0.006415107,0.001923077,3.17E-19,0
24116,9209064,0,0,0,0,0,0,0,0.026621404,0.000829365,2.65E-06,0,0,2.65E-06,0.050322443
24117,9201037,0,0,0,0,0,0,0,0.124306215,0.000829365,2.06E-10,0,0,2.06E-10,0.056612846
24118,9201068,0,0,0.000828678,0,0,0,0,0,0.00165873,1.52E-07,0,0,1.52E-07,0.327103004
24119,9212080,0,0.000423298,0,5.43E-45,0.000234104,0,0,0,0,3.17E-19,0.003696842,0.001923077,3.17E-19,3.937831151
24120,9212081,0,0,0,0,0,0,0,0.000329418,0.000829365,2.82E-06,0,0,2.82E-06,0.050322443
24121,9204016,0,0,0.000828678,0,0,0,0,0.000329418,0.00165873,1.01E-10,0,0,1.01E-10,0.270488746
24122,9402151,1.88E-07,0.000846596,0.001656819,1.09E-44,0.000468209,1.88E-07,1.93E-07,0.653707186,0.000829365,1.45E-06,0.0094052,0.005769231,1.45E-06,0.094355737
24123,9310169,3.76E-07,0.001410691,0.000828678,1.41E-30,0.0003098,3.76E-07,3.87E-07,0,0.000829365,3.32E-06,0.007339318,0.005769231,3.32E-06,0.119517506
24124,9206031,0,0,0.000828678,0,0,0,0,0.012574087,0.00165873,1.62E-07,0,0,1.62E-07,0.138388872
24125,9207041,0,0,0,0,0,0,0,0.491768307,0.000829365,3.73E-10,0,0,3.73E-10,0.018870113
24126,9301076,0.000123975,0.000423298,0.000828678,5.43E-45,0.000234104,0.000123975,0.000127575,0.419168005,0.000829365,3.17E-19,0.006415107,0.005769231,3.17E-19,0.132098469
24127,9301051,0,0,0,0,0,0,0,0.268630175,0.000829365,3.22E-19,0,0,3.22E-19,0.150969836
24128,9210083,0,0,0,0,0,0,0,0,0.000829365,3.21E-19,0,0,3.21E-19,0.050322443
24129,9206017,0,0,0,0,0,0,0,0.002745148,0.000829365,9.22E-05,0,0,9.22E-05,0.012579552
24130,9410186,2.82E-07,0.000634419,0.000828678,2.46E-42,0.000259859,2.82E-07,2.90E-07,0.206951837,0.000829365,2.28E-11,0.00685003,0.005769231,2.28E-11,0.025160516
24131,9206001,0,0,0,0,0,0,0,0,0.000829365,6.33E-06,0,0,6.33E-06,0.031450918
24132,9403007,0,0.00151146,0.001656819,2.93E-43,0.000749138,0,0,0.001603167,0,3.17E-19,0.026258448,0.005769231,3.17E-19,0.264198344
24133,9209039,0,0,0,0,0,0,0,0.345076301,0.000829365,3.17E-19,0,0,3.17E-19,0.018870113
24134,9306060,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.296156815,0,3.17E-19,0.006415107,0.003846154,3.17E-19,0.088065176
24135,9207062,0,0,0,0,0,0,0,0.276781412,0.000829365,3.17E-19,0,0,3.17E-19,0.018870113
24136,9302092,0,0,0,0,0,0,0,0.632176977,0.000829365,3.18E-19,0,0,3.18E-19,0.138388872
24137,9305101,0,0.000952157,0.000828678,1.50E-43,0.000491625,0,0,0,0,3.17E-19,0.018158016,0.011538462,3.17E-19,0.012579552
24138,9202090,0,0,0,0,0,0,0,0.255901007,0.000829365,3.17E-19,0,0,3.17E-19,0.037741479
24139,9303023,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.098239877,0,3.17E-19,0.006415107,0.005769231,3.17E-19,0.018870113
