,S.No,Id,Betweenness centrality,Closeness,Degree centrality,Eigenvector centrality,Katz Centrality,Percolation Centrality,load Centrality,Hormonic Centrality,Degree prestige,Hub-Score,Page Rank,Rank_prestige,Authorities-Score,score
14926,14926,9708023,3.6e-07,0.001490421,0.001656819,4.01e-41,0.000503558,3.6e-07,4.35e-07,0.759013202,0.000829365,8.87e-09,0.003588111,0.003846154,8.87e-09,0.012579552
14932,14932,212214,0.0,0.645245995,0.004142316,0.000454471,0.024812853,0.0,0.0,0.0,0.0,3.17e-19,0.028867984,0.023076923,3.17e-19,0.069193809
14936,14936,9909181,0.0,0.088268386,0.0,1.84e-18,0.001639733,0.0,0.0,0.000658836,0.0,3.17e-19,0.002609535,0.001923077,3.17e-19,0.138388872
14943,14943,202077,0.001192964,0.520735114,0.010770336,0.000383748,0.016019791,0.001192964,0.001233627,0.00148238,0.000829365,3.17e-19,0.23879259,0.053846154,3.17e-19,0.0
14945,14945,212276,0.0,0.281151677,0.009113331,4.14e-06,0.005714391,0.0,0.0,0.162761335,0.0,3.17e-19,0.138221102,0.038461538,3.17e-19,0.006291814
14950,14950,212117,0.0,0.737329279,0.006627834,0.001351289,0.054079165,0.0,0.0,0.377660158,0.0,3.17e-19,0.133347795,0.038461538,3.17e-19,0.006291814
14972,14972,9409163,0.0,0.001692834,0.002485332,2.18e-44,0.000936417,0.0,0.0,0.608183989,0.0,3.17e-19,0.007067491,0.021153846,3.17e-19,0.025160516
14977,14977,108077,0.0,0.06894836,0.006627834,1.36e-16,0.005561458,0.0,0.0,0.252292023,0.0,3.17e-19,0.068266529,0.040384615,3.17e-19,0.062903248
14992,14992,9606092,2.19e-06,0.001885197,0.004970829,3.35e-41,0.000800873,2.19e-06,2.26e-06,0.630434553,0.003316757,1.35e-05,0.008154798,0.013461538,1.35e-05,0.0
14993,14993,207040,4.56e-05,0.312073335,0.004970829,2.13e-07,0.004766198,4.56e-05,5.12e-05,0.0,0.000829365,1.77e-06,0.093875312,0.025,1.77e-06,0.610173974
14995,14995,9912068,0.0,0.00280064,0.001656819,7.819999999999999e-41,0.000840906,0.0,0.0,0.003623596,0.0,3.17e-19,0.00429486,0.015384615,3.17e-19,0.006291814
15000,15000,9612173,1.04e-06,0.003190338,0.003313824,3.64e-41,0.001130959,1.04e-06,1.07e-06,0.615552899,0.000829365,1.46e-06,0.008861547,0.015384615,1.46e-06,0.094355737
15003,15003,203017,4.31e-05,0.483369918,0.004142316,0.00022872,0.010271176,4.31e-05,5.7e-05,0.555782754,0.000829365,6.08e-05,0.016363961,0.017307692,6.08e-05,0.0
15012,15012,9701084,7.78e-06,0.000952157,0.001656819,1.5e-43,0.000491625,7.78e-06,8e-06,0.631571788,0.000829365,2.6e-06,0.003968668,0.005769231,2.6e-06,0.320812442
15042,15042,9911216,7.66e-05,0.01019225,0.006627834,5.05e-34,0.001430401,7.66e-05,7.94e-05,0.259187773,0.004975115,1.08e-06,0.014678636,0.009615385,1.08e-06,0.012579552
15044,15044,207049,9.94e-06,0.373217882,0.006627834,6.3e-06,0.005264621,9.94e-06,1e-05,0.001152962,0.000829365,5.92e-07,0.068504106,0.028846154,5.92e-07,0.050322443
15047,15047,9907147,5.25e-05,0.014245282,0.004142316,3.5700000000000004e-32,0.001979263,5.25e-05,5.43e-05,0.001262768,0.000829365,7.68e-10,0.04877765,0.017307692,7.68e-10,0.025160516
15048,15048,9909170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066218023,0.000829365,1.12e-09,0.0,0.0,1.12e-09,0.195003129
15057,15057,9912111,4.3e-05,0.011782479,0.004142316,9.110000000000001e-32,0.001021973,4.3e-05,4.45e-05,0.341379265,0.002487558,1.05e-06,0.050792429,0.011538462,1.05e-06,0.012579552
15062,15062,9304141,0.000133916,0.000423298,0.029825841,5.43e-45,0.000234104,0.000133916,0.000137203,0.02675466,0.029850752,0.000473647,0.000326192,0.003846154,0.000473647,0.031450918
15070,15070,9911192,8.54e-06,0.007315448,0.007456326,1.86e-36,0.002949475,8.54e-06,8.48e-06,0.000329418,0.00165873,2.17e-11,0.012232196,0.032692308,2.17e-11,0.012579552
15072,15072,9909065,2.06e-05,0.010338567,0.009941823,1.01e-34,0.003147105,2.06e-05,2.13e-05,0.29760377,0.002487558,1.77e-06,0.023703278,0.030769231,1.77e-06,0.012579552
15075,15075,9310130,0.0,0.0,0.009941823,0.0,0.0,0.0,0.0,0.542810218,0.01077943,7.54e-06,0.0,0.0,7.54e-06,0.0
15077,15077,109212,0.0,0.278072241,0.016569843,4.79e-07,0.009705832,0.0,0.0,0.000329418,0.0,3.17e-19,0.326335973,0.076923077,3.17e-19,0.006291814
15078,15078,9503139,3.71e-05,0.001481227,0.000828678,5.32e-42,0.000355841,3.71e-05,3.82e-05,0.699164744,0.000829365,4.45e-08,0.002935727,0.001923077,4.45e-08,0.018870113
15091,15091,9311189,0.000900571,0.00126962,0.008284818,1.5500000000000002e-43,0.000725729,0.000900571,0.000872566,0.687411185,0.006633494,3.1e-06,0.002718266,0.011538462,3.1e-06,0.025160516
15096,15096,9405128,5.49e-07,0.000564749,0.000828678,1.4400000000000002e-43,0.00025752,5.49e-07,5.8e-07,0.539648101,0.000829365,5.86e-07,0.000489288,0.005769231,5.86e-07,0.006291814
15108,15108,212006,0.0,0.441855144,0.008284818,1.18e-05,0.004569986,0.0,0.0,0.390806857,0.0,3.17e-19,0.158856002,0.048076923,3.17e-19,0.081774773
15109,15109,9910112,1.13e-06,0.010001586,0.011598828,4.66e-37,0.004282087,1.13e-06,1.16e-06,0.313815778,0.000829365,3.93e-07,0.030716404,0.059615385,3.93e-07,0.056612846
15118,15118,304190,0.0,0.004017385,0.000828678,1.1700000000000001e-32,0.000663787,0.0,0.0,0.692486802,0.0,3.17e-19,0.007556779,0.009615385,3.17e-19,0.031450918
15123,15123,9911078,1.88e-07,0.000846596,0.001656819,1.09e-44,0.000468209,1.88e-07,1.93e-07,0.30652334,0.000829365,3.13e-19,0.001794055,0.009615385,3.13e-19,0.150969836
15126,15126,9909128,0.0,0.011344412,0.005799321,2.4099999999999997e-34,0.002499691,0.0,0.0,0.0,0.0,3.17e-19,0.013210772,0.032692308,3.17e-19,0.0
15128,15128,9908179,8.71e-06,0.005296453,0.002485332,3.5000000000000004e-32,0.001047755,8.71e-06,9.09e-06,0.000823545,0.000829365,3.74e-06,0.009187739,0.011538462,3.74e-06,0.106936542
15133,15133,9703126,0.024324942,0.006692883,0.007456326,1.48e-32,0.002429184,0.024324942,0.02510498,0.000329418,0.00165873,0.0002983,0.036642224,0.034615385,0.0002983,0.0
15138,15138,9907126,0.0,0.0,0.003313824,0.0,0.0,0.0,0.0,0.0,0.004145936,0.000333229,0.0,0.0,0.000333229,0.025160516
15139,15139,9307036,0.0,0.0,0.006627834,0.0,0.0,0.0,0.0,0.705489992,0.007462693,0.000201195,0.0,0.0,0.000201195,0.0
15146,15146,9309025,0.0,0.0,0.004970829,0.0,0.0,0.0,0.0,0.828045138,0.005804315,0.000740509,0.0,0.0,0.000740509,0.012579552
15164,15164,9402136,0.0,0.0,0.007456326,0.0,0.0,0.0,0.0,0.738651992,0.008291872,0.000430334,0.0,0.0,0.000430334,0.037741479
15167,15167,9410230,0.001099398,0.001175576,0.01905534,5.61e-43,0.000327747,0.001099398,0.001131327,0.676818622,0.019071302,0.004757423,0.007556779,0.003846154,0.004757423,0.025160516
15176,15176,103145,1.41e-05,0.496402551,0.006627834,0.000229016,0.053565304,1.41e-05,1.48e-05,0.783373706,0.000829365,0.00053163,0.010492506,0.034615385,0.00053163,0.037741479
15177,15177,303248,0.0,0.716449394,0.009113331,0.002019657,0.053609756,0.0,0.0,0.286771921,0.0,3.17e-19,0.068396462,0.038461538,3.17e-19,0.364845736
15196,15196,9311098,0.0,0.0,0.000828678,0.0,0.0,0.0,0.0,0.714699408,0.00165873,4.74e-05,0.0,0.0,4.74e-05,0.025160516
15224,15224,9912208,0.000443268,0.104463225,0.010770336,2.68e-16,0.00216374,0.000443268,0.000454938,0.300524915,0.01077943,0.003234489,0.002446439,0.003846154,0.003234489,0.0
15231,15231,9912035,8.13e-07,0.096481099,0.003313824,5.36e-17,0.000945739,8.13e-07,8.55e-07,0.0,0.00165873,3.74e-05,0.002826997,0.013461538,3.74e-05,0.018870113
15234,15234,9303100,0.000121051,0.000423298,0.006627834,5.43e-45,0.000234104,0.000121051,8.73e-05,0.603794168,0.006633494,0.00739692,0.000217461,0.005769231,0.00739692,0.088065176
15242,15242,9910190,2.56e-05,0.015093853,0.024026334,1.64e-29,0.009493937,2.56e-05,2.55e-05,0.548982199,0.005804315,5.94e-06,0.02913981,0.094230769,5.94e-06,0.006291814
15255,15255,9601041,1.49e-06,0.010082298,0.014084325,1.38e-39,0.005030046,1.49e-06,1.53e-06,0.115684975,0.000829365,6.25e-06,0.067695693,0.078846154,6.25e-06,0.056612846
15257,15257,101035,4.53e-05,0.019001169,0.014084325,2.04e-27,0.007998279,4.53e-05,4.81e-05,0.400576522,0.002487558,4.84e-08,0.073329571,0.075,4.84e-08,0.012579552
15268,15268,9705114,0.0,0.00941261,0.004970829,3.46e-37,0.002935367,0.0,0.0,0.096816613,0.0,3.17e-19,0.07416571,0.023076923,3.17e-19,0.044031882
15288,15288,9612083,0.009882302,0.016717893,0.01905534,1.11e-27,0.005147418,0.009882302,0.010180495,0.000658836,0.007462693,0.000747495,0.023866374,0.063461538,0.000747495,0.012579552
15292,15292,9512048,0.000888875,0.013921433,0.009941823,1.86e-34,0.00204574,0.000888875,0.000920707,0.586459334,0.005804315,9.29e-05,0.012014735,0.026923077,9.29e-05,0.062903248
15299,15299,9804205,0.000128653,0.022353237,0.01905534,1.42e-31,0.006681875,0.000128653,0.000129982,0.000988253,0.002487558,1.8e-08,0.071070692,0.090384615,1.8e-08,0.037741479
15314,15314,9911125,0.000678352,0.097271643,0.006627834,5.36e-17,0.001448819,0.000678352,0.00070407,0.0186725,0.003316757,3.5e-06,0.013917521,0.019230769,3.5e-06,0.075484212
15353,15353,3255,2.13e-05,0.007053457,0.013255833,4.2099999999999994e-40,0.003826228,2.13e-05,2.19e-05,0.291366013,0.002487558,3.53e-09,0.0881202,0.059615385,3.53e-09,0.0
15357,15357,9706198,6.61e-07,0.002560405,0.003313824,3.84e-41,0.00108648,6.61e-07,6.8e-07,0.535911005,0.000829365,1.29e-07,0.009948853,0.017307692,1.29e-07,0.037741479
15379,15379,110278,3.79e-06,0.006162662,0.005799321,1.35e-36,0.002442863,3.79e-06,3.92e-06,0.001152962,0.000829365,1.31e-06,0.087677666,0.032692308,1.31e-06,0.018870113
15401,15401,204231,0.0,0.705004382,0.014912838,0.009789518,0.143716882,0.0,0.0,0.132205044,0.0,3.17e-19,0.072638044,0.075,3.17e-19,0.006291814
15403,15403,9910212,1.04e-06,0.004399324,0.000828678,8.09e-37,0.000267196,1.04e-06,1.07e-06,0.200131547,0.000829365,0.00055119,0.003098823,0.001923077,0.00055119,0.0
15405,15405,208021,0.0,0.019126755,0.009113331,8.250000000000001e-26,0.005476946,0.0,0.0,0.748547793,0.0,3.17e-19,0.096821912,0.05,3.17e-19,0.031450918
15406,15406,9212088,0.0,0.0,0.025683339,0.0,0.0,0.0,0.0,0.319015933,0.026533995,2.56e-05,0.0,0.0,2.56e-05,0.088065176
15416,15416,9912207,9.01e-06,0.013517463,0.014912838,7.16e-30,0.005346113,9.01e-06,9.93e-06,0.001751013,0.004145936,3.51e-07,0.028269965,0.046153846,3.51e-07,0.012579552
15432,15432,104028,4.7e-06,0.01694336,0.019883832,2.6600000000000003e-27,0.012796021,4.7e-06,3.97e-06,0.005352255,0.000829365,3.42e-08,0.098088081,0.101923077,3.42e-08,0.081774773
15434,15434,9401059,1.84e-06,0.000423298,0.025683339,5.43e-45,0.000234104,1.84e-06,1.9e-06,0.11425558,0.025704816,1.47e-05,0.000217461,0.001923077,1.47e-05,0.056612846
15437,15437,11072,2.89e-05,0.01859057,0.020712345,1.0300000000000001e-27,0.011979622,2.89e-05,2.65e-05,0.055000538,0.002487558,1.08e-05,0.096597927,0.098076923,1.08e-05,0.062903248
15445,15445,9609174,3.61e-06,0.000564749,0.024854846,1.4400000000000002e-43,0.00025752,3.61e-06,3.75e-06,0.008125639,0.024875616,1.59e-05,0.001685325,0.003846154,1.59e-05,0.0
15450,15450,106053,2.57e-05,0.017597223,0.007456326,3.66e-27,0.003712953,2.57e-05,2.97e-05,0.588558207,0.002487558,2.05e-08,0.027454485,0.030769231,2.05e-08,0.006291814
15451,15451,206086,1.07e-05,0.019006173,0.007456326,5.34e-26,0.004824935,1.07e-05,1.14e-05,0.054952077,0.00165873,8.8e-08,0.10215515,0.036538462,8.8e-08,0.201293532
15457,15457,212051,0.0,0.628979025,0.005799321,0.009577762,0.012248584,0.0,0.0,0.001317671,0.0,3.17e-19,0.173662396,0.034615385,3.17e-19,0.195003129
15471,15471,9606004,9.94e-05,0.002884962,0.011598828,5.39e-38,0.001193631,9.94e-05,0.000102301,0.575308056,0.009121051,0.001900175,0.009350835,0.013461538,0.001900175,0.012579552
15472,15472,212095,0.000783613,0.797305491,0.044738844,0.040428286,0.393103196,0.000783613,0.000818406,0.054606884,0.009950251,0.009970609,0.139934696,0.167307692,0.009970609,0.018870113
15505,15505,205121,0.006087156,0.681087834,0.031482846,0.003344262,0.084535848,0.006087156,0.006130286,0.168758854,0.018242123,0.001536906,0.012449658,0.071153846,0.001536906,0.031450918
15507,15507,9706040,0.006333468,0.096843784,0.001656819,1.52e-18,0.001361606,0.006333468,0.006548034,0.383486468,0.00165873,0.000300395,0.003044458,0.005769231,0.000300395,0.106936542
15509,15509,207124,0.000660808,0.717116886,0.011598828,0.002237341,0.052482036,0.000660808,0.00068,0.02340239,0.004975115,0.001159666,0.055059563,0.034615385,0.001159666,0.044031882
15519,15519,9310112,0.0,0.0,0.033968343,0.0,0.0,0.0,0.0,0.00189729,0.034825867,0.007728822,0.0,0.0,0.007728822,0.006291814
15521,15521,9408112,0.000596482,0.000846596,0.001656819,1.09e-44,0.000468209,0.000596482,0.000613805,0.682192387,0.000829365,3.81e-06,0.000543653,0.007692308,3.81e-06,0.113227103
15523,15523,9607084,3.13e-07,0.001354269,0.002485332,1.5500000000000002e-43,0.000725729,3.13e-07,3.23e-07,0.571325676,0.000829365,4.24e-05,0.009513931,0.015384615,4.24e-05,0.402588627
15529,15529,204002,0.001116942,0.677900441,0.01905534,0.001315641,0.046684885,0.001116942,0.001101238,0.163339134,0.01077943,0.003255447,0.008915912,0.038461538,0.003255447,0.050322443
15530,15530,206052,0.000294147,0.647826277,0.010770336,0.001172957,0.025187378,0.000294147,0.000312318,0.087157218,0.00165873,4.27e-05,0.023268356,0.040384615,4.27e-05,0.006291814
15535,15535,9206059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533517041,0.000829365,3.12e-19,0.0,0.0,3.12e-19,0.006291814
15554,15554,203219,0.000373094,0.620132336,0.005799321,0.001152432,0.015382331,0.000373094,0.000371894,0.008271524,0.002487558,0.00022844,0.005817089,0.017307692,0.00022844,0.106936542
15559,15559,1116,0.0,0.000423298,0.0,5.43e-45,0.000234104,0.0,0.0,0.569780762,0.0,3.17e-19,0.006415107,0.001923077,3.17e-19,0.037741479
15563,15563,11291,0.0,0.000423298,0.0,5.43e-45,0.000234104,0.0,0.0,0.559470729,0.0,3.17e-19,0.000543653,0.005769231,3.17e-19,0.0
15564,15564,9404193,9.42e-08,0.000423298,0.000828678,5.43e-45,0.000234104,9.42e-08,9.69e-08,0.56034391,0.000829365,3.17e-19,0.000706749,0.005769231,3.17e-19,0.012579552
15567,15567,9601169,0.013078919,0.022715891,0.018226827,1.1300000000000001e-29,0.005081023,0.013078919,0.013461463,0.415756469,0.004975115,0.000507179,0.135703987,0.055769231,0.000507179,0.056612846
15593,15593,9212108,0.0,0.0,0.004142316,0.0,0.0,0.0,0.0,0.617558167,0.004975115,0.000528137,0.0,0.0,0.000528137,0.025160516
15596,15596,9502023,0.0,0.001382475,0.0,5.19e-42,0.000332432,0.0,0.0,0.570485703,0.0,3.17e-19,0.008263528,0.005769231,3.17e-19,0.163550799
15607,15607,9607237,6.32e-07,0.003706276,0.004142316,2.7e-36,0.001609382,6.32e-07,6.8e-07,0.606225225,0.000829365,1.03e-10,0.02136557,0.017307692,1.03e-10,0.025160516
15631,15631,9701076,0.007675904,0.01084036,0.004970829,1.04e-35,0.001602938,0.007675904,0.007916037,0.699491536,0.000829365,2.31e-05,0.04017597,0.021153846,2.31e-05,0.031450918
15632,15632,304138,6.61e-06,0.730786113,0.013255833,0.036114202,0.132803433,6.61e-06,6.68e-06,0.0,0.000829365,0.001390202,0.076264755,0.069230769,0.001390202,0.025160516
15636,15636,9912032,0.000526892,0.143358291,0.001656819,5.52e-13,0.000437503,0.000526892,0.000559646,0.0,0.00165873,0.00011946,0.000271827,0.001923077,0.00011946,0.006291814
15644,15644,9707041,0.008668227,0.022056823,0.018226827,5.449999999999999e-23,0.002371108,0.008668227,0.008925686,0.017648373,0.014096187,0.000510672,0.010166314,0.025,0.000510672,0.075484212
15649,15649,3290,5.43e-05,0.202316539,0.004970829,1.3e-08,0.001148149,5.43e-05,5.72e-05,0.643962152,0.003316757,0.000159279,0.002609535,0.011538462,0.000159279,0.012579552
15653,15653,201128,7.13e-07,0.583397844,0.007456326,0.001497553,0.016768785,7.13e-07,8.24e-07,0.337373216,0.003316757,0.001557864,0.005871454,0.025,0.001557864,0.062903248
15654,15654,211191,0.0,0.643777182,0.004142316,0.005790469,0.022314233,0.0,0.0,0.029993492,0.0,3.17e-19,0.012830215,0.028846154,3.17e-19,0.100646139
15657,15657,211201,1.71e-05,0.730539998,0.003313824,0.037584519,0.057988528,1.71e-05,2.27e-05,0.0,0.000829365,2.93e-06,0.013754425,0.017307692,2.93e-06,0.075484212
15658,15658,9907159,4.23e-07,0.236841319,0.004142316,9.8e-07,0.00170128,4.23e-07,4.35e-07,0.606238751,0.000829365,1.27e-06,0.008970277,0.019230769,1.27e-06,0.018870113
15662,15662,9907193,0.0,0.128789908,0.000828678,3.39e-13,0.000692364,0.0,0.0,0.000494127,0.0,3.17e-19,0.008317894,0.005769231,3.17e-19,0.025160516
15664,15664,9809011,0.0,0.100418015,0.0,1.27e-15,0.000468768,0.0,0.0,0.628157165,0.0,3.17e-19,0.00592582,0.005769231,3.17e-19,0.006291814
15669,15669,210083,0.00153214,0.78648107,0.01905534,0.009646544,0.182998846,0.00153214,0.001624778,0.000329418,0.004975115,0.000586819,0.067658725,0.078846154,0.000586819,0.025160516
15673,15673,9909123,4.7e-08,0.00126962,0.004142316,9.020000000000001e-22,0.000851291,4.7e-08,4.84e-08,0.0,0.002487558,8.45e-12,0.00521907,0.011538462,8.45e-12,0.585012046
15674,15674,9912020,5.91e-06,0.001692834,0.004970829,1.35e-21,0.001170522,5.91e-06,6.08e-06,0.097755015,0.002487558,1.08e-06,0.009731392,0.017307692,1.08e-06,1.358739643
15699,15699,9401137,0.002882996,0.00190443,0.008284818,2.9900000000000003e-43,0.000983242,0.002882996,0.002972741,0.532895311,0.005804315,6.83e-05,0.003261919,0.015384615,6.83e-05,0.28306971
15723,15723,9911023,0.000578938,0.244782003,0.007456326,6.07e-08,0.00238313,0.000578938,0.000580106,0.683859142,0.004145936,0.000631529,0.010438141,0.021153846,0.000631529,0.006291814
15733,15733,9303105,0.000263154,0.000423298,0.006627834,5.43e-45,0.000234104,0.000263154,0.000278619,0.717856195,0.006633494,4.31e-05,0.00092421,0.005769231,4.31e-05,0.780016587
15760,15760,9408103,1.98e-06,0.001382475,0.002485332,5.19e-42,0.000332432,1.98e-06,2.03e-06,0.54364689,0.002487558,1.16e-08,0.004566687,0.003846154,1.16e-08,0.106936542
15772,15772,208038,0.003239715,0.724912191,0.016569843,0.002862703,0.076829401,0.003239715,0.003375927,0.008647218,0.008291872,0.006720472,0.013210772,0.038461538,0.006720472,0.031450918
15783,15783,207067,0.00060233,0.78195882,0.018226827,0.017272787,0.201011306,0.00060233,0.000580708,0.015587737,0.003316757,0.001683611,0.060093791,0.069230769,0.001683611,0.025160516
15789,15789,207172,0.0,0.661944031,0.004142316,0.001130893,0.01856617,0.0,0.0,0.000494127,0.0,3.17e-19,0.009731392,0.028846154,3.17e-19,0.025160516
15790,15790,212343,4.16e-05,0.782205178,0.010770336,0.11542349,0.169826276,4.16e-05,4.04e-05,0.003623596,0.000829365,2.45e-05,0.086798579,0.042307692,2.45e-05,0.182422166
15791,15791,302060,0.000142103,0.879774364,0.023197842,0.284009137,0.451566397,0.000142103,0.000147434,0.034889268,0.000829365,0.000259877,0.299876917,0.1,0.000259877,0.075484212
15798,15798,9406216,0.000290639,0.00537613,0.031482846,4.25e-30,0.00077955,0.000290639,0.000315929,0.005462845,0.030679931,0.003409138,0.001902786,0.005769231,0.003409138,0.018870113
15806,15806,9509074,0.000830396,0.009377036,0.024854846,2.1100000000000002e-29,0.000449689,0.000830396,0.00086053,0.021081718,0.024875616,0.001970034,0.000271827,0.003846154,0.001970034,0.050322443
15820,15820,9301046,0.003947307,0.002821383,0.028168836,1.33e-40,0.001611578,0.003947307,0.004049909,0.0,0.024046438,2.26e-05,0.017288171,0.028846154,2.26e-05,0.0
15830,15830,9912196,0.000941506,0.096446866,0.019883832,7.49e-18,0.007622609,0.000941506,0.001004955,0.102916268,0.004975115,0.001110764,0.034576342,0.067307692,0.001110764,0.050322443
15832,15832,9403073,0.003725088,0.005540171,0.019883832,7.25e-37,0.002682449,0.003725088,0.003803183,0.572841075,0.014096187,9.85e-06,0.012504023,0.034615385,9.85e-06,0.069193809
15850,15850,11243,1.36e-05,0.070736663,0.002485332,7.36e-18,0.001884522,1.36e-05,1.4e-05,0.697021621,0.000829365,2.69e-08,0.011742909,0.013461538,2.69e-08,0.006291814
15851,15851,101106,8.95e-06,0.224186234,0.006627834,6.96e-08,0.004759338,8.95e-06,9.51e-06,0.0,0.000829365,1.3e-07,0.133159691,0.030769231,1.3e-07,0.018870113
15857,15857,9207040,0.000994137,0.000846596,0.01574133,1.09e-44,0.000468209,0.000994137,0.001023008,0.572803746,0.014925366,0.0003975,0.00163096,0.009615385,0.0003975,0.276779156
15858,15858,9207069,1.96e-06,0.000423298,0.002485332,5.43e-45,0.000234104,1.96e-06,1.94e-06,0.560883595,0.002487558,2.75e-06,0.000543653,0.005769231,2.75e-06,0.157260397
15865,15865,9910102,0.000302919,0.015483783,0.01574133,5.0699999999999994e-23,0.004194513,0.000302919,0.000306902,0.000329418,0.006633494,2.23e-06,0.028106869,0.05,2.23e-06,0.031450918
15880,15880,9810113,2.91e-05,0.012611816,0.011598828,3.02e-32,0.003574837,2.91e-05,2.99e-05,0.737226115,0.004145936,7.13e-08,0.023594548,0.040384615,7.13e-08,0.088065176
15881,15881,8222,0.0,0.133454813,0.004970829,4.9e-18,0.003661791,0.0,0.0,0.075287098,0.0,3.17e-19,0.266413433,0.019230769,3.17e-19,0.018870113
15888,15888,9207061,0.0,0.0,0.004970829,0.0,0.0,0.0,0.0,0.628527299,0.005804315,8.8e-06,0.0,0.0,8.8e-06,0.490655056
15901,15901,9403157,7.31e-06,0.000846596,0.001656819,1.09e-44,0.000468209,7.31e-06,7.52e-06,0.687820293,0.000829365,5.1e-07,0.001250402,0.005769231,5.1e-07,0.207584093
15905,15905,9909118,2.43e-07,0.005082207,0.002485332,1.6e-38,0.000757812,2.43e-07,2.66e-07,0.480639291,0.00165873,0.000112474,0.002663901,0.007692308,0.000112474,0.056612846
15914,15914,207176,0.000584786,0.305944326,0.005799321,7.27e-07,0.003230309,0.000584786,0.000613805,0.000329418,0.00165873,2.77e-07,0.422824626,0.019230769,2.77e-07,0.037741479
15929,15929,9906219,5.04e-05,0.011331217,0.009941823,3.1299999999999994e-23,0.00222511,5.04e-05,5.18e-05,0.536290463,0.004975115,1.98e-06,0.00848099,0.025,1.98e-06,0.006291814
15932,15932,9807160,2.21e-06,0.00126962,0.004970829,1.5500000000000002e-43,0.000725729,2.21e-06,2.27e-06,0.701763401,0.003316757,3.17e-19,0.009622661,0.009615385,3.17e-19,0.069193809
