,Rank,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-centrality,Page-Rank,Percolation-Centrality
15205,15206,4181.0,,,,,,,,,,,
15206,15207,,,,,,,,,,,,
15207,15208,,,,,,,,,,,,
15208,15209,12256.0,,,,,,,,,,,
15209,15210,,,,,,,,,,,,
15210,15211,,,,,,,,,,,,
15211,15212,,,,,,,,,,,,
15212,15213,,,,,,,,,,,,
15213,15214,,,,,,,,,,,,
15214,15215,,,,,,,,,,,,
15215,15216,,,,,,,,,,,,
15216,15217,,,,,,,,,,,,
15217,15218,,,,,,,,,,,,
15218,15219,9703061.0,,,,,,,,,,,
15219,15220,,,,,,,,,,,,
15220,15221,,,,,,,,,,,,
15221,15222,9712001.0,,,,,,,,,,,
15222,15223,,,,,,,,,,,,
15223,15224,,,,,,,,,,,,
15224,15225,,,,,,,,,,,,
15225,15226,,,,,,,,,,,,
15226,15227,,,,,,,,,,,,
15227,15228,,,,,,,,,,,,
15228,15229,9710143.0,,,,,,,,,,,
15229,15230,,,,,,,,,,,,
15230,15231,,,,,,,,,,,,
15231,15232,,,,,,,,,,,,
15232,15233,,,,,,,,,,,,
15233,15234,6250.0,,,,,,,,,,,
15234,15235,,,,,,,,,,,,
15235,15236,,,,,,,,,,,,
15236,15237,,,,,,,,,,,,
15237,15238,,,,,,,,,,,,
15238,15239,9711176.0,,,,,,,,,,,
15239,15240,209058.0,,,,,,,,,,,
15240,15241,,,,,,,,,,,,
15241,15242,9306140.0,,,,,,,,,,,
15242,15243,10225.0,,,,,,,,,,,
15243,15244,11168.0,,,,,,,,,,,
15244,15245,,,,,,,,,,,,
15245,15246,,,,,,,,,,,,
15246,15247,,,,,,,,,,,,
15247,15248,,,,,,,,,,,,
15248,15249,,,,,,,,,,,,
15249,15250,11180.0,,,,,,,,,,,
15250,15251,,,,,,,,,,,,
15251,15252,9079.0,,,,,,,,,,,
15252,15253,,,,,,,,,,,,
15253,15254,,,,,,,,,,,,
15254,15255,,,,,,,,,,,,
15255,15256,5207.0,,,,,,,,,,,
15256,15257,9705077.0,,,,,,,,,,,
15257,15258,9709041.0,,,,,,,,,,,
15258,15259,,,,,,,,,,,,
15259,15260,9511144.0,,,,,,,,,,,
15260,15261,,,,,,,,,,,,
15261,15262,,,,,,,,,,,,
15262,15263,,,,,,,,,,,,
15263,15264,9702071.0,,,,,,,,,,,
15264,15265,,,,,,,,,,,,
15265,15266,,,,,,,,,,,,
15266,15267,9708019.0,,,,,,,,,,,
15267,15268,,,,,,,,,,,,
15268,15269,,,,,,,,,,,,
15269,15270,5188.0,,,,,,,,,,,
15270,15271,,,,,,,,,,,,
15271,15272,,,,,,,,,,,,
15272,15273,,,,,,,,,,,,
15273,15274,9310050.0,,,,,,,,,,,
15274,15275,,,,,,,,,,,,
15275,15276,9707213.0,,,,,,,,,,,
15276,15277,,,,,,,,,,,,
15277,15278,,,,,,,,,,,,
15278,15279,,,,,,,,,,,,
15279,15280,,,,,,,,,,,,
15280,15281,,,,,,,,,,,,
15281,15282,9703006.0,,,,,,,,,,,
15282,15283,9712235.0,,,,,,,,,,,
15283,15284,,,,,,,,,,,,
15284,15285,,,,,,,,,,,,
15285,15286,,,,,,,,,,,,
15286,15287,,,,,,,,,,,,
15287,15288,9703011.0,,,,,,,,,,,
15288,15289,,,,,,,,,,,,
15289,15290,,,,,,,,,,,,
15290,15291,,,,,,,,,,,,
15291,15292,,,,,,,,,,,,
15292,15293,,,,,,,,,,,,
15293,15294,,,,,,,,,,,,
15294,15295,,,,,,,,,,,,
15295,15296,,,,,,,,,,,,
15296,15297,,,,,,,,,,,,
15297,15298,,,,,,,,,,,,
15298,15299,,,,,,,,,,,,
15299,15300,,,,,,,,,,,,
15300,15301,,,,,,,,,,,,
15301,15302,,,,,,,,,,,,
15302,15303,,,,,,,,,,,,
15303,15304,,,,,,,,,,,,
15304,15305,,,,,,,,,,,,
15305,15306,,,,,,,,,,,,
15306,15307,,,,,,,,,,,,
15307,15308,,,,,,,,,,,,
15308,15309,,,,,,,,,,,,
15309,15310,,,,,,,,,,,,
15310,15311,9706162.0,,,,,,,,,,,
15311,15312,,,,,,,,,,,,
15312,15313,,,,,,,,,,,,
15313,15314,,,,,,,,,,,,
15314,15315,9704100.0,,,,,,,,,,,
15315,15316,6005.0,,,,,,,,,,,
15316,15317,7032.0,,,,,,,,,,,
15317,15318,,,,,,,,,,,,
15318,15319,,,,,,,,,,,,
15319,15320,,,,,,,,,,,,
15320,15321,,,,,,,,,,,,
15321,15322,,,,,,,,,,,,
15322,15323,9309072.0,,,,,,,,,,,
15323,15324,,,,,,,,,,,,
15324,15325,,,,,,,,,,,,
15325,15326,,,,,,,,,,,,
15326,15327,,,,,,,,,,,,
15327,15328,9311066.0,,,,,,,,,,,
15328,15329,,,,,,,,,,,,
15329,15330,,,,,,,,,,,,
15330,15331,7164.0,,,,,,,,,,,
15331,15332,9035.0,,,,,,,,,,,
15332,15333,,,,,,,,,,,,
15333,15334,9701116.0,,,,,,,,,,,
15334,15335,,,,,,,,,,,,
15335,15336,,,,,,,,,,,,
15336,15337,,,,,,,,,,,,
15337,15338,9704146.0,,,,,,,,,,,
15338,15339,,,,,,,,,,,,
15339,15340,,,,,,,,,,,,
15340,15341,4192.0,,,,,,,,,,,
15341,15342,,,,,,,,,,,,
15342,15343,,,,,,,,,,,,
15343,15344,,,,,,,,,,,,
15344,15345,,,,,,,,,,,,
15345,15346,9311155.0,,,,,,,,,,,
15346,15347,,,,,,,,,,,,
15347,15348,,,,,,,,,,,,
15348,15349,,,,,,,,,,,,
15349,15350,,,,,,,,,,,,
15350,15351,,,,,,,,,,,,
15351,15352,,,,,,,,,,,,
15352,15353,,,,,,,,,,,,
15353,15354,,,,,,,,,,,,
15354,15355,,,,,,,,,,,,
15355,15356,9704088.0,,,,,,,,,,,
15356,15357,,,,,,,,,,,,
15357,15358,,,,,,,,,,,,
15358,15359,,,,,,,,,,,,
15359,15360,,,,,,,,,,,,
15360,15361,,,,,,,,,,,,
15361,15362,,,,,,,,,,,,
15362,15363,,,,,,,,,,,,
15363,15364,,,,,,,,,,,,
15364,15365,9701022.0,,,,,,,,,,,
15365,15366,106007.0,,,,,,,,,,,
15366,15367,,,,,,,,,,,,
15367,15368,,,,,,,,,,,,
15368,15369,9710090.0,,,,,,,,,,,
15369,15370,,,,,,,,,,,,
15370,15371,,,,,,,,,,,,
15371,15372,,,,,,,,,,,,
15372,15373,,,,,,,,,,,,
15373,15374,7149.0,,,,,,,,,,,
15374,15375,,,,,,,,,,,,
15375,15376,,,,,,,,,,,,
15376,15377,,,,,,,,,,,,
15377,15378,,,,,,,,,,,,
15378,15379,9705051.0,,,,,,,,,,,
15379,15380,,,,,,,,,,,,
15380,15381,9703207.0,,,,,,,,,,,
15381,15382,105109.0,,,,,,,,,,,
15382,15383,,,,,,,,,,,,
15383,15384,9711118.0,,,,,,,,,,,
15384,15385,9711119.0,,,,,,,,,,,
15385,15386,,,,,,,,,,,,
15386,15387,8219.0,,,,,,,,,,,
15387,15388,,,,,,,,,,,,
15388,15389,,,,,,,,,,,,
15389,15390,,,,,,,,,,,,
15390,15391,,,,,,,,,,,,
15391,15392,,,,,,,,,,,,
15392,15393,11213.0,,,,,,,,,,,
15393,15394,,,,,,,,,,,,
15394,15395,,,,,,,,,,,,
15395,15396,,,,,,,,,,,,
15396,15397,,,,,,,,,,,,
15397,15398,,,,,,,,,,,,
15398,15399,,,,,,,,,,,,
15399,15400,,,,,,,,,,,,
15400,15401,,,,,,,,,,,,
15401,15402,,,,,,,,,,,,
15402,15403,,,,,,,,,,,,
15403,15404,,,,,,,,,,,,
15404,15405,,,,,,,,,,,,
15405,15406,,,,,,,,,,,,
15406,15407,,,,,,,,,,,,
15407,15408,,,,,,,,,,,,
15408,15409,,,,,,,,,,,,
15409,15410,,,,,,,,,,,,
15410,15411,,,,,,,,,,,,
15411,15412,,,,,,,,,,,,
15412,15413,9712113.0,,,,,,,,,,,
15413,15414,,,,,,,,,,,,
15414,15415,,,,,,,,,,,,
15415,15416,9707196.0,,,,,,,,,,,
15416,15417,,,,,,,,,,,,
15417,15418,,,,,,,,,,,,
15418,15419,,,,,,,,,,,,
15419,15420,,,,,,,,,,,,
15420,15421,106098.0,,,,,,,,,,,
15421,15422,,,,,,,,,,,,
15422,15423,,,,,,,,,,,,
15423,15424,5281.0,,,,,,,,,,,
15424,15425,9708079.0,,,,,,,,,,,
15425,15426,,,,,,,,,,,,
15426,15427,,,,,,,,,,,,
15427,15428,,,,,,,,,,,,
15428,15429,10188.0,,,,,,,,,,,
15429,15430,,,,,,,,,,,,
15430,15431,,,,,,,,,,,,
15431,15432,,,,,,,,,,,,
15432,15433,,,,,,,,,,,,
15433,15434,9702063.0,,,,,,,,,,,
15434,15435,,,,,,,,,,,,
15435,15436,,,,,,,,,,,,
15436,15437,,,,,,,,,,,,
15437,15438,,,,,,,,,,,,
15438,15439,,,,,,,,,,,,
15439,15440,105090.0,,,,,,,,,,,
15440,15441,8007.0,,,,,,,,,,,
15441,15442,8032.0,,,,,,,,,,,
15442,15443,,,,,,,,,,,,
15443,15444,,,,,,,,,,,,
15444,15445,9311036.0,,,,,,,,,,,
15445,15446,,,,,,,,,,,,
15446,15447,,,,,,,,,,,,
15447,15448,,,,,,,,,,,,
15448,15449,,,,,,,,,,,,
15449,15450,,,,,,,,,,,,
15450,15451,,,,,,,,,,,,
15451,15452,,,,,,,,,,,,
15452,15453,,,,,,,,,,,,
15453,15454,9510015.0,,,,,,,,,,,
15454,15455,,,,,,,,,,,,
15455,15456,,,,,,,,,,,,
15456,15457,,,,,,,,,,,,
15457,15458,,,,,,,,,,,,
15458,15459,,,,,,,,,,,,
15459,15460,,,,,,,,,,,,
15460,15461,,,,,,,,,,,,
15461,15462,2238.0,,,,,,,,,,,
15462,15463,,,,,,,,,,,,
15463,15464,,,,,,,,,,,,
15464,15465,,,,,,,,,,,,
15465,15466,,,,,,,,,,,,
15466,15467,,,,,,,,,,,,
15467,15468,,,,,,,,,,,,
15468,15469,,,,,,,,,,,,
15469,15470,,,,,,,,,,,,
15470,15471,,,,,,,,,,,,
15471,15472,,,,,,,,,,,,
15472,15473,,,,,,,,,,,,
15473,15474,,,,,,,,,,,,
15474,15475,,,,,,,,,,,,
15475,15476,9702100.0,,,,,,,,,,,
15476,15477,9311067.0,,,,,,,,,,,
15477,15478,,,,,,,,,,,,
15478,15479,,,,,,,,,,,,
15479,15480,,,,,,,,,,,,
15480,15481,5284.0,,,,,,,,,,,
15481,15482,,,,,,,,,,,,
15482,15483,,,,,,,,,,,,
15483,15484,,,,,,,,,,,,
15484,15485,,,,,,,,,,,,
15485,15486,,,,,,,,,,,,
15486,15487,9702183.0,,,,,,,,,,,
15487,15488,,,,,,,,,,,,
15488,15489,,,,,,,,,,,,
15489,15490,,,,,,,,,,,,
15490,15491,,,,,,,,,,,,
15491,15492,,,,,,,,,,,,
15492,15493,,,,,,,,,,,,
15493,15494,,,,,,,,,,,,
15494,15495,9511124.0,,,,,,,,,,,
15495,15496,,,,,,,,,,,,
15496,15497,,,,,,,,,,,,
15497,15498,,,,,,,,,,,,
15498,15499,,,,,,,,,,,,
15499,15500,12257.0,,,,,,,,,,,
15500,15501,,,,,,,,,,,,
15501,15502,,,,,,,,,,,,
15502,15503,,,,,,,,,,,,
15503,15504,,,,,,,,,,,,
15504,15505,,,,,,,,,,,,
15505,15506,,,,,,,,,,,,
15506,15507,,,,,,,,,,,,
15507,15508,,,,,,,,,,,,
15508,15509,,,,,,,,,,,,
15509,15510,,,,,,,,,,,,
15510,15511,,,,,,,,,,,,
15511,15512,,,,,,,,,,,,
15512,15513,,,,,,,,,,,,
15513,15514,9711066.0,,,,,,,,,,,
15514,15515,106106.0,,,,,,,,,,,
15515,15516,,,,,,,,,,,,
15516,15517,,,,,,,,,,,,
15517,15518,,,,,,,,,,,,
15518,15519,,,,,,,,,,,,
15519,15520,9709227.0,,,,,,,,,,,
15520,15521,,,,,,,,,,,,
15521,15522,,,,,,,,,,,,
15522,15523,12120.0,,,,,,,,,,,
15523,15524,,,,,,,,,,,,
15524,15525,,,,,,,,,,,,
15525,15526,,,,,,,,,,,,
15526,15527,,,,,,,,,,,,
15527,15528,,,,,,,,,,,,
15528,15529,,,,,,,,,,,,
15529,15530,,,,,,,,,,,,
15530,15531,,,,,,,,,,,,
15531,15532,,,,,,,,,,,,
15532,15533,,,,,,,,,,,,
15533,15534,,,,,,,,,,,,
15534,15535,,,,,,,,,,,,
15535,15536,,,,,,,,,,,,
15536,15537,,,,,,,,,,,,
15537,15538,,,,,,,,,,,,
15538,15539,,,,,,,,,,,,
15539,15540,,,,,,,,,,,,
15540,15541,,,,,,,,,,,,
15541,15542,,,,,,,,,,,,
15542,15543,6163.0,,,,,,,,,,,
15543,15544,,,,,,,,,,,,
15544,15545,,,,,,,,,,,,
15545,15546,9705039.0,,,,,,,,,,,
15546,15547,,,,,,,,,,,,
15547,15548,,,,,,,,,,,,
15548,15549,,,,,,,,,,,,
15549,15550,,,,,,,,,,,,
15550,15551,,,,,,,,,,,,
15551,15552,,,,,,,,,,,,
15552,15553,9705168.0,,,,,,,,,,,
15553,15554,9707255.0,,,,,,,,,,,
15554,15555,,,,,,,,,,,,
15555,15556,,,,,,,,,,,,
15556,15557,,,,,,,,,,,,
15557,15558,,,,,,,,,,,,
15558,15559,,,,,,,,,,,,
15559,15560,,,,,,,,,,,,
15560,15561,,,,,,,,,,,,
15561,15562,9701001.0,,,,,,,,,,,
15562,15563,9708092.0,,,,,,,,,,,
15563,15564,,,,,,,,,,,,
15564,15565,,,,,,,,,,,,
15565,15566,,,,,,,,,,,,
15566,15567,,,,,,,,,,,,
15567,15568,,,,,,,,,,,,
15568,15569,,,,,,,,,,,,
15569,15570,106056.0,,,,,,,,,,,
15570,15571,,,,,,,,,,,,
15571,15572,,,,,,,,,,,,
15572,15573,10212.0,,,,,,,,,,,
15573,15574,,,,,,,,,,,,
15574,15575,,,,,,,,,,,,
15575,15576,9711167.0,,,,,,,,,,,
15576,15577,,,,,,,,,,,,
15577,15578,,,,,,,,,,,,
15578,15579,,,,,,,,,,,,
15579,15580,,,,,,,,,,,,
15580,15581,,,,,,,,,,,,
15581,15582,9509128.0,,,,,,,,,,,
15582,15583,11005.0,,,,,,,,,,,
15583,15584,,,,,,,,,,,,
15584,15585,,,,,,,,,,,,
15585,15586,,,,,,,,,,,,
15586,15587,,,,,,,,,,,,
15587,15588,9708080.0,,,,,,,,,,,
15588,15589,9709179.0,,,,,,,,,,,
15589,15590,9709197.0,,,,,,,,,,,
15590,15591,,,,,,,,,,,,
15591,15592,,,,,,,,,,,,
15592,15593,,,,,,,,,,,,
15593,15594,,,,,,,,,,,,
15594,15595,,,,,,,,,,,,
15595,15596,,,,,,,,,,,,
15596,15597,10110.0,,,,,,,,,,,
15597,15598,,,,,,,,,,,,
15598,15599,9311016.0,,,,,,,,,,,
15599,15600,,,,,,,,,,,,
15600,15601,,,,,,,,,,,,
15601,15602,9707029.0,,,,,,,,,,,
15602,15603,,,,,,,,,,,,
15603,15604,,,,,,,,,,,,
15604,15605,,,,,,,,,,,,
15605,15606,,,,,,,,,,,,
15606,15607,9705082.0,,,,,,,,,,,
15607,15608,,,,,,,,,,,,
15608,15609,,,,,,,,,,,,
15609,15610,,,,,,,,,,,,
15610,15611,,,,,,,,,,,,
15611,15612,,,,,,,,,,,,
15612,15613,,,,,,,,,,,,
15613,15614,,,,,,,,,,,,
15614,15615,9710083.0,,,,,,,,,,,
15615,15616,,,,,,,,,,,,
15616,15617,,,,,,,,,,,,
15617,15618,,,,,,,,,,,,
15618,15619,9701071.0,,,,,,,,,,,
15619,15620,8024.0,,,,,,,,,,,
15620,15621,11052.0,,,,,,,,,,,
15621,15622,,,,,,,,,,,,
15622,15623,,,,,,,,,,,,
15623,15624,,,,,,,,,,,,
15624,15625,,,,,,,,,,,,
15625,15626,,,,,,,,,,,,
15626,15627,,,,,,,,,,,,
15627,15628,,,,,,,,,,,,
15628,15629,,,,,,,,,,,,
15629,15630,,,,,,,,,,,,
15630,15631,,,,,,,,,,,,
15631,15632,,,,,,,,,,,,
15632,15633,,,,,,,,,,,,
15633,15634,,,,,,,,,,,,
15634,15635,,,,,,,,,,,,
15635,15636,11124.0,,,,,,,,,,,
15636,15637,,,,,,,,,,,,
15637,15638,,,,,,,,,,,,
15638,15639,,,,,,,,,,,,
15639,15640,,,,,,,,,,,,
15640,15641,,,,,,,,,,,,
15641,15642,,,,,,,,,,,,
15642,15643,,,,,,,,,,,,
15643,15644,,,,,,,,,,,,
15644,15645,,,,,,,,,,,,
15645,15646,,,,,,,,,,,,
15646,15647,,,,,,,,,,,,
15647,15648,3212.0,,,,,,,,,,,
15648,15649,,,,,,,,,,,,
15649,15650,9511197.0,,,,,,,,,,,
15650,15651,,,,,,,,,,,,
15651,15652,106057.0,,,,,,,,,,,
15652,15653,,,,,,,,,,,,
15653,15654,,,,,,,,,,,,
15654,15655,,,,,,,,,,,,
15655,15656,,,,,,,,,,,,
15656,15657,5150.0,,,,,,,,,,,
15657,15658,8037.0,,,,,,,,,,,
15658,15659,,,,,,,,,,,,
15659,15660,9709153.0,,,,,,,,,,,
15660,15661,,,,,,,,,,,,
15661,15662,,,,,,,,,,,,
15662,15663,,,,,,,,,,,,
15663,15664,,,,,,,,,,,,
15664,15665,,,,,,,,,,,,
15665,15666,106049.0,,,,,,,,,,,
15666,15667,10185.0,,,,,,,,,,,
15667,15668,9509154.0,,,,,,,,,,,
15668,15669,9311041.0,,,,,,,,,,,
15669,15670,,,,,,,,,,,,
15670,15671,,,,,,,,,,,,
15671,15672,,,,,,,,,,,,
15672,15673,8195.0,,,,,,,,,,,
15673,15674,,,,,,,,,,,,
15674,15675,,,,,,,,,,,,
15675,15676,,,,,,,,,,,,
15676,15677,,,,,,,,,,,,
15677,15678,,,,,,,,,,,,
15678,15679,,,,,,,,,,,,
15679,15680,,,,,,,,,,,,
15680,15681,,,,,,,,,,,,
15681,15682,,,,,,,,,,,,
15682,15683,9701002.0,,,,,,,,,,,
15683,15684,,,,,,,,,,,,
15684,15685,9706003.0,,,,,,,,,,,
15685,15686,,,,,,,,,,,,
15686,15687,,,,,,,,,,,,
15687,15688,,,,,,,,,,,,
15688,15689,6237.0,,,,,,,,,,,
15689,15690,9703149.0,,,,,,,,,,,
15690,15691,,,,,,,,,,,,
15691,15692,,,,,,,,,,,,
15692,15693,,,,,,,,,,,,
15693,15694,,,,,,,,,,,,
15694,15695,,,,,,,,,,,,
15695,15696,9710209.0,,,,,,,,,,,
15696,15697,9711060.0,,,,,,,,,,,
15697,15698,,,,,,,,,,,,
15698,15699,,,,,,,,,,,,
15699,15700,,,,,,,,,,,,
15700,15701,,,,,,,,,,,,
15701,15702,,,,,,,,,,,,
15702,15703,,,,,,,,,,,,
15703,15704,106069.0,,,,,,,,,,,
15704,15705,12267.0,,,,,,,,,,,
15705,15706,,,,,,,,,,,,
15706,15707,,,,,,,,,,,,
15707,15708,,,,,,,,,,,,
15708,15709,,,,,,,,,,,,
15709,15710,,,,,,,,,,,,
15710,15711,,,,,,,,,,,,
15711,15712,,,,,,,,,,,,
15712,15713,,,,,,,,,,,,
15713,15714,,,,,,,,,,,,
15714,15715,,,,,,,,,,,,
15715,15716,,,,,,,,,,,,
15716,15717,,,,,,,,,,,,
15717,15718,,,,,,,,,,,,
15718,15719,,,,,,,,,,,,
15719,15720,,,,,,,,,,,,
15720,15721,,,,,,,,,,,,
15721,15722,,,,,,,,,,,,
15722,15723,,,,,,,,,,,,
15723,15724,,,,,,,,,,,,
15724,15725,,,,,,,,,,,,
15725,15726,105102.0,,,,,,,,,,,
15726,15727,10159.0,,,,,,,,,,,
15727,15728,9712002.0,,,,,,,,,,,
15728,15729,,,,,,,,,,,,
15729,15730,,,,,,,,,,,,
15730,15731,,,,,,,,,,,,
15731,15732,,,,,,,,,,,,
15732,15733,,,,,,,,,,,,
15733,15734,,,,,,,,,,,,
15734,15735,9709140.0,,,,,,,,,,,
15735,15736,3015.0,,,,,,,,,,,
15736,15737,,,,,,,,,,,,
15737,15738,,,,,,,,,,,,
15738,15739,,,,,,,,,,,,
15739,15740,,,,,,,,,,,,
15740,15741,,,,,,,,,,,,
15741,15742,9707052.0,,,,,,,,,,,
15742,15743,,,,,,,,,,,,
15743,15744,,,,,,,,,,,,
15744,15745,,,,,,,,,,,,
15745,15746,,,,,,,,,,,,
15746,15747,,,,,,,,,,,,
15747,15748,,,,,,,,,,,,
15748,15749,,,,,,,,,,,,
15749,15750,,,,,,,,,,,,
15750,15751,8098.0,,,,,,,,,,,
15751,15752,,,,,,,,,,,,
15752,15753,,,,,,,,,,,,
15753,15754,3189.0,,,,,,,,,,,
15754,15755,,,,,,,,,,,,
15755,15756,,,,,,,,,,,,
15756,15757,10146.0,,,,,,,,,,,
15757,15758,,,,,,,,,,,,
15758,15759,,,,,,,,,,,,
15759,15760,,,,,,,,,,,,
15760,15761,,,,,,,,,,,,
15761,15762,8245.0,,,,,,,,,,,
15762,15763,,,,,,,,,,,,
15763,15764,3287.0,,,,,,,,,,,
15764,15765,,,,,,,,,,,,
15765,15766,,,,,,,,,,,,
15766,15767,,,,,,,,,,,,
15767,15768,,,,,,,,,,,,
15768,15769,,,,,,,,,,,,
15769,15770,,,,,,,,,,,,
15770,15771,,,,,,,,,,,,
15771,15772,,,,,,,,,,,,
15772,15773,,,,,,,,,,,,
15773,15774,,,,,,,,,,,,
15774,15775,,,,,,,,,,,,
15775,15776,,,,,,,,,,,,
15776,15777,,,,,,,,,,,,
15777,15778,,,,,,,,,,,,
15778,15779,,,,,,,,,,,,
15779,15780,,,,,,,,,,,,
15780,15781,,,,,,,,,,,,
15781,15782,9707177.0,,,,,,,,,,,
15782,15783,,,,,,,,,,,,
15783,15784,,,,,,,,,,,,
15784,15785,,,,,,,,,,,,
15785,15786,,,,,,,,,,,,
15786,15787,,,,,,,,,,,,
15787,15788,,,,,,,,,,,,
15788,15789,3257.0,,,,,,,,,,,
15789,15790,,,,,,,,,,,,
15790,15791,,,,,,,,,,,,
15791,15792,,,,,,,,,,,,
15792,15793,,,,,,,,,,,,
15793,15794,,,,,,,,,,,,
15794,15795,,,,,,,,,,,,
15795,15796,,,,,,,,,,,,
15796,15797,9709102.0,,,,,,,,,,,
15797,15798,,,,,,,,,,,,
15798,15799,,,,,,,,,,,,
15799,15800,,,,,,,,,,,,
15800,15801,,,,,,,,,,,,
15801,15802,,,,,,,,,,,,
15802,15803,,,,,,,,,,,,
15803,15804,,,,,,,,,,,,
15804,15805,,,,,,,,,,,,
15805,15806,,,,,,,,,,,,
15806,15807,,,,,,,,,,,,
15807,15808,,,,,,,,,,,,
15808,15809,,,,,,,,,,,,
15809,15810,,,,,,,,,,,,
15810,15811,,,,,,,,,,,,
15811,15812,,,,,,,,,,,,
15812,15813,,,,,,,,,,,,
15813,15814,,,,,,,,,,,,
15814,15815,4193.0,,,,,,,,,,,
15815,15816,106070.0,,,,,,,,,,,
15816,15817,9710117.0,,,,,,,,,,,
15817,15818,,,,,,,,,,,,
15818,15819,9706209.0,,,,,,,,,,,
15819,15820,,,,,,,,,,,,
15820,15821,3254.0,,,,,,,,,,,
15821,15822,,,,,,,,,,,,
15822,15823,,,,,,,,,,,,
15823,15824,9703169.0,,,,,,,,,,,
15824,15825,11201.0,,,,,,,,,,,
15825,15826,,,,,,,,,,,,
15826,15827,,,,,,,,,,,,
15827,15828,9707037.0,,,,,,,,,,,
15828,15829,,,,,,,,,,,,
15829,15830,,,,,,,,,,,,
15830,15831,12177.0,,,,,,,,,,,
15831,15832,,,,,,,,,,,,
15832,15833,,,,,,,,,,,,
15833,15834,,,,,,,,,,,,
15834,15835,,,,,,,,,,,,
15835,15836,,,,,,,,,,,,
15836,15837,,,,,,,,,,,,
15837,15838,9080.0,,,,,,,,,,,
15838,15839,,,,,,,,,,,,
15839,15840,9510048.0,,,,,,,,,,,
15840,15841,,,,,,,,,,,,
15841,15842,,,,,,,,,,,,
15842,15843,,,,,,,,,,,,
15843,15844,,,,,,,,,,,,
15844,15845,,,,,,,,,,,,
15845,15846,9710132.0,,,,,,,,,,,
15846,15847,,,,,,,,,,,,
15847,15848,,,,,,,,,,,,
15848,15849,,,,,,,,,,,,
15849,15850,,,,,,,,,,,,
15850,15851,,,,,,,,,,,,
15851,15852,,,,,,,,,,,,
15852,15853,,,,,,,,,,,,
15853,15854,,,,,,,,,,,,
15854,15855,,,,,,,,,,,,
15855,15856,,,,,,,,,,,,
15856,15857,,,,,,,,,,,,
15857,15858,,,,,,,,,,,,
15858,15859,,,,,,,,,,,,
15859,15860,,,,,,,,,,,,
15860,15861,,,,,,,,,,,,
15861,15862,,,,,,,,,,,,
15862,15863,,,,,,,,,,,,
15863,15864,,,,,,,,,,,,
15864,15865,,,,,,,,,,,,
15865,15866,,,,,,,,,,,,
15866,15867,,,,,,,,,,,,
15867,15868,,,,,,,,,,,,
15868,15869,2220.0,,,,,,,,,,,
15869,15870,10013.0,,,,,,,,,,,
15870,15871,,,,,,,,,,,,
15871,15872,9712234.0,,,,,,,,,,,
15872,15873,,,,,,,,,,,,
15873,15874,,,,,,,,,,,,
15874,15875,,,,,,,,,,,,
15875,15876,,,,,,,,,,,,
15876,15877,,,,,,,,,,,,
15877,15878,4169.0,,,,,,,,,,,
15878,15879,,,,,,,,,,,,
15879,15880,9707165.0,,,,,,,,,,,
15880,15881,9709154.0,,,,,,,,,,,
15881,15882,,,,,,,,,,,,
15882,15883,,,,,,,,,,,,
15883,15884,,,,,,,,,,,,
15884,15885,9708161.0,,,,,,,,,,,
15885,15886,,,,,,,,,,,,
15886,15887,,,,,,,,,,,,
15887,15888,9307071.0,,,,,,,,,,,
15888,15889,,,,,,,,,,,,
15889,15890,,,,,,,,,,,,
15890,15891,,,,,,,,,,,,
15891,15892,,,,,,,,,,,,
15892,15893,7179.0,,,,,,,,,,,
15893,15894,,,,,,,,,,,,
15894,15895,,,,,,,,,,,,
15895,15896,9307076.0,,,,,,,,,,,
15896,15897,9510172.0,,,,,,,,,,,
15897,15898,,,,,,,,,,,,
15898,15899,,,,,,,,,,,,
15899,15900,,,,,,,,,,,,
15900,15901,,,,,,,,,,,,
15901,15902,,,,,,,,,,,,
15902,15903,,,,,,,,,,,,
15903,15904,,,,,,,,,,,,
15904,15905,,,,,,,,,,,,
15905,15906,,,,,,,,,,,,
15906,15907,9309099.0,,,,,,,,,,,
15907,15908,,,,,,,,,,,,
15908,15909,8017.0,,,,,,,,,,,
15909,15910,,,,,,,,,,,,
15910,15911,,,,,,,,,,,,
15911,15912,,,,,,,,,,,,
15912,15913,,,,,,,,,,,,
15913,15914,,,,,,,,,,,,
15914,15915,,,,,,,,,,,,
15915,15916,,,,,,,,,,,,
15916,15917,,,,,,,,,,,,
15917,15918,9709086.0,,,,,,,,,,,
15918,15919,,,,,,,,,,,,
15919,15920,9708132.0,,,,,,,,,,,
15920,15921,3091.0,,,,,,,,,,,
15921,15922,,,,,,,,,,,,
15922,15923,9712174.0,,,,,,,,,,,
15923,15924,,,,,,,,,,,,
15924,15925,,,,,,,,,,,,
15925,15926,,,,,,,,,,,,
15926,15927,,,,,,,,,,,,
15927,15928,,,,,,,,,,,,
15928,15929,,,,,,,,,,,,
15929,15930,9702070.0,,,,,,,,,,,
15930,15931,,,,,,,,,,,,
15931,15932,,,,,,,,,,,,
15932,15933,,,,,,,,,,,,
15933,15934,,,,,,,,,,,,
15934,15935,,,,,,,,,,,,
15935,15936,,,,,,,,,,,,
