Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-centrality,Page-Rank,Percolation-Centrality,score
,6.83E-06,,,,,,,,,,,,
,6.41E-06,,,,,,,,,,,,
,7.53E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,5.25E-07,,,,,,,,,,,,
,1.35E-07,,,,,,,,,,,,
,3.42E-22,,,,,,,,,,,,
,5.61E-06,,,,,,,,,,,,
,4.38E-13,,,,,,,,,,,,
,1.05E-06,,,,,,,,,,,,
,0.000687227,,,,,,,,,,,,
,3.03E-10,,,,,,,,,,,,
,0.000267973,,,,,,,,,,,,
,1.16E-06,,,,,,,,,,,,
,4.49E-17,,,,,,,,,,,,
,6.70E-06,,,,,,,,,,,,
,2.69E-05,,,,,,,,,,,,
,6.98E-10,,,,,,,,,,,,
,3.78E-09,,,,,,,,,,,,
,8.90E-07,,,,,,,,,,,,
,4.54E-06,,,,,,,,,,,,
,8.61E-05,,,,,,,,,,,,
,4.43E-06,,,,,,,,,,,,
,1.98E-07,,,,,,,,,,,,
,0.000426318,,,,,,,,,,,,
,1.97E-06,,,,,,,,,,,,
,2.88E-22,,,,,,,,,,,,
,2.06E-05,,,,,,,,,,,,
,3.60E-07,,,,,,,,,,,,
,5.59E-05,,,,,,,,,,,,
,7.54E-05,,,,,,,,,,,,
,1.21E-05,,,,,,,,,,,,
,1.70E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,8.78E-06,,,,,,,,,,,,
,1.65E-05,,,,,,,,,,,,
,4.28E-05,,,,,,,,,,,,
,0.000501411,,,,,,,,,,,,
,0.000418754,,,,,,,,,,,,
,2.54E-22,,,,,,,,,,,,
,2.00E-06,,,,,,,,,,,,
,1.04E-05,,,,,,,,,,,,
,4.22E-07,,,,,,,,,,,,
,2.46E-08,,,,,,,,,,,,
,0.00019677,,,,,,,,,,,,
,8.85E-23,,,,,,,,,,,,
,3.80E-06,,,,,,,,,,,,
,6.81E-05,,,,,,,,,,,,
,2.75E-06,,,,,,,,,,,,
,9.15E-05,,,,,,,,,,,,
,0.000131624,,,,,,,,,,,,
,2.86E-22,,,,,,,,,,,,
,4.73E-06,,,,,,,,,,,,
,7.56E-06,,,,,,,,,,,,
,1.25E-05,,,,,,,,,,,,
,4.68E-07,,,,,,,,,,,,
,1.63E-05,,,,,,,,,,,,
,0.00010746,,,,,,,,,,,,
,0.000382756,,,,,,,,,,,,
,5.21E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.08E-06,,,,,,,,,,,,
,0.00042318,,,,,,,,,,,,
,7.08E-08,,,,,,,,,,,,
,1.01E-05,,,,,,,,,,,,
,6.26E-05,,,,,,,,,,,,
,1.16E-06,,,,,,,,,,,,
,5.22E-06,,,,,,,,,,,,
,2.07E-09,,,,,,,,,,,,
,2.80E-22,,,,,,,,,,,,
,0.000562032,,,,,,,,,,,,
,1.37E-05,,,,,,,,,,,,
,6.63E-23,,,,,,,,,,,,
,4.93E-05,,,,,,,,,,,,
,2.20E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.20E-05,,,,,,,,,,,,
,5.71E-05,,,,,,,,,,,,
,3.11E-05,,,,,,,,,,,,
,7.24E-06,,,,,,,,,,,,
,1.38E-05,,,,,,,,,,,,
,8.08E-08,,,,,,,,,,,,
,6.04E-05,,,,,,,,,,,,
,1.50E-06,,,,,,,,,,,,
,0.000239349,,,,,,,,,,,,
,3.90E-06,,,,,,,,,,,,
,1.83E-05,,,,,,,,,,,,
,0.000217231,,,,,,,,,,,,
,6.88E-06,,,,,,,,,,,,
,0.000634628,,,,,,,,,,,,
,1.81E-05,,,,,,,,,,,,
,3.24E-07,,,,,,,,,,,,
,6.55E-10,,,,,,,,,,,,
,5.90E-05,,,,,,,,,,,,
,9.55E-06,,,,,,,,,,,,
,1.58E-06,,,,,,,,,,,,
,7.55E-09,,,,,,,,,,,,
,3.38E-06,,,,,,,,,,,,
,-3.75E-22,,,,,,,,,,,,
,6.42E-05,,,,,,,,,,,,
,-3.11E-22,,,,,,,,,,,,
,5.97E-06,,,,,,,,,,,,
,8.09E-05,,,,,,,,,,,,
,2.97E-05,,,,,,,,,,,,
,0.00046841,,,,,,,,,,,,
,8.97E-11,,,,,,,,,,,,
,4.80E-06,,,,,,,,,,,,
,2.37E-05,,,,,,,,,,,,
,4.14E-11,,,,,,,,,,,,
,1.81E-05,,,,,,,,,,,,
,5.88E-10,,,,,,,,,,,,
,5.53E-05,,,,,,,,,,,,
,6.21E-10,,,,,,,,,,,,
,1.09E-06,,,,,,,,,,,,
,0.00024212,,,,,,,,,,,,
,1.30E-07,,,,,,,,,,,,
,0.000667508,,,,,,,,,,,,
,1.69E-05,,,,,,,,,,,,
,0.000106974,,,,,,,,,,,,
,8.89E-10,,,,,,,,,,,,
,2.08E-05,,,,,,,,,,,,
,4.86E-06,,,,,,,,,,,,
,5.84E-05,,,,,,,,,,,,
,8.17E-16,,,,,,,,,,,,
,5.13E-10,,,,,,,,,,,,
,5.18E-12,,,,,,,,,,,,
,0.000418424,,,,,,,,,,,,
,0.000237396,,,,,,,,,,,,
,2.11E-08,,,,,,,,,,,,
,3.23E-08,,,,,,,,,,,,
,3.76E-09,,,,,,,,,,,,
,1.44E-06,,,,,,,,,,,,
,5.72E-05,,,,,,,,,,,,
,8.76E-05,,,,,,,,,,,,
,-2.14E-22,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.82E-23,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.0003995,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.58E-11,,,,,,,,,,,,
,7.11E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.94E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.26E-16,,,,,,,,,,,,
,-9.79E-23,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.58E-08,,,,,,,,,,,,
,3.27E-05,,,,,,,,,,,,
,1.78E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.40E-05,,,,,,,,,,,,
,3.56E-07,,,,,,,,,,,,
,4.58E-11,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.99E-05,,,,,,,,,,,,
,1.77E-06,,,,,,,,,,,,
,4.71E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.88E-05,,,,,,,,,,,,
,3.54E-07,,,,,,,,,,,,
,8.09E-06,,,,,,,,,,,,
,2.03E-09,,,,,,,,,,,,
,0.000216925,,,,,,,,,,,,
,1.95E-07,,,,,,,,,,,,
,3.65E-14,,,,,,,,,,,,
,4.81E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,9.09E-07,,,,,,,,,,,,
,0.000845357,,,,,,,,,,,,
,4.47E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,8.75E-05,,,,,,,,,,,,
,0.000405443,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,5.40E-05,,,,,,,,,,,,
,4.78E-06,,,,,,,,,,,,
,1.49E-07,,,,,,,,,,,,
,1.74E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.16E-10,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.24E-18,,,,,,,,,,,,
,-1.91E-22,,,,,,,,,,,,
,2.27E-09,,,,,,,,,,,,
,2.23E-07,,,,,,,,,,,,
,4.51E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,9.57E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.000391111,,,,,,,,,,,,
,-9.41E-23,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.000616941,,,,,,,,,,,,
,0.000430601,,,,,,,,,,,,
,1.09E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.53E-05,,,,,,,,,,,,
,1.45E-12,,,,,,,,,,,,
,5.91E-05,,,,,,,,,,,,
,0.000392819,,,,,,,,,,,,
,2.06E-22,,,,,,,,,,,,
,0.000712175,,,,,,,,,,,,
,1.58E-10,,,,,,,,,,,,
,1.16E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,8.57E-10,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.32E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.36E-22,,,,,,,,,,,,
,1.12E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.000350267,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.57E-10,,,,,,,,,,,,
,0.000257481,,,,,,,,,,,,
,1.51E-07,,,,,,,,,,,,
,2.47E-22,,,,,,,,,,,,
,7.90E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.64E-22,,,,,,,,,,,,
,5.04E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.22E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,7.03E-10,,,,,,,,,,,,
,4.67E-23,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,-2.23E-22,,,,,,,,,,,,
,4.77E-09,,,,,,,,,,,,
,4.45E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.23E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.98E-08,,,,,,,,,,,,
,2.64E-07,,,,,,,,,,,,
,3.97E-09,,,,,,,,,,,,
,4.95E-06,,,,,,,,,,,,
,1.18E-06,,,,,,,,,,,,
,-7.61E-23,,,,,,,,,,,,
,0.000108966,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.32E-06,,,,,,,,,,,,
,4.95E-07,,,,,,,,,,,,
,2.51E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.13E-09,,,,,,,,,,,,
,2.56E-08,,,,,,,,,,,,
,1.23E-09,,,,,,,,,,,,
,2.90E-06,,,,,,,,,,,,
,7.24E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.000217686,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,7.98E-10,,,,,,,,,,,,
,5.03E-08,,,,,,,,,,,,
,1.78E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.18E-06,,,,,,,,,,,,
,7.19E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.60E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.51E-10,,,,,,,,,,,,
,1.76E-22,,,,,,,,,,,,
,1.84E-06,,,,,,,,,,,,
,8.02E-07,,,,,,,,,,,,
,4.72E-06,,,,,,,,,,,,
,1.22E-09,,,,,,,,,,,,
,0.000106154,,,,,,,,,,,,
,1.80E-07,,,,,,,,,,,,
,3.44E-22,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.26E-08,,,,,,,,,,,,
,4.05E-22,,,,,,,,,,,,
,2.08E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,9.87E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.48E-07,,,,,,,,,,,,
,3.31E-05,,,,,,,,,,,,
,0.00068316,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.000611277,,,,,,,,,,,,
,1.62E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.64E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.07E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.55E-06,,,,,,,,,,,,
,4.91E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.000345149,,,,,,,,,,,,
,-7.10E-23,,,,,,,,,,,,
,1.55E-22,,,,,,,,,,,,
,0.00015312,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.67E-10,,,,,,,,,,,,
,1.06E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.15E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.24E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.12E-07,,,,,,,,,,,,
,7.11E-08,,,,,,,,,,,,
,6.70E-10,,,,,,,,,,,,
,1.32E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,7.99E-24,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,9.77E-11,,,,,,,,,,,,
,3.53E-05,,,,,,,,,,,,
,-1.28E-22,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.13E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.66E-05,,,,,,,,,,,,
,5.26E-06,,,,,,,,,,,,
,7.38E-06,,,,,,,,,,,,
,3.33E-05,,,,,,,,,,,,
,6.63E-06,,,,,,,,,,,,
,4.97E-06,,,,,,,,,,,,
,2.66E-22,,,,,,,,,,,,
,-8.16E-23,,,,,,,,,,,,
,0.000237134,,,,,,,,,,,,
,6.96E-13,,,,,,,,,,,,
,3.12E-07,,,,,,,,,,,,
,2.94E-22,,,,,,,,,,,,
,1.37E-07,,,,,,,,,,,,
,7.74E-06,,,,,,,,,,,,
,1.20E-05,,,,,,,,,,,,
,4.47E-06,,,,,,,,,,,,
,2.14E-06,,,,,,,,,,,,
,2.00E-22,,,,,,,,,,,,
,2.97E-08,,,,,,,,,,,,
,7.53E-07,,,,,,,,,,,,
,0.000244811,,,,,,,,,,,,
,7.67E-06,,,,,,,,,,,,
,2.28E-05,,,,,,,,,,,,
,0.000109226,,,,,,,,,,,,
,3.96E-07,,,,,,,,,,,,
,9.47E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.50E-05,,,,,,,,,,,,
,1.98E-08,,,,,,,,,,,,
,1.49E-06,,,,,,,,,,,,
,1.72E-23,,,,,,,,,,,,
,4.78E-11,,,,,,,,,,,,
,0.000231175,,,,,,,,,,,,
,7.91E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,5.37E-07,,,,,,,,,,,,
,1.68E-06,,,,,,,,,,,,
,1.73E-08,,,,,,,,,,,,
,6.32E-05,,,,,,,,,,,,
,9.47E-12,,,,,,,,,,,,
,4.22E-09,,,,,,,,,,,,
,1.85E-23,,,,,,,,,,,,
,7.34E-08,,,,,,,,,,,,
,4.92E-07,,,,,,,,,,,,
,2.25E-06,,,,,,,,,,,,
,1.04E-07,,,,,,,,,,,,
,3.96E-05,,,,,,,,,,,,
,4.38E-05,,,,,,,,,,,,
,1.32E-06,,,,,,,,,,,,
,7.81E-05,,,,,,,,,,,,
,5.14E-07,,,,,,,,,,,,
,5.47E-08,,,,,,,,,,,,
,2.40E-07,,,,,,,,,,,,
,7.06E-05,,,,,,,,,,,,
,2.60E-07,,,,,,,,,,,,
,4.40E-12,,,,,,,,,,,,
,1.25E-09,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.19E-05,,,,,,,,,,,,
,1.36E-05,,,,,,,,,,,,
,6.28E-06,,,,,,,,,,,,
,0.000700045,,,,,,,,,,,,
,2.68E-05,,,,,,,,,,,,
,1.13E-09,,,,,,,,,,,,
,3.16E-05,,,,,,,,,,,,
,5.87E-08,,,,,,,,,,,,
,0.000299002,,,,,,,,,,,,
,1.78E-07,,,,,,,,,,,,
,5.38E-07,,,,,,,,,,,,
,2.10E-22,,,,,,,,,,,,
,3.52E-06,,,,,,,,,,,,
,2.84E-05,,,,,,,,,,,,
,7.35E-13,,,,,,,,,,,,
,0.000498044,,,,,,,,,,,,
,5.15E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.000116127,,,,,,,,,,,,
,4.94E-05,,,,,,,,,,,,
,2.09E-05,,,,,,,,,,,,
,0.00036333,,,,,,,,,,,,
,6.32E-08,,,,,,,,,,,,
,2.57E-05,,,,,,,,,,,,
,0.000110481,,,,,,,,,,,,
,9.09E-06,,,,,,,,,,,,
,0.000120673,,,,,,,,,,,,
,2.50E-05,,,,,,,,,,,,
,1.18E-22,,,,,,,,,,,,
,4.61E-10,,,,,,,,,,,,
,1.02E-05,,,,,,,,,,,,
,7.42E-05,,,,,,,,,,,,
,7.58E-05,,,,,,,,,,,,
,4.08E-05,,,,,,,,,,,,
,7.37E-05,,,,,,,,,,,,
,0.000122484,,,,,,,,,,,,
,2.45E-05,,,,,,,,,,,,
,4.96E-05,,,,,,,,,,,,
,1.02E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,5.93E-06,,,,,,,,,,,,
,2.93E-07,,,,,,,,,,,,
,2.41E-07,,,,,,,,,,,,
,1.77E-05,,,,,,,,,,,,
,8.69E-05,,,,,,,,,,,,
,0.000504062,,,,,,,,,,,,
,3.16E-05,,,,,,,,,,,,
,1.59E-06,,,,,,,,,,,,
,4.86E-05,,,,,,,,,,,,
,2.17E-09,,,,,,,,,,,,
,1.84E-22,,,,,,,,,,,,
,0.000220922,,,,,,,,,,,,
,4.46E-05,,,,,,,,,,,,
,1.38E-05,,,,,,,,,,,,
,0.000161015,,,,,,,,,,,,
,6.46E-07,,,,,,,,,,,,
,0.000376925,,,,,,,,,,,,
,0.000468299,,,,,,,,,,,,
,0.000113022,,,,,,,,,,,,
,0.000246951,,,,,,,,,,,,
,1.17E-05,,,,,,,,,,,,
,3.84E-05,,,,,,,,,,,,
,0.00040742,,,,,,,,,,,,
,0,,,,,,,,,,,,
,7.02E-06,,,,,,,,,,,,
,0.000239177,,,,,,,,,,,,
,4.71E-07,,,,,,,,,,,,
,2.23E-06,,,,,,,,,,,,
,1.03E-06,,,,,,,,,,,,
,4.04E-06,,,,,,,,,,,,
,2.15E-07,,,,,,,,,,,,
,0.000775483,,,,,,,,,,,,
,1.68E-06,,,,,,,,,,,,
,0.000231974,,,,,,,,,,,,
,0.000263761,,,,,,,,,,,,
,5.77E-06,,,,,,,,,,,,
,0.000107349,,,,,,,,,,,,
,8.15E-06,,,,,,,,,,,,
,5.19E-08,,,,,,,,,,,,
,1.30E-05,,,,,,,,,,,,
,4.35E-09,,,,,,,,,,,,
,6.14E-05,,,,,,,,,,,,
,7.43E-07,,,,,,,,,,,,
,2.40E-05,,,,,,,,,,,,
,0.000125547,,,,,,,,,,,,
,0.000122243,,,,,,,,,,,,
,5.81E-08,,,,,,,,,,,,
,6.53E-07,,,,,,,,,,,,
,4.06E-05,,,,,,,,,,,,
,9.90E-05,,,,,,,,,,,,
,5.00E-05,,,,,,,,,,,,
,0.000235163,,,,,,,,,,,,
,-3.18E-24,,,,,,,,,,,,
,8.93E-12,,,,,,,,,,,,
,3.00E-05,,,,,,,,,,,,
,3.53E-22,,,,,,,,,,,,
,4.21E-05,,,,,,,,,,,,
,1.38E-07,,,,,,,,,,,,
,-1.46E-22,,,,,,,,,,,,
,0.000407299,,,,,,,,,,,,
,2.36E-06,,,,,,,,,,,,
,0.000335377,,,,,,,,,,,,
,3.43E-05,,,,,,,,,,,,
,6.94E-05,,,,,,,,,,,,
,7.60E-08,,,,,,,,,,,,
,4.67E-06,,,,,,,,,,,,
,1.03E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.40E-05,,,,,,,,,,,,
,8.04E-06,,,,,,,,,,,,
,2.48E-22,,,,,,,,,,,,
,2.17E-05,,,,,,,,,,,,
,5.34E-05,,,,,,,,,,,,
,1.74E-06,,,,,,,,,,,,
,5.23E-07,,,,,,,,,,,,
,3.55E-06,,,,,,,,,,,,
,9.84E-06,,,,,,,,,,,,
,0.000106228,,,,,,,,,,,,
,7.03E-07,,,,,,,,,,,,
,-3.29E-22,,,,,,,,,,,,
,1.40E-05,,,,,,,,,,,,
,0.00027202,,,,,,,,,,,,
,3.04E-05,,,,,,,,,,,,
,5.54E-07,,,,,,,,,,,,
,4.01E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,7.70E-05,,,,,,,,,,,,
,5.29E-07,,,,,,,,,,,,
,9.72E-06,,,,,,,,,,,,
,1.14E-12,,,,,,,,,,,,
,1.83E-06,,,,,,,,,,,,
,-2.60E-22,,,,,,,,,,,,
,7.89E-11,,,,,,,,,,,,
,2.42E-05,,,,,,,,,,,,
,1.18E-05,,,,,,,,,,,,
,0.000198132,,,,,,,,,,,,
,6.47E-07,,,,,,,,,,,,
,5.28E-05,,,,,,,,,,,,
,0.000396576,,,,,,,,,,,,
,2.61E-05,,,,,,,,,,,,
,0.000454534,,,,,,,,,,,,
,3.55E-05,,,,,,,,,,,,
,-3.79E-22,,,,,,,,,,,,
,8.96E-11,,,,,,,,,,,,
,1.33E-13,,,,,,,,,,,,
,0.000176971,,,,,,,,,,,,
,1.52E-05,,,,,,,,,,,,
,0.000160277,,,,,,,,,,,,
,3.50E-05,,,,,,,,,,,,
,0.000183263,,,,,,,,,,,,
,3.31E-09,,,,,,,,,,,,
,1.39E-07,,,,,,,,,,,,
,0.000263584,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.01E-05,,,,,,,,,,,,
,1.20E-06,,,,,,,,,,,,
,4.48E-08,,,,,,,,,,,,
,2.69E-11,,,,,,,,,,,,
,4.66E-05,,,,,,,,,,,,
,4.55E-05,,,,,,,,,,,,
,2.10E-05,,,,,,,,,,,,
,1.11E-05,,,,,,,,,,,,
,-5.30E-22,,,,,,,,,,,,
,4.62E-09,,,,,,,,,,,,
,8.12E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,8.01E-07,,,,,,,,,,,,
,0.000155563,,,,,,,,,,,,
,0.000316077,,,,,,,,,,,,
,8.18E-06,,,,,,,,,,,,
,0.000303251,,,,,,,,,,,,
,2.68E-06,,,,,,,,,,,,
,0.001128907,,,,,,,,,,,,
,5.08E-24,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.12E-05,,,,,,,,,,,,
,1.80E-10,,,,,,,,,,,,
,1.22E-22,,,,,,,,,,,,
,5.03E-07,,,,,,,,,,,,
,0.000255445,,,,,,,,,,,,
,1.52E-07,,,,,,,,,,,,
,2.04E-05,,,,,,,,,,,,
,4.40E-06,,,,,,,,,,,,
,2.06E-16,,,,,,,,,,,,
,5.34E-05,,,,,,,,,,,,
,3.65E-06,,,,,,,,,,,,
,2.50E-05,,,,,,,,,,,,
,2.44E-05,,,,,,,,,,,,
,1.26E-07,,,,,,,,,,,,
,1.25E-22,,,,,,,,,,,,
,8.35E-10,,,,,,,,,,,,
,6.87E-06,,,,,,,,,,,,
,6.57E-05,,,,,,,,,,,,
,6.39E-07,,,,,,,,,,,,
,2.29E-05,,,,,,,,,,,,
,3.45E-06,,,,,,,,,,,,
,1.34E-10,,,,,,,,,,,,
,6.48E-05,,,,,,,,,,,,
,1.53E-07,,,,,,,,,,,,
,8.11E-05,,,,,,,,,,,,
,6.29E-07,,,,,,,,,,,,
,5.36E-06,,,,,,,,,,,,
,6.86E-05,,,,,,,,,,,,
,-2.79E-22,,,,,,,,,,,,
,0.000140198,,,,,,,,,,,,
,6.89E-05,,,,,,,,,,,,
,9.07E-07,,,,,,,,,,,,
,2.55E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.44E-10,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.000127241,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.49E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.000478467,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.22E-09,,,,,,,,,,,,
,-6.38E-23,,,,,,,,,,,,
,1.13E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.000163687,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.02E-05,,,,,,,,,,,,
,4.12E-07,,,,,,,,,,,,
,0.000149717,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.000290338,,,,,,,,,,,,
,0,,,,,,,,,,,,
,8.92E-10,,,,,,,,,,,,
,0,,,,,,,,,,,,
,5.67E-06,,,,,,,,,,,,
,2.97E-06,,,,,,,,,,,,
,3.46E-13,,,,,,,,,,,,
,0.000101923,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.80E-10,,,,,,,,,,,,
,4.65E-09,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.03E-10,,,,,,,,,,,,
,-2.27E-22,,,,,,,,,,,,
,3.29E-16,,,,,,,,,,,,
,2.43E-13,,,,,,,,,,,,
,3.96E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.37E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.46E-06,,,,,,,,,,,,
,2.91E-06,,,,,,,,,,,,
,0.000100597,,,,,,,,,,,,
,1.06E-05,,,,,,,,,,,,
,1.58E-22,,,,,,,,,,,,
,6.96E-12,,,,,,,,,,,,
,1.28E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.45E-06,,,,,,,,,,,,
,0.000154809,,,,,,,,,,,,
,2.77E-05,,,,,,,,,,,,
,3.98E-08,,,,,,,,,,,,
,9.22E-17,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,6.18E-06,,,,,,,,,,,,
,1.51E-07,,,,,,,,,,,,
,2.59E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,5.80E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.000124267,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.03E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.07E-07,,,,,,,,,,,,
,0.000660624,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.42E-05,,,,,,,,,,,,
,0.000103075,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.000213403,,,,,,,,,,,,
,2.81E-22,,,,,,,,,,,,
,0,,,,,,,,,,,,
,7.54E-10,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.000737712,,,,,,,,,,,,
,3.46E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,9.55E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.64E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,-3.80E-22,,,,,,,,,,,,
,3.53E-05,,,,,,,,,,,,
,3.41E-10,,,,,,,,,,,,
,0.000261134,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.52E-07,,,,,,,,,,,,
,4.98E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
