,Id,BCT,hubscore,authoritiesscore,closeness centrality,degree centrality,degree_prestige,eigenvector centrality,Harmonic centrality,Page-Rank,Percolation-Centrality,betweenness centrality,scores
19466,9612008,0.029999427,1.1e-05,3.84e-05,0.026782271,0.003255679,0.000868181,4.94e-13,881.6171356,6.39e-05,0.000427192,0.000427192,
19477,9612019,0.010333136,5.36e-06,1.35e-06,0.002962219,0.001121401,0.000542613,7.34e-26,103.4785714,0.000126543,0.000166674,0.000166674,
19497,9612042,0.007333193,1.48e-06,1.02e-05,0.005588338,0.000795833,0.000108523,1.24e-24,188.6619048,6.32e-05,0.000414378,0.000414378,
19505,9612052,0.040332563,4.64e-05,3.56e-05,0.020438589,0.00437708,0.002568369,1.97e-13,685.6347874,2.53e-05,7.53e-05,7.53e-05,
19531,9612080,0.07366526,0.000152333,3.17e-05,0.020195374,0.007994502,0.00643901,8.65e-14,684.6240315,1.86e-05,0.000133763,0.000133763,
19534,9612083,0.013333079,1.36e-05,4.46e-06,0.003877343,0.001446969,0.000723484,4.8199999999999994e-23,129.8488095,3.5e-05,0.000420463,0.000420463,
19535,9612084,0.015666368,1.84e-05,1.28e-06,0.016189662,0.001700188,0.001157575,2.05e-15,531.1516848,5.51e-05,0.000261051,0.000261051,
19538,9612087,0.042999179,6.38e-05,3.74e-05,0.02177831,0.004666474,0.002857763,2.41e-13,729.605772,2.16e-05,5.9e-05,5.9e-05,
19551,9612102,0.030332754,1.91e-05,3.57e-05,0.022898788,0.003291854,0.001121401,3.38e-14,773.9810245,0.00012086,0.000427895,0.000427895,
19562,9612114,0.007999847,1.81e-05,8.83e-08,0.051014034,0.000868181,0.000795833,1.04e-05,1594.044651,2.66e-05,0.002934795,0.002934795,
19563,9612115,0.11766442,0.000295256,3.14e-05,0.013797678,0.012769498,0.011828968,2.05e-15,473.4116385,1.62e-05,2.99e-05,2.99e-05,
19569,9612121,0.09233157,0.000139987,3.94e-05,0.025702048,0.010020258,0.006873101,2.74e-13,869.742316,2.92e-05,0.000765057,0.000765057,
19574,9612126,0.055998931,0.000115645,3.73e-05,0.021491026,0.006077268,0.004521777,1.71e-13,716.95,1.8e-05,4.87e-05,4.87e-05,
19576,9612128,0.067665375,0.000167306,3.12e-05,0.013888258,0.007343366,0.006402836,8.5e-16,485.2650007,1.76e-05,0.000146113,0.000146113,
19579,9612131,0.037665948,5.83e-05,3.27e-05,0.020593189,0.004087686,0.002459847,4.15e-13,684.834632,3.16e-05,9.09e-05,9.09e-05,
19594,9612146,0.063998778,0.000116251,3.77e-05,0.021639958,0.006945449,0.005100564,1.08e-13,729.9424242,3.27e-05,0.000187038,0.000187038,
19605,9612157,0.071665298,0.000152039,3.7e-05,0.019187717,0.007777456,0.006547533,1.47e-13,623.5455822,1.64e-05,2e-05,2e-05,
19610,9612162,0.037665948,5.06e-05,3.74e-05,0.021719562,0.004087686,0.002387498,4.01e-13,720.9876623,2.04e-05,1.34e-05,1.34e-05,
19612,9612164,0.029999427,2.19e-05,3.89e-05,0.026588815,0.003255679,0.001157575,3.11e-13,874.4226551,2.85e-05,0.000371922,0.000371922,
19626,9612178,0.006666539,3.43e-07,2.55e-06,0.011008692,0.000723484,3.62e-05,1.9e-17,386.3324913,0.000102047,0.000177237,0.000177237,
19650,9612204,0.037999274,5.61e-05,3.88e-05,0.024198975,0.004123861,0.002170453,2.6e-13,794.9781385,2.18e-05,3.01e-05,3.01e-05,
19661,9612215,0.024332869,1.97e-05,3.87e-05,0.046634181,0.002640718,0.00068731,9.74e-08,1724.036679,3.61e-05,0.003433917,0.003433917,
19668,9612222,0.036999294,7.52e-05,3.7e-05,0.019921,0.004015338,0.002676892,5.06e-13,644.6145577,1.82e-05,2.19e-05,2.19e-05,
19693,9612248,0.022666234,1.13e-05,3.39e-05,0.021654909,0.002459847,0.000470265,5.91e-14,737.2038434,0.000109506,0.000209695,0.000209695,
19696,9612251,0.018999637,4.44e-06,3.87e-05,0.043486697,0.00206193,0.00025322,9.02e-09,1635.545351,2.32e-05,0.000446258,0.000446258,
19702,9701002,0.001666635,0.0,9.38e-11,0.000552778,0.000180871,0.0,1.68e-30,18.48333333,0.000105177,0.0,0.0,
19725,9701025,0.076331876,0.000150644,3.84e-05,0.043119001,0.008283895,0.007090146,9.02e-09,1565.011332,1.83e-05,0.002341359,0.002341359,
19735,9701037,0.056998912,9.08e-05,3.73e-05,0.023088113,0.006185791,0.004123861,1.95e-13,766.7742424,2.4e-05,0.000147103,0.000147103,
19751,9701055,0.033332697,3.65e-05,3.41e-05,0.052832212,0.003617422,0.001483143,1.05e-05,1793.601793,3.11e-05,0.000785695,0.000785695,
19765,9701069,0.034999332,5.06e-05,3.26e-05,0.046016497,0.003798293,0.002785415,3.04e-07,1646.755174,1.73e-05,0.001485036,0.001485036,
19783,9701088,0.045665795,5.97e-05,3.92e-05,0.024148051,0.004955867,0.002676892,2.46e-13,807.534127,2.79e-05,9.24e-05,9.24e-05,
19787,9701093,0.065332086,0.000132134,3.98e-05,0.043483094,0.007090146,0.005209087,9.02e-09,1636.395759,2.62e-05,0.000573099,0.000573099,
19795,9701101,0.004666578,5.8e-07,5.6e-06,0.002379193,0.000506439,7.23e-05,9.67e-25,85.94484127,4.38e-05,0.000343297,0.000343297,
19814,9701121,0.017666329,0.0,3.83e-05,0.023554217,0.001917233,0.0,1.14e-13,786.2483405,0.000109164,0.0,0.0,
19818,9701125,0.084998377,0.000205364,3.83e-05,0.040637984,0.009224425,0.007958327,8.34e-10,1531.083495,1.96e-05,0.000722927,0.000722927,
19830,9701137,0.05166568,0.000108967,3.87e-05,0.021533233,0.005607003,0.003942989,1.21e-13,719.9619048,1.83e-05,6.88e-05,6.88e-05,
19832,9701139,0.037665948,5.29e-05,3.86e-05,0.023259939,0.004087686,0.002532195,2.85e-13,757.3079365,1.82e-05,3.91e-05,3.91e-05,
19842,9701149,0.070665317,0.000139745,3.72e-05,0.022935829,0.007668934,0.005860223,3.28e-13,757.4099567,2.11e-05,0.000179449,0.000179449,
19844,9701151,0.023332888,2.48e-05,3.85e-05,0.040410306,0.002532195,0.001121401,9.12e-10,1484.988698,2e-05,0.000378872,0.000378872,
19853,9701161,0.005666558,0.0,7.38e-06,0.009139131,0.000614962,0.0,6.0700000000000005e-22,290.0492063,0.000130288,0.0,0.0,
19854,9701162,0.054332296,9.41e-05,3.69e-05,0.022869878,0.005896397,0.004123861,9.22e-13,752.282684,3.04e-05,0.000155967,0.000155967,
19856,9701165,0.044332487,5.91e-05,3.72e-05,0.023489662,0.004811171,0.002676892,8.38e-13,782.3124098,3.31e-05,0.000130293,0.000130293,
19857,9701166,0.072998606,0.00011548,3.75e-05,0.024687184,0.007922153,0.005281435,3.02e-13,827.4690476,2.65e-05,0.000307508,0.000307508,
19860,9701170,0.022332907,1.94e-05,3.27e-05,0.052821987,0.002423672,0.000759659,1.15e-05,1781.277695,2.15e-05,0.000930396,0.000930396,
19890,9702008,0.051332353,9.9e-05,3.69e-05,0.021601942,0.005570829,0.004123861,4.2e-13,706.1442835,1.81e-05,0.000162239,0.000162239,
19896,9702014,0.064998759,0.000133697,3.69e-05,0.020261693,0.007053972,0.005643178,2.03e-13,660.5064935,1.83e-05,5e-05,5e-05,
19897,9702015,0.042999179,7.72e-05,3.69e-05,0.017364282,0.004666474,0.003255679,1.82e-13,600.7718825,1.81e-05,1.23e-05,1.23e-05,
19926,9702045,0.028999446,1.8e-05,4.85e-05,0.02261549,0.003147157,0.000976704,2.63e-13,760.1897408,2.61e-05,0.000330222,0.000330222,
19951,9702072,0.005333232,2.31e-06,1.2e-09,0.006474272,0.000578787,0.000289394,4.16e-24,202.6627345,0.000114158,0.000281467,0.000281467,
19955,9702076,0.074998568,0.000178343,3.78e-05,0.020819964,0.008139198,0.006221965,2.74e-13,711.750555,2.47e-05,0.000141628,0.000141628,
19972,9702093,0.044665814,6.36e-05,4.3e-05,0.026235867,0.004847345,0.002170453,4.87e-13,876.6628788,4.1e-05,0.000243959,0.000243959,
19973,9702094,0.040999217,4.34e-05,3.57e-05,0.050031017,0.004449428,0.002242801,1.27e-06,1824.569194,3.89e-05,0.002992502,0.002992502,
19980,9702101,0.038332601,6.02e-05,3.85e-05,0.04011995,0.004160035,0.002857763,8.34e-10,1452.029593,1.62e-05,5.06e-05,5.06e-05,
19982,9702103,0.039665909,5.22e-05,3.69e-05,0.023140905,0.004304732,0.002206627,3.63e-13,778.4146825,4.57e-05,0.000368695,0.000368695,
20010,9702133,0.038999255,6.47e-05,3.72e-05,0.022039403,0.004232383,0.002713066,4.69e-13,723.9919025,1.69e-05,2.18e-05,2.18e-05,
20013,9702136,0.049332391,8.12e-05,3.98e-05,0.038220948,0.005353784,0.003545073,8.58e-11,1479.276812,2.4e-05,0.000115591,0.000115591,
20037,9702163,0.053998969,6.4e-05,4.51e-05,0.039205691,0.005860223,0.002713066,1.71e-10,1692.710921,4.41e-05,0.000902786,0.000902786,
20040,9702166,0.026332831,2.02e-05,3.27e-05,0.049520133,0.002857763,0.00094053,3.22e-06,1750.085644,3.72e-05,0.000981241,0.000981241,
20053,9702180,0.040332563,6.29e-05,3.7e-05,0.021831425,0.00437708,0.002857763,6.21e-13,723.5791126,1.9e-05,4.55e-05,4.55e-05,
20055,9702182,0.012666425,4.67e-06,1.01e-05,0.009907558,0.00137462,0.000289394,5.15e-20,337.4759296,0.000123407,0.000113484,0.000113484,
20060,9702187,0.088331647,0.000182671,3.99e-05,0.040409827,0.009586167,0.00806685,9.2e-10,1501.241695,1.71e-05,0.000352756,0.000352756,
20067,9702194,0.023666215,3.17e-06,3.04e-05,0.016702504,0.002568369,0.000180871,9.33e-17,653.8281987,0.000222941,0.000970758,0.000970758,
20074,9702201,0.044332487,6.31e-05,4.17e-05,0.047128935,0.004811171,0.002857763,3.04e-07,1833.939049,2.15e-05,0.002443419,0.002443419,
20075,9702202,0.049332391,7.83e-05,4.39e-05,0.036667545,0.005353784,0.003508899,1.65e-11,1507.223495,2.12e-05,0.000105125,0.000105125,
20076,9702203,0.037332621,6.13e-05,3.72e-05,0.020212456,0.004051512,0.002713066,1.02e-13,669.5375735,1.67e-05,9.02e-06,9.02e-06,
20087,9703009,0.026999484,8.01e-06,5.24e-05,0.044177636,0.002930111,0.000434091,2.81e-08,1761.521405,3.69e-05,0.000476488,0.000476488,
20092,9703015,0.000999981,1.61e-17,9.26e-14,0.006114787,0.000108523,3.62e-05,3.81e-24,198.402381,0.00014072,9.92e-07,9.92e-07,
20105,9703030,0.132664134,0.000283378,4.15e-05,0.04088661,0.014397338,0.012552453,1.08e-09,1575.791165,2.44e-05,0.000679074,0.000679074,
20106,9703031,0.051332353,9.17e-05,3.73e-05,0.036733675,0.005570829,0.003617422,1.65e-11,1547.640547,2.32e-05,0.000420965,0.000420965,
20115,9703040,0.077331857,0.000150588,5.04e-05,0.037134508,0.008392418,0.005281435,1.94e-11,1627.76242,3.25e-05,0.000613072,0.000613072,
20116,9703041,0.029332773,2.7e-05,4.41e-05,0.04436665,0.003183331,0.001266098,2.81e-08,1753.22965,2.19e-05,0.000970677,0.000970677,
20126,9703051,0.034332678,5.38e-05,3.68e-05,0.022061085,0.003725944,0.002423672,6.9e-13,711.8465007,2.06e-05,4.83e-05,4.83e-05,
20134,9703059,0.038332601,5.43e-05,3.14e-05,0.020733034,0.004160035,0.002098104,2.5e-14,708.8436869,3.38e-05,4.21e-05,4.21e-05,
20146,9703072,0.038999255,3.24e-05,3.99e-05,0.05042553,0.004232383,0.00162784,1.66e-06,1851.379492,3.94e-05,0.000831088,0.000831088,
20183,9703110,0.042332525,5.58e-05,3.99e-05,0.046593101,0.004594125,0.002676892,1.17e-07,1720.778334,3.14e-05,0.002341655,0.002341655,
20208,9703136,0.040332563,2.04e-05,3.94e-05,0.047651932,0.00437708,0.000868181,1.73e-07,1933.182089,6.5e-05,0.000534661,0.000534661,
20230,9703158,0.011999771,1.47e-06,7.03e-06,0.019683708,0.001302272,0.000217045,1.44e-13,635.0072539,0.000103265,0.000266429,0.000266429,
20235,9703163,0.029332773,1.83e-05,5.26e-05,0.044469298,0.003183331,0.00068731,2.91e-08,1762.140156,2.59e-05,0.000617386,0.000617386,
20238,9703166,0.156997002,0.000395858,3.72e-05,0.020806818,0.017038055,0.015337867,3.4e-13,701.9391275,1.83e-05,0.000227665,0.000227665,
20242,9703170,0.005666558,0.0,4.45e-06,0.001255762,0.000614962,0.0,7.6e-25,46.31666667,0.000174926,0.0,0.0,
20267,9703196,0.006666539,9.29e-06,4.47e-06,0.051403733,0.000723484,0.000542613,1.13e-05,1624.160127,1.61e-05,0.003502595,0.003502595,
20280,9703210,0.052332334,9.75e-05,3.74e-05,0.022555157,0.005679352,0.003906815,5.05e-13,746.2426768,1.91e-05,2.96e-05,2.96e-05,
20287,9703217,0.053998969,9.44e-05,4.45e-05,0.041537994,0.005860223,0.003508899,3.29e-09,1664.03589,2.69e-05,0.000164121,0.000164121,
20288,9703218,0.039332582,5.97e-05,4.12e-05,0.041050682,0.004268557,0.002640718,1.02e-09,1584.140915,1.98e-05,9.16e-05,9.16e-05,
20289,9703219,0.008333174,2.66e-06,4.47e-06,0.051459558,0.000904355,0.000289394,1.13e-05,1637.403381,3.29e-05,0.000624812,0.000624812,
20291,9703222,0.007999847,1.69e-08,1.24e-05,0.011614923,0.000868181,3.62e-05,9.9e-19,381.3835137,9.54e-05,0.000285449,0.000285449,
20296,9703228,0.023666215,3.42e-05,3.39e-05,0.049171832,0.002568369,0.001338446,1.06e-06,1691.035872,1.83e-05,0.004501701,0.004501701,
20300,9704005,0.043665833,8.95e-05,3.71e-05,0.020578903,0.004738822,0.003147157,2.18e-13,686.9428211,1.83e-05,5.13e-05,5.13e-05,
20301,9704006,0.031332735,5.89e-05,3.7e-05,0.019917239,0.003400376,0.002170453,2.88e-13,655.0165418,1.65e-05,1.16e-05,1.16e-05,
20305,9704011,0.023332888,2.48e-05,3.24e-05,0.045181301,0.002532195,0.001085226,2.98e-07,1536.047862,2.8e-05,0.00028035,0.00028035,
20310,9704016,0.009999809,1.43e-06,1.31e-06,0.00891936,0.001085226,0.000397916,1.81e-20,295.2045066,0.000143908,0.000173174,0.000173174,
20312,9704018,0.054665623,8.11e-05,5.31e-05,0.041554437,0.005932571,0.003255679,4.03e-09,1659.619592,2.83e-05,0.000218167,0.000218167,
20323,9704029,0.040332563,5.99e-05,4.55e-05,0.046894429,0.00437708,0.002568369,9.86e-08,1720.283424,1.93e-05,0.001470628,0.001470628,
20335,9704041,0.041332544,6.01e-05,4.17e-05,0.041134824,0.004485603,0.002568369,1.12e-09,1612.509169,1.94e-05,0.000115673,0.000115673,
20336,9704043,0.040999217,6.39e-05,4.11e-05,0.043551925,0.004449428,0.002640718,1.3e-08,1637.354489,2.58e-05,0.000117949,0.000117949,
20337,9704044,0.044332487,6.73e-05,3.84e-05,0.025569986,0.004811171,0.002893937,1.65e-12,847.2178932,2.74e-05,0.000132781,0.000132781,
20351,9704059,0.042665852,7.92e-05,3.83e-05,0.041013423,0.0046303,0.002713066,1.2e-09,1603.904235,5.55e-05,0.000614063,0.000614063,
20371,9704080,0.114997804,0.000271161,4.53e-05,0.043631295,0.012480104,0.010888439,1.03e-08,1599.389276,1.7e-05,0.000811993,0.000811993,
20380,9704089,0.067998702,0.000132153,5.49e-05,0.041442377,0.00737954,0.005209087,1.77e-09,1612.820302,2.17e-05,0.000146503,0.000146503,
20385,9704094,0.00766652,4.89e-06,2.98e-06,0.001636623,0.000832007,0.000434091,2.62e-25,60.16547619,2.22e-05,0.000529624,0.000529624,
20389,9704098,0.044332487,7.44e-05,4.15e-05,0.038476131,0.004811171,0.003147157,1.04e-10,1509.36,1.78e-05,4.69e-05,4.69e-05,
20395,9704104,0.058998874,8.6e-05,4.18e-05,0.043698358,0.006402836,0.003617422,1.43e-08,1689.078731,3.15e-05,0.00014671,0.00014671,
20398,9704108,0.009333155,8.78e-06,1.34e-05,0.051693474,0.001012878,0.000434091,1.24e-05,1650.416656,2.37e-05,0.000355637,0.000355637,
20404,9704114,0.045332468,2.74e-05,4.13e-05,0.049995458,0.004919693,0.00162784,1.25e-06,1800.851858,6.16e-05,0.001436344,0.001436344,
20409,9704119,0.00333327,6.31e-07,1.43e-06,0.00880361,0.000361742,3.62e-05,6.06e-19,294.492144,0.000110103,1.78e-07,1.78e-07,
20420,9704130,0.006666539,4.84e-08,1.3e-05,0.00962695,0.000723484,3.62e-05,6.06e-19,326.9443667,0.000131543,1.75e-06,1.75e-06,
20421,9704131,0.025999504,5.14e-05,2.51e-05,0.011125868,0.002821589,0.001953408,1.7e-19,365.4877345,2.05e-05,0.000986798,0.000986798,
20432,9704143,0.034999332,3.84e-05,4.41e-05,0.041517269,0.003798293,0.00162784,3.1e-09,1682.24437,2.66e-05,0.000277407,0.000277407,
20434,9704145,0.046665776,7.46e-05,5.5e-05,0.041269423,0.00506439,0.003110982,9.74e-10,1602.719453,1.83e-05,0.000153819,0.000153819,
20440,9704151,0.058998874,0.000137498,3.14e-05,0.02368142,0.006402836,0.004919693,6.95e-13,780.9436591,2.02e-05,9.89e-05,9.89e-05,
20447,9704158,0.039665909,6e-05,5.49e-05,0.038922558,0.004304732,0.002423672,4.64e-10,1529.522489,2.57e-05,0.000186962,0.000186962,
20459,9704170,0.048665737,8.13e-05,4.14e-05,0.043599513,0.005281435,0.003147157,1.56e-08,1659.208493,2.7e-05,8.47e-05,8.47e-05,
20462,9704173,0.024332869,1.13e-05,5.34e-05,0.041192438,0.002640718,0.000578787,2.6e-09,1600.6314,3.33e-05,0.000284626,0.000284626,
20463,9704174,0.038332601,1.79e-05,4.13e-05,0.050004251,0.004160035,0.000868181,2.72e-06,1806.72491,6.79e-05,0.000293317,0.000293317,
20466,9704177,0.038332601,5.64e-05,3.84e-05,0.022730148,0.004160035,0.002568369,1.2e-13,749.1733045,2.57e-05,8.58e-05,8.58e-05,
20483,9704194,0.006666539,3.15e-06,5.66e-09,0.003162574,0.000723484,0.000470265,4.58e-25,104.2968254,2.68e-05,0.00038411,0.00038411,
20484,9704195,0.040332563,5.39e-05,5e-05,0.039009566,0.00437708,0.00206193,8.28e-11,1583.021125,2.51e-05,0.000197715,0.000197715,
20486,9704197,0.031332735,3.43e-05,4.67e-05,0.046737997,0.003400376,0.001338446,1.18e-07,1705.257991,2.17e-05,0.000473921,0.000473921,
20510,9705007,0.01433306,1.05e-05,4.32e-06,0.006678971,0.001555491,0.000868181,1.27e-22,230.9815296,4.37e-05,0.000353009,0.000353009,
20514,9705011,0.05166568,5.56e-05,4.79e-05,0.041945793,0.005607003,0.002134279,4.48e-09,1762.677342,5.7e-05,0.000303121,0.000303121,
20533,9705030,0.040332563,6.65e-05,3.73e-05,0.022547062,0.00437708,0.002532195,3.03e-13,745.2823954,2.04e-05,2.08e-05,2.08e-05,
20543,9705040,0.050999026,8.66e-05,4.4e-05,0.041508934,0.005534655,0.00343655,3.38e-09,1656.771065,2.7e-05,0.000425437,0.000425437,
20547,9705044,0.041665871,6.7e-05,3.99e-05,0.024154751,0.004521777,0.002568369,6.23e-13,785.7786436,2.48e-05,0.000586019,0.000586019,
20549,9705046,0.057665566,0.000102012,4.55e-05,0.040751572,0.006258139,0.004521777,9.66e-10,1520.674332,1.86e-05,0.000153946,0.000153946,
20560,9705057,0.041332544,7.75e-05,4.67e-05,0.046388786,0.004485603,0.002857763,1.18e-07,1641.682489,1.87e-05,0.000218182,0.000218182,
20576,9705074,0.034332678,6.84e-05,3.71e-05,0.020485934,0.003725944,0.002496021,8.92e-14,668.1136724,1.6e-05,4.9e-06,4.9e-06,
20580,9705078,0.044665814,2.77e-05,5.01e-05,0.041921825,0.004847345,0.001193749,3.56e-09,1744.305045,7e-05,0.000590024,0.000590024,
20585,9705084,0.037332621,7.08e-05,3.85e-05,0.038710132,0.004051512,0.002568369,1.05e-10,1544.710674,1.88e-05,5.73e-05,5.73e-05,
20591,9705091,0.052332334,9.35e-05,4.69e-05,0.046996171,0.005679352,0.003834467,1.2e-07,1728.655313,1.94e-05,0.000592025,0.000592025,
20601,9705102,0.014666387,4.53e-06,1.67e-05,0.009942472,0.001591665,0.000506439,8.48e-23,353.8289072,5.94e-05,0.00032407,0.00032407,
20603,9705104,0.041999198,5.73e-05,4e-05,0.025627424,0.004557951,0.002351324,2.6e-12,843.3496753,3.25e-05,0.000155824,0.000155824,
20611,9705113,0.027999465,1.32e-05,5.64e-05,0.04193213,0.003038634,0.000651136,2.91e-09,1691.395565,5.22e-05,0.000779017,0.000779017,
20615,9705117,0.059998854,0.000102067,5.52e-05,0.047469269,0.006511359,0.003979164,1.3e-07,1815.915728,2.21e-05,0.001355957,0.001355957,
20626,9705128,0.036665967,6.62e-05,3.85e-05,0.038099302,0.003979164,0.002568369,1.36e-10,1422.925666,1.98e-05,8.17e-05,8.17e-05,
20628,9705130,0.044332487,6.72e-05,5.66e-05,0.039525689,0.004811171,0.002423672,2.21e-10,1634.047561,2.04e-05,0.000371825,0.000371825,
20629,9705131,0.075998549,6.08e-05,4.47e-05,0.055524381,0.008247721,0.002604543,1.24e-05,2148.986281,0.000111936,0.003878028,0.003878028,
20657,9705159,0.006333212,1.04e-06,1.5e-06,0.004829507,0.00068731,0.000397916,4.7099999999999995e-23,157.3027778,3.17e-05,0.000270841,0.000270841,
20660,9705162,0.054665623,7.68e-05,4.95e-05,0.034875109,0.005932571,0.003147157,2.73e-12,1531.575932,5.1e-05,0.00030257,0.00030257,
20661,9705163,0.040332563,9.17e-05,3.83e-05,0.038393861,0.00437708,0.003038634,1.12e-10,1481.999028,3.56e-05,0.000202854,0.000202854,
20697,9705199,0.054332296,8.18e-05,4.58e-05,0.051201226,0.005896397,0.003219505,1.26e-06,1952.415761,4.51e-05,0.001087914,0.001087914,
20708,9705211,0.006666539,3.45e-06,2.23e-07,0.017119116,0.000723484,0.000108523,2.39e-14,554.7813464,0.000122849,0.000309964,0.000309964,
20717,9705221,0.09233157,0.000203203,5.66e-05,0.044583198,0.010020258,0.007524237,1.42e-08,1745.503348,2.7e-05,0.000824782,0.000824782,
20728,9705232,0.041665871,5.77e-05,4.54e-05,0.051025479,0.004521777,0.00231515,1.57e-06,1922.833352,2.74e-05,0.000556237,0.000556237,
20737,9705241,0.027666138,4.11e-05,3.82e-05,0.020298534,0.00300246,0.001555491,7.29e-14,664.0142857,5.82e-05,0.000383881,0.000383881,
20761,9706025,0.039665909,1.93e-05,3.94e-05,0.051881355,0.004304732,0.000868181,1.49e-06,2044.655815,4.45e-05,0.000463909,0.000463909,
20784,9706050,0.040999217,2.65e-05,3.75e-05,0.051602775,0.004449428,0.001121401,1.62e-06,2006.284401,5.93e-05,0.001089812,0.001089812,
20785,9706051,0.037665948,8.42e-05,3.83e-05,0.038268108,0.004087686,0.002785415,1.22e-10,1450.930341,1.75e-05,1.23e-06,1.23e-06,
20806,9706072,0.063998778,0.000131398,5.62e-05,0.044541871,0.006945449,0.004919693,4.19e-08,1710.007749,2.26e-05,0.000340651,0.000340651,
20815,9706082,0.059998854,9.49e-05,6.05e-05,0.047936491,0.006511359,0.003653596,2.94e-07,1856.430968,3.09e-05,0.000184944,0.000184944,
20822,9706089,0.039665909,6.85e-05,4.1e-05,0.045690486,0.004304732,0.002966286,1.16e-07,1579.009514,2.04e-05,0.00053014,0.00053014,
20824,9706091,0.011333117,7.35e-06,1.49e-06,0.017020547,0.001229923,0.000470265,2.22e-15,557.7997364,0.000141635,0.000453481,0.000453481,
20832,9706099,0.039665909,2.92e-05,4.95e-05,0.054395205,0.004304732,0.001121401,1.46e-05,1941.809513,4.86e-05,0.000375212,0.000375212,
20842,9706109,0.094998186,0.00019233,6.08e-05,0.048743634,0.010309651,0.007415714,4.58e-07,1939.792956,2.38e-05,0.00182283,0.00182283,
20843,9706110,0.07699853,0.000122235,4.71e-05,0.047845734,0.008356244,0.004521777,9.78e-07,1915.596397,5.31e-05,0.000963229,0.000963229,
20858,9706127,0.042999179,5.6e-05,6.02e-05,0.048143147,0.004666474,0.002098104,4.71e-07,1868.079117,2.65e-05,5.19e-05,5.19e-05,
20864,9706133,0.013333079,2.91e-06,1.54e-08,0.00852561,0.001446969,0.00025322,3.22e-22,290.6859668,0.000154894,0.000127162,0.000127162,
20872,9706141,0.038999255,5.39e-05,5.99e-05,0.044546524,0.004232383,0.002496021,5.31e-08,1649.433868,1.68e-05,0.00027855,0.00027855,
20874,9706143,0.022332907,1.83e-05,9.97e-06,0.052024552,0.002423672,0.001229923,1.13e-05,1709.467919,4.36e-05,0.00127734,0.00127734,
20889,9706158,0.032666043,2.94e-05,4.26e-05,0.047832653,0.003545073,0.001157575,1.51e-07,1850.475179,3.26e-05,0.000295005,0.000295005,
20899,9706168,0.037999274,2.48e-05,5.66e-05,0.044731968,0.004123861,0.001157575,3.29e-08,1767.19249,3.35e-05,0.000284401,0.000284401,
20906,9706175,0.048332411,9.1e-05,5.47e-05,0.041172056,0.005245261,0.003508899,1.09e-09,1572.732898,1.86e-05,6.35e-05,6.35e-05,
20922,9706192,0.041999198,5.82e-05,5.64e-05,0.041947856,0.004557951,0.00206193,5.82e-09,1699.804217,2.43e-05,0.000220996,0.000220996,
20936,9706207,0.032332716,3.33e-05,4.57e-05,0.036882197,0.003508899,0.001410794,1.21e-11,1532.66778,4.21e-05,0.000293835,0.000293835,
20939,9706210,0.02533285,5.57e-06,3.85e-05,0.02418286,0.00274924,0.000325568,9.99e-14,826.432215,5.64e-05,0.000303788,0.000303788,
