,Rank,Unnamed: 0.1,Node Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-Centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-Centrality,Page-Rank
7126,7127,9712003,110099,9911206,9912135,9910167,9910173,9907061,9910167,9910054,210086,9910167,9912135,9910172
7127,7128,12162,110098,9911208,9912136,9910169,9910183,9907064,9910169,9910058,210089,9910169,9912136,9910173
7128,7129,12133,110093,9911209,9912137,9910170,9910194,9907068,9910170,9910061,210090,9910170,9912137,9910174
7129,7130,12077,110089,9911215,9912138,9910172,9910238,9907083,9910172,9910062,210094,9910172,9912138,9910178
7130,7131,12062,110087,9911218,9912140,9910173,9910240,9907097,9910173,9910065,210100,9910173,9912140,9910179
7131,7132,9711205,110084,9911219,9912142,9910174,9910241,9907105,9910174,9910067,210112,9910174,9912142,9910181
7132,7133,9711202,110071,9911221,9912147,9910178,9910247,9907121,9910178,9910069,210116,9910178,9912147,9910182
7133,7134,9711201,110066,9911222,9912148,9910179,9910266,9907127,9910179,9910073,210117,9910179,9912148,9910183
7134,7135,9711200,110064,9911229,9912149,9910181,211119,9907130,9910181,9910074,210118,9910181,9912149,9910187
7135,7136,9711197,110062,9911234,9912151,9910182,211190,9907149,9910182,9910077,210119,9910182,9912151,9910190
7136,7137,9711181,110058,9911237,9912152,9910183,9911012,9907150,9910183,9910080,210125,9910183,9912152,9910192
7137,7138,9711179,110055,9911238,9912153,9910187,9911030,9907172,9910187,9910082,210129,9910187,9912153,9910194
7138,7139,9711175,110054,9911240,9912155,9910190,9911056,9907174,9910190,9910091,210134,9910190,9912155,9910196
7139,7140,9711165,110050,9911245,9912156,9910192,9911059,9907179,9910192,9910092,210136,9910192,9912156,9910197
7140,7141,9711162,110049,9911246,9912158,9910194,9911078,9907187,9910194,9910093,210137,9910194,9912158,9910202
7141,7142,9711161,110034,9911249,9912160,9910196,9911103,9907193,9910196,9910094,210138,9910196,9912160,9910205
7142,7143,9711160,110031,212129,9912161,9910197,9911108,9907195,9910197,9910171,210141,9910197,9912161,9910207
7143,7144,9711157,110028,9912001,9912163,9910202,9911120,9907196,9910202,211121,210150,9910202,9912163,9910218
7144,7145,9711153,110026,9912002,9912164,9910205,9911134,208016,9910205,211122,210166,9910205,9912164,9910219
7145,7146,9711148,110024,9912006,9912165,9910207,9911144,208032,9910207,211123,210167,9910207,9912165,9910221
7146,7147,9711143,110022,9912007,9912167,9910218,9911171,208040,9910218,211131,210168,9910218,9912167,9910228
7147,7148,9711138,110020,9912012,9912168,9910219,9911175,208050,9910219,211137,210174,9910219,9912168,9910233
7148,7149,9711132,110007,9912013,9912171,9910221,9911179,208075,9910221,211144,210175,9910221,9912171,9910237
7149,7150,9711130,109216,9912015,9912174,9910228,9911193,208082,9910228,211158,210181,9910228,9912174,9910238
7150,7151,9711127,109213,9912018,9912175,9910233,9911204,208083,9910233,211160,210189,9910233,9912175,9910241
7151,7152,9711113,109212,9912019,9912176,9910237,9911227,208091,9910237,211161,210190,9910237,9912176,9910243
7152,7153,9711108,109209,9912022,9912182,9910238,9911237,208100,9910238,211163,210192,9910238,9912182,9910245
7153,7154,9711107,109198,9912023,9912186,9910241,9911254,208115,9910241,211169,210202,9910241,9912186,9910248
7154,7155,9711106,109195,9912027,9912187,9910243,212007,208129,9910243,211171,210222,9910243,9912187,9910249
7155,7156,9711105,109192,9912028,9912188,9910245,212028,208135,9910245,211173,210225,9910245,9912188,9910252
7156,7157,9711097,109187,9912030,9912191,9910248,212038,208139,9910248,211177,210243,9910248,9912191,9910254
7157,7158,9711094,109183,9912032,9912192,9910249,212053,208151,9910249,211180,210247,9910249,9912192,9910256
7158,7159,9711089,109182,9912033,9912193,9910252,212093,208171,9910252,211182,210249,9910252,9912193,9910265
7159,7160,9711087,109176,9912034,9912196,9910254,212137,208180,9910254,211188,210265,9910254,9912196,9910266
7160,7161,9711084,109175,9912035,9912204,9910256,212157,208182,9910256,211193,210266,9910256,9912204,9910267
7161,7162,9711083,109174,9912036,9912206,9910265,212197,208190,9910265,211195,210267,9910265,9912206,9910268
7162,7163,9711082,109162,9912037,9912207,9910266,9912002,208204,9910266,211197,210274,9910266,9912207,9911001
7163,7164,9711081,109154,9912038,9912208,9910267,9912030,208227,9910267,211202,210275,9910267,9912208,9911002
7164,7165,9711080,109152,9912046,9912210,9910268,9912068,9908002,9910268,211207,210285,9910268,9912210,9911003
7165,7166,9711078,109151,9912047,9912212,9911001,9912073,9908017,9911001,211210,210286,9911001,9912212,9911009
7166,7167,9711069,109149,9912049,9912215,9911002,9912110,9908026,9911002,211214,210293,9911002,9912215,9911011
7167,7168,9711067,109140,9912053,9912218,9911003,9912136,9908029,9911003,211217,210300,9911003,9912218,9911018
7168,7169,9711053,109139,9912054,9912222,9911009,9912137,9908034,9911009,211221,210305,9911009,9912222,9911021
7169,7170,9711040,109133,9912055,9912223,9911011,9912163,9908039,9911011,211229,210311,9911011,9912223,9911024
7170,7171,9711039,109129,9912058,9912226,9911018,9912191,9908049,9911018,211234,9910005,9911018,9912226,9911025
7171,7172,9711037,109127,9912060,9912228,9911021,9912192,9908051,9911021,211241,9910010,9911021,9912228,9911032
7172,7173,9711035,109122,9912066,9912230,9911024,9912197,9908053,9911024,211250,9910012,9911024,9912230,9911039
7173,7174,9711030,109112,9912067,9912232,9911025,9912199,9908057,9911025,211254,9910014,9911025,9912232,9911040
7174,7175,9711013,109105,9912070,9912233,9911032,9912212,9908059,9911032,211257,9910029,9911032,9912233,9911041
7175,7176,9711012,109099,9912072,9912235,9911039,9912219,9908063,9911039,211262,9910032,9911039,9912235,9911043
7176,7177,9711008,109096,9912073,9912236,9911040,9912230,9908068,9911040,211263,9910039,9911040,9912236,9911055
7177,7178,9711005,109095,9912075,9912238,9911041,9912235,9908071,9911041,211266,9910044,9911041,9912238,9911057
7178,7179,9711003,109092,9912076,9912239,9911043,9912236,9908077,9911043,211268,9910051,9911043,9912239,9911059
7179,7180,9711002,109089,9912079,9912240,9911055,9912246,9908078,9911055,211285,9910061,9911055,9912240,9911060
7180,7181,9711001,109081,9912081,9912242,9911057,9912251,9908081,9911057,211289,9910062,9911057,9912242,9911063
7181,7182,9710248,109076,9912082,9912246,9911059,9912267,9908083,9911059,9911001,9910069,9911059,9912246,9911066
7182,7183,9710247,109074,9912083,9912247,9911060,9912268,9908086,9911060,9911004,9910106,9911060,9912247,9911068
7183,7184,9710245,109073,9912086,9912249,9911063,9912277,9908092,9911063,9911005,9910119,9911063,9912249,9911071
7184,7185,9710243,109070,9912092,9912250,9911066,9912278,9908098,9911066,9911007,9910121,9911066,9912250,9911072
7185,7186,9710242,109069,9912093,9912251,9911068,9912282,9908103,9911068,9911010,9910127,9911068,9912251,9911074
7186,7187,9710237,109067,9912094,9912252,9911071,9912284,302011,9911071,9911014,9910130,9911071,9912252,9911080
7187,7188,9710231,109065,9912105,9912255,9911072,9912288,9908108,9911072,9911016,9910137,9911072,9912255,9911081
7188,7189,9710230,109064,9912107,9912257,9911074,303051,9908111,9911074,9911018,9910142,9911074,9912257,9911083
7189,7190,9710228,109063,9912108,9912259,9911080,304066,9908117,9911080,9911020,9910153,9911080,9912259,9911085
7190,7191,9710226,109057,9912113,9912260,9911081,304073,9908118,9911081,9911031,9910162,9911081,9912260,9911090
7191,7192,9710218,109054,9912118,9912264,9911083,304074,9908122,9911083,9911033,9910163,9911083,9912264,9911093
7192,7193,9710217,109045,9912120,9912267,9911085,9404099,302017,9911085,9911034,9910191,9911085,9912267,9911095
7193,7194,9710215,109040,9912121,9912270,9911090,102049,9908147,9911090,9911040,9910193,9911090,9912270,9911096
7194,7195,9710212,109039,9912125,9912275,9911093,9803159,9908159,9911093,9911043,9910195,9911093,9912275,9911098
7195,7196,9710208,109031,9912132,9912276,9911095,9411127,9908164,9911095,9911051,9910210,9911095,9912276,9911102
7196,7197,9710206,109029,9912135,9912277,9911096,9806145,9908168,9911096,9911053,9910211,9911096,9912277,9911104
7197,7198,9710205,109025,9912137,9912278,9911098,9807048,9908183,9911098,9911054,9910212,9911098,9912278,9911107
7198,7199,9710198,109024,9912140,9912279,9911102,9807089,9908185,9911102,9911060,9910214,9911102,9912279,9911110
7199,7200,9710179,109017,9912142,9912284,9911104,109074,9908190,9911104,9911065,9910216,9911104,9912284,9911116
7200,7201,9710178,109013,9912147,9912286,9911107,9809016,9908191,9911107,9911067,9910230,9911107,9912286,9911121
7201,7202,9710169,109010,9912151,9912287,9911110,9811095,9908194,9911110,9911068,9910234,9911110,9912287,9911123
7202,7203,9710163,109008,9912152,9912288,9911116,9811127,9908195,9911116,9911070,9910258,9911116,9912288,9911129
7203,7204,9710149,109004,9912153,9912289,9911121,9811219,9908199,9911121,9911075,9910259,9911121,9912289,9911134
7204,7205,9710146,108245,9912155,9912290,9911123,9303009,9908200,9911123,9911078,9910260,9911123,9912290,9911135
7205,7206,9710142,108239,9912156,9912291,9911129,9303138,9908203,9911129,9911080,9910261,9911129,9912291,9911137
7206,7207,9710137,108231,9912158,9912293,9911134,3069,302031,9911134,9911207,9910262,9911134,9912293,9911140
7207,7208,9710136,108229,9912160,303008,9911135,3106,9908205,9911135,9911208,211005,9911135,303008,9911142
7208,7209,9710129,108212,9912161,303011,9911137,3268,9908207,9911137,9911235,211013,9911137,303011,9911147
7209,7210,9710127,108209,9912163,303013,9911140,8004,9908209,9911140,212177,211021,9911140,303013,9911148
7210,7211,9710122,108205,9912164,303024,9911142,9202,302049,9911142,212181,211033,9911142,303024,9911150
7211,7212,9710121,108203,9912165,303032,9911147,10033,302054,9911147,212188,211035,9911147,303032,9911152
7212,7213,9710119,108198,9912167,303034,9911148,10253,209005,9911148,212190,211036,9911148,303034,9911153
7213,7214,9710118,108196,9912168,303043,9911150,10254,209013,9911150,212193,211039,9911150,303043,9911154
7214,7215,9710105,108194,9912174,303047,9911152,9606166,209015,9911152,212197,211040,9911152,303047,9911158
7215,7216,9710102,108187,9912175,303049,9911153,9412215,209020,9911153,212198,211043,9911153,303049,9911161
7216,7217,9710085,108183,9912176,303064,9911154,9412244,209022,9911154,212202,211044,9911154,303064,9911164
7217,7218,9710068,108182,9912182,303079,9911158,9607018,209024,9911158,212203,211046,9911158,303079,9911165
7218,7219,9710065,108176,9912186,303089,9911161,9607103,209027,9911161,212207,211047,9911161,303089,9911168
7219,7220,9710064,108172,9912187,303093,9911164,9607111,209031,9911164,212208,211050,9911164,303093,9911169
7220,7221,9710046,108170,9912188,303096,9911165,301131,209032,9911165,212209,211053,9911165,303096,9911173
7221,7222,9710041,108165,9912191,303103,9911168,301140,209035,9911168,212210,211078,9911168,303103,9911177
7222,7223,9710033,108161,9912193,303105,9911169,301183,209037,9911169,212211,211081,9911169,303105,9911180
7223,7224,9710030,108159,9912196,303117,9911173,301215,209055,9911173,212212,211085,9911173,303117,9911181
7224,7225,9710027,108156,9912204,304007,9911177,301233,209060,9911177,212219,211086,9911177,304007,9911183
7225,7226,9710026,108152,9912206,304013,9911180,9608032,209061,9911180,212220,211087,9911180,304013,9911186
7226,7227,9710021,108150,9912207,304014,9911181,9608098,209063,9911181,212222,211101,9911181,304014,9911190
7227,7228,9710020,108147,9912208,304027,9911183,9608103,209065,9911183,212225,211105,9911183,304027,9911192
7228,7229,9710014,108140,9912210,304031,9911186,302018,302070,9911186,212226,211106,9911186,304031,9911193
7229,7230,9710013,108135,9912212,304037,9911190,302041,209073,9911190,212227,211110,9911190,304037,9911195
7230,7231,9710010,108130,9912215,304049,9911192,302093,302073,9911192,212233,211114,9911192,304049,9911206
7231,7232,9710009,108128,9912218,304050,9911193,302097,209088,9911193,212238,211116,9911193,304050,9911208
7232,7233,9710005,108127,9912222,304051,9911195,302106,302075,9911195,212239,211119,9911195,304051,9911209
7233,7234,10254,108122,9912223,304056,9911206,302112,209097,9911206,212243,211120,9911206,304056,9911215
7234,7235,10253,108120,9912226,304066,9911208,302201,209103,9911208,212245,211121,9911208,304066,9911218
7235,7236,10033,108119,9912230,304067,9911209,9609106,209119,9911209,212246,211134,9911209,304067,9911219
7236,7237,9709228,108115,9912232,304068,9911215,9609111,209124,9911215,212250,211135,9911215,304068,9911221
7237,7238,9709225,108114,9912233,304069,9911218,9609120,209125,9911218,212253,211138,9911218,304069,9911222
7238,7239,9709222,108109,9912236,304073,9911219,9609136,209140,9911219,212255,211156,9911219,304073,9911229
7239,7240,9709220,108107,9912238,304074,9911221,9609150,209144,9911221,212256,211161,9911221,304074,9911234
7240,7241,9709219,108106,9912239,304080,9911222,9609158,209156,9911222,212257,211162,9911222,304080,9911237
7241,7242,9709215,108101,9912242,304092,9911229,303138,209164,9911229,212265,211177,9911229,304092,9911238
7242,7243,9709211,108100,9912246,304095,9911234,303209,209171,9911234,212276,211184,9911234,304095,9911240
7243,7244,9709199,108092,9912249,304101,9911237,303213,209183,9911237,212278,211190,9911237,304101,9911245
7244,7245,9709193,108083,9912250,304107,9911238,303237,209184,9911238,212279,211199,9911238,304107,9911246
7245,7246,9709192,108080,9912255,304117,9911240,304004,209188,9911240,212284,211214,9911240,304117,9911249
7246,7247,9709172,108075,9912257,304120,9911245,304010,209189,9911245,212291,211226,9911245,304120,212033
7247,7248,9709160,108055,9912259,304121,9911246,9610133,209209,9911246,212292,211229,9911246,304121,212129
7248,7249,9709146,108052,9912264,304122,9911249,9610150,209212,9911249,212296,211239,9911249,304122,9912001
7249,7250,9709139,108045,9912267,304126,212129,304191,209235,212129,212303,211253,212129,304126,9912002
7250,7251,9709138,108043,9912275,304127,9912001,304203,209257,9912001,212307,211262,9912001,304127,9912006
7251,7252,9709123,108036,9912276,9401021,9912002,304256,209258,9912002,212312,211264,9912002,9401021,9912007
7252,7253,9709122,108031,9912277,9401059,9912006,304269,9909002,9912006,212314,211278,9912006,9401059,9912012
7253,7254,9709118,108025,9912279,9401069,9912007,9908087,9909008,9912007,212326,211281,9912007,9401069,9912013
7254,7255,9709114,108020,9912284,9401070,9912012,9507065,9909009,9912012,212327,211286,9912012,9401070,9912015
7255,7256,9709113,108013,9912287,9401072,9912013,201116,9909012,9912013,212329,211288,9912013,9401072,9912018
7256,7257,9709109,108011,9912288,9401139,9912015,9508014,9909024,9912015,212332,9911005,9912015,9401139,9912019
7257,7258,9709108,108009,9912289,9401153,9912018,9902143,9909029,9912018,212334,9911006,9912018,9401153,9912022
7258,7259,9709107,108008,9912290,9402002,9912019,9509023,9909045,9912019,212335,9911008,9912019,9402002,9912023
7259,7260,9709100,107261,9912291,9402031,9912022,203008,9909050,9912022,212337,9911010,9912022,9402031,9912027
7260,7261,9709099,107251,9912293,9402044,9912023,9903096,9909054,9912023,212339,9911033,9912023,9402044,9912028
7261,7262,9709096,107248,303096,9402073,9912027,9903147,9909055,9912027,212340,9911034,9912027,9402073,9912030
7262,7263,9709091,107244,9401021,9402077,9912028,9903235,9909069,9912028,212346,9911052,9912028,9402077,9912032
7263,7264,9709089,107242,9401059,9402113,9912030,301056,9909074,9912030,9912006,9911058,9912030,9402113,9912033
7264,7265,9709087,107241,9401069,9402147,9912032,301061,9909083,9912032,9912010,9911061,9912032,9402147,9912034
7265,7266,9709072,107238,9401070,9403040,9912033,204021,9909084,9912033,9912011,9911070,9912033,9403040,9912035
7266,7267,9709069,107234,9401072,9403141,9912034,9904163,9909090,9912034,9912012,9911103,9912034,9403141,9912036
7267,7268,9709065,107224,9401139,9403155,9912035,9904217,9909093,9912035,9912013,9911106,9912035,9403155,9912037
7268,7269,9709062,107220,9401153,9403198,9912036,9511034,9909096,9912036,9912015,9911127,9912036,9403198,9912038
7269,7270,9709053,107213,9402002,9404008,9912037,205023,9909100,9912037,9912018,9911145,9912037,9404008,9912046
7270,7271,9709049,107212,9402031,9404071,9912038,9511196,9909105,9912038,9912026,9911155,9912038,9404071,9912047
7271,7272,9709047,107208,9402044,9404108,9912046,205145,9909112,9912046,9912028,9911159,9912046,9404108,9912049
7272,7273,9709041,107191,9402073,9404140,9912047,9905189,9909113,9912047,9912029,9911176,9912047,9404140,9912053
7273,7274,9709038,107186,9402077,9404151,9912049,9512099,9909115,9912049,9912030,9911184,9912049,9404151,9912054
7274,7275,9709033,107185,9402113,9404162,9912053,9512151,9909117,9912053,9912033,9911185,9912053,9404162,9912055
7275,7276,9709029,107180,9402147,9405024,9912054,9906086,9909128,9912054,9912035,9911189,9912054,9405024,9912058
7276,7277,9709027,107178,9403040,9405029,9912055,9906141,9909131,9912055,9912038,9911196,9912055,9405029,9912060
7277,7278,9709017,107177,9403141,9405052,9912058,9906153,9909133,9912058,9912042,9911198,9912058,9405052,9912066
7278,7279,9709014,107174,9403155,9405069,9912060,9906164,9909151,9912060,9912046,9911201,9912060,9405069,9912067
