,Unnamed: 0,Id,Katz-Centrality,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-centrality,Harmonic-Centrality,Hub-Score,Load-centrality,Page-Rank,Percolation-Centrality,Hybrid-Centrality,score
13754,13754,0.999181741,0.00695543,2.27e-08,6.66e-06,0.003343889,0.004425101,0.001472424,7.36e-86,0.473220891,1.01e-19,6.66e-06,0.018792829,6.66e-06,0.003626585,0.06719348
13757,13757,0.030589049,0.032686776,0.014184305,0.015169865,0.173839882,0.025074062,0.008836514,1.5e-34,0.0,1.37e-18,0.01517436,0.047530662,0.015169865,0.014727949,0.0
13759,13759,0.969611631,0.004333608,1.32e-18,0.0,0.002089929,0.001475253,0.0,4.2399999999999996e-89,0.662388182,1.01e-19,0.0,0.005837772,0.0,0.001126556,0.044796486
13762,13762,0.999182145,0.396718175,0.022451729,0.014664202,0.71544201,0.038348402,0.011782043,8.49e-09,0.48488525,0.008522244,0.014247038,0.06674613,0.014664202,0.02669599,0.100789154
13764,13764,0.969612034,0.0,1.18e-18,0.0,0.0,0.005900025,0.007363762,0.0,0.600398487,0.008109354,0.0,0.0,0.0,0.008109354,0.0
13769,13769,0.969612337,0.053220835,0.008645672,0.007458517,0.52758867,0.008849873,0.001472424,1.66e-09,0.544549121,0.000682107,0.008050841,0.005917742,0.007458517,0.004663635,0.022399492
13773,13773,0.999182952,0.002166804,4.57e-09,0.0,0.001044731,0.001475253,0.001472424,2.1099999999999998e-89,0.595444488,9.65e-08,0.0,0.002199161,0.0,0.000424388,0.0
13778,13778,0.969612741,0.061257929,0.009131991,0.024524614,0.328387384,0.036873478,0.014727547,1.6299999999999999e-34,0.779601065,5.43e-15,0.024616184,0.076891058,0.024524614,0.023835231,0.167980143
13781,13781,0.999183255,0.17328728,0.050159756,0.034258611,0.796147596,0.045723023,0.007363762,0.003941367,0.596550546,9.49e-20,0.034268762,0.516293782,0.034258611,0.112179316,0.022399492
13785,13785,0.999183558,0.040641288,0.000937515,0.023091905,0.365909545,0.016224517,0.001472424,1.27e-33,0.016396377,0.000493061,0.023056597,0.060725227,0.023091905,0.020660812,0.347156286
13790,13790,0.979192017,0.012134087,0.001086113,3.32e-06,0.007437689,0.007374949,0.001472424,9.12e-87,0.392063775,1.65e-05,3.33e-06,0.005118047,3.32e-06,0.001003098,0.022399492
13792,13792,0.969613548,0.0,1.18e-18,0.0,0.0,0.004425101,0.00589101,0.0,0.523050969,0.008735904,0.0,0.0,0.0,0.008735904,0.078392159
13793,13793,0.001020755,0.002166804,1.05e-07,1.83e-05,0.001044731,0.002950177,0.002945505,2.1099999999999998e-89,0.410791588,0.000125001,1.83e-05,0.001479435,1.83e-05,0.000416672,0.0
13795,13795,0.969613649,0.019208042,0.016723971,4.15e-07,0.318149981,0.010324821,0.004418257,5.34e-06,0.098095908,0.00433647,4.16e-07,0.001639374,4.15e-07,0.004652832,0.347156286
13796,13796,0.96961375,0.004333608,1.2e-18,1.66e-06,0.002089929,0.002950177,0.001472424,4.2399999999999996e-89,0.421255049,1.01e-19,1.66e-06,0.01315498,1.66e-06,0.00253861,0.0
13797,13797,0.030591269,0.0,1.18e-18,0.0,0.0,0.017699441,0.019145805,0.0,0.0,0.03174628,0.0,0.0,0.0,0.03174628,0.078392159
13800,13800,0.969204318,0.032481187,0.000266935,0.000927047,0.058147821,0.016224517,0.002945505,2.82e-44,0.0,1.13e-19,0.000931537,0.063613325,0.000927047,0.012616196,0.044796486
13801,13801,0.969613951,0.042894547,0.038360575,0.027895695,0.364290977,0.02064929,0.011782043,9.51e-30,0.161847038,1.04e-19,0.027903961,0.063950796,0.027895695,0.022557207,0.145583149
13802,13802,0.999184365,0.002166804,1.18e-18,0.0,0.001044731,0.0,0.0,2.1099999999999998e-89,0.816349361,1.01e-19,0.0,0.004398322,0.0,0.000848775,0.078392159
13817,13817,0.969614859,0.018891748,0.005079332,0.018245976,0.034533032,0.013274669,0.007363762,2.21e-76,0.0,0.00776668,0.01770342,0.007397177,0.018245976,0.015776033,0.391950456
13819,13819,0.001022167,0.0,1.18e-18,0.0,0.0,0.056047515,0.057437414,0.0,0.0,0.084310705,0.0,0.0,0.0,0.084310705,0.078392159
13821,13821,0.969615162,0.014604239,0.000340423,0.000129787,0.007678227,0.016224517,0.008836514,2.93e-85,0.000869066,1.03e-15,0.000129825,0.03907149,0.000129787,0.007587434,0.022399492
13823,13823,0.00102247,0.0,1.18e-18,0.0,0.0,0.007374949,0.008836514,0.0,0.0,0.009891782,0.0,0.0,0.0,0.009891782,0.0
13831,13831,0.969615868,0.069271021,0.011806745,0.007795625,0.313484174,0.029498834,0.010309267,0.000353241,0.0,0.001095692,0.007797935,0.029548724,0.007795625,0.00965289,0.011200995
13832,13832,0.001023075,0.014175929,1.11e-06,0.040663665,0.006388083,0.013274669,0.00589101,3.58e-80,0.0,1.43e-05,0.040675714,0.034278919,0.040663665,0.02152147,0.0
13834,13834,0.969615969,0.064614636,0.02385665,0.000221649,0.310586142,0.022124214,0.004418257,0.000353241,0.0,0.000771614,0.00022045,0.011235712,0.000221649,0.003020791,0.0
13837,13837,0.969616171,0.039476452,0.003080021,0.011461675,0.057604977,0.026548986,0.010309267,3.07e-46,0.0,0.002453732,0.011465072,0.02942877,0.011461675,0.012330391,0.033597989
13842,13842,0.001023984,0.123472933,0.022938048,0.037334722,0.542646577,0.036873478,0.014727547,2.36e-09,0.0,4.29e-15,0.037598691,0.041204276,0.037334722,0.021670777,0.156781646
13846,13846,0.969617079,0.036100297,9.08e-05,0.0,0.017204947,0.019174366,0.0,8.35e-77,0.002752042,1.01e-19,0.0,0.035827928,0.0,0.006913969,0.078392159
13848,13848,0.001024387,0.0,1.18e-18,0.0,0.0,0.082596173,0.08394698,0.0,0.0,0.076797114,0.0,0.0,0.0,0.076797114,0.134384645
13849,13849,0.969617483,0.186077294,0.012293064,0.000838556,0.69369022,0.030973782,0.001472424,0.002609718,0.0,0.000117285,0.00084302,0.291841433,0.000838556,0.056743871,0.011200995
13850,13850,0.00102469,0.043521622,5.81e-06,0.0,0.026929433,0.019174366,0.0,1.68e-79,0.0,1.01e-19,0.0,0.087324277,0.0,0.016851585,0.145583149
13851,13851,0.969617584,0.0,1.18e-18,0.0,0.0,0.010324821,0.011782043,0.0,0.001303599,0.011775446,0.0,0.0,0.0,0.011775446,0.0
13853,13853,0.969617685,0.0,1.18e-18,0.0,0.0,0.042773175,0.044182619,0.0,0.0,0.103976829,0.0,0.0,0.0,0.103976829,0.0
13855,13855,0.969617886,0.0,1.18e-18,0.0,0.0,0.017699441,0.019145805,0.0,0.0,0.022190922,0.0,0.0,0.0,0.022190922,0.022399492
13859,13859,0.001025295,0.007823932,5.21e-06,0.0,0.047717758,0.002950177,0.0,1.38e-44,0.0,1.01e-19,0.0,0.073365204,0.0,0.014157804,0.0
13865,13865,0.969618593,0.0,1.18e-18,0.0,0.0,0.081121249,0.082474228,0.0,0.002607198,0.077003443,0.0,0.0,0.0,0.077003443,0.459141446
13867,13867,0.0010258,0.0,1.18e-18,0.0,0.0,0.029498834,0.030927824,0.0,0.000869066,0.039878551,0.0,0.0,0.0,0.039878551,0.033597989
13870,13870,0.969618895,0.110558375,0.066226656,0.002545166,0.092688372,0.03392363,0.007363762,2.4e-43,0.001738132,0.011973596,0.002381531,0.01619382,0.002545166,0.016000649,0.022399492
13875,13875,0.969619198,0.071020525,0.001315763,0.026125878,0.520513909,0.023599138,0.008836514,1.34e-33,0.0,1.04e-15,0.026049318,0.169882773,0.026125878,0.042336064,0.022399492
13876,13876,0.001026405,0.031939771,3.66e-16,0.0,0.162745184,0.001475253,0.0,2.4599999999999998e-40,0.0,1.01e-19,0.0,0.085768871,0.0,0.016551427,0.055994983
13882,13882,0.00102691,0.0,1.18e-18,0.0,0.0,0.010324821,0.011782043,0.0,0.41570613,0.019858333,0.0,0.0,0.0,0.019858333,0.0
13884,13884,0.00102701,0.088955341,0.039838445,0.02663154,0.742582186,0.011799745,0.001472424,1.23e-07,0.0,0.00068828,0.02655513,0.110393474,0.02663154,0.031729459,0.06719348
13888,13888,0.030597625,0.045844233,0.010699019,0.00095233,0.058228838,0.022124214,0.002945505,8.49e-64,0.534191059,2.75e-05,0.000948397,0.025510265,0.00095233,0.005298364,0.033597989
13889,13889,0.001027313,0.116735592,0.123391567,0.006868578,0.105798254,0.047197947,0.011782043,3.19e-43,0.109039711,0.009679974,0.006111895,0.012235331,0.006868578,0.014417683,0.078392159
13891,13891,0.969620308,0.003109802,1.18e-18,0.003143533,0.040306953,0.008849873,0.008836514,1.16e-60,0.000869066,1.23e-19,0.003144465,0.036491275,0.003143533,0.008193228,0.0
13892,13892,0.969620409,0.0,1.18e-18,0.0,0.0,0.060472288,0.061855671,0.0,0.0,0.046873926,0.0,0.0,0.0,0.046873926,0.111987651
13895,13895,0.001027717,0.026001618,0.058349098,3.99e-05,0.012539589,0.019174366,0.002945505,2.54e-88,0.006619385,1.01e-19,3.99e-05,0.011715529,3.99e-05,0.002276261,0.022399492
13897,13897,0.001027818,0.049046072,0.006727413,0.003809322,0.077124286,0.02802391,0.008836514,7.030000000000001e-64,0.002607198,1.08e-19,0.003806235,0.067918882,0.003809322,0.014501095,0.123186148
13899,13899,0.001027918,0.019064327,0.001410325,0.000429813,0.02987847,0.010324821,0.002945505,6.99e-69,0.0,1.01e-19,0.00042994,0.056325706,0.000429813,0.01102698,0.145583149
13902,13902,0.969621014,0.19483368,0.054717646,0.003291018,0.583456698,0.03392363,0.004418257,4.51e-05,0.0,0.002283977,0.003376295,0.130255495,0.003291018,0.028640997,0.0
13903,13903,0.001028221,0.064739882,0.039157598,0.02351329,0.330483618,0.036873478,0.011782043,1.27e-33,0.0,4.72e-18,0.023520258,0.097975013,0.02351329,0.027518145,0.022399492
13905,13905,0.030275569,0.236618895,0.006322147,0.004550959,0.766709427,0.039823327,0.001472424,1.23e-07,0.000869066,0.000794762,0.004594459,0.187170576,0.004550959,0.038588798,0.011200995
13909,13909,0.969621418,0.013434173,7.4e-06,6.24e-05,0.006269786,0.019174366,0.011782043,3.13e-87,0.0,1.36e-18,6.24e-05,0.038619263,6.24e-05,0.007475473,0.033597989
13910,13910,0.001028625,0.0,1.18e-18,0.0,0.0,0.023599138,0.025036814,0.0,0.001303599,0.019652698,0.0,0.0,0.0,0.019652698,0.313560795
13911,13911,0.969621519,0.0,1.18e-18,0.0,0.0,0.097345437,0.098674528,0.0,0.0,0.203547588,0.0,0.0,0.0,0.203547588,0.0
13913,13913,0.001028827,0.0,1.18e-18,0.0,0.0,0.050147795,0.051546381,0.0,0.000869066,0.05634294,0.0,0.0,0.0,0.05634294,0.0
13914,13914,0.96962172,0.0,1.18e-18,0.0,0.0,0.016224517,0.017673052,0.0,0.0,0.010206909,0.0,0.0,0.0,0.010206909,0.055994983
13916,13916,0.969621821,0.0,1.18e-18,0.0,0.0,0.011799745,0.013254795,0.0,0.003331419,0.012243275,0.0,0.0,0.0,0.012243275,0.111987651
13920,13920,0.969622023,0.00533922,6.65e-05,0.023386875,0.005351487,0.004425101,0.002945505,7.9e-83,0.000869066,0.001033963,0.023773164,0.020552157,0.023386875,0.013634418,0.492736937
13925,13925,0.969622427,0.03016689,0.000302599,0.0,0.341967944,0.002950177,0.0,5.83e-30,0.000869066,1.01e-19,0.0,0.084478163,0.0,0.01630235,0.48153844
13928,13928,0.001029835,0.0,1.18e-18,0.0,0.0,0.066371984,0.06774668,0.0,0.0,0.031833164,0.0,0.0,0.0,0.031833164,0.0
13929,13929,0.001029936,0.0,1.18e-18,0.0,0.0,0.023599138,0.025036814,0.0,0.000869066,0.031984246,0.0,0.0,0.0,0.031984246,0.212774131
13934,13934,0.00103034,0.034979529,0.019371708,0.007289963,0.240519948,0.016224517,0.004418257,1.76e-37,0.20267682,1.36e-18,0.007292123,0.054537588,0.007289963,0.01319429,0.0
13935,13935,0.969623234,0.016297232,0.000416073,0.014874895,0.007877425,0.008849873,0.001472424,5.69e-81,0.001738132,7.79e-06,0.01475285,0.013514843,0.014874895,0.008040294,0.0
13938,13938,0.001030542,0.012270191,1.72e-07,0.000116302,0.009949254,0.008849873,0.004418257,2.01e-80,0.0,5.22e-18,0.000116337,0.047494276,0.000116302,0.0092079,0.649516085
13940,13940,0.001030744,0.02031913,0.006511272,0.003619698,0.06713178,0.025074062,0.019145805,1.63e-63,0.006662839,1.05e-15,0.003658707,0.00691736,0.003619698,0.002669784,0.033597989
13942,13942,0.969623637,0.096912415,0.064670165,0.013273631,0.488061556,0.02802391,0.001472424,8.53e-31,0.001303599,0.000280867,0.013361867,0.173049164,0.013273631,0.038551992,0.022399492
13945,13945,0.969623738,0.157028477,0.090044941,0.008638395,0.521941697,0.030973782,0.001472424,1.3e-09,0.000869066,0.001597241,0.008598804,0.05786112,0.008638395,0.015919013,0.156781646
13948,13948,0.979194135,0.055021136,0.054183235,0.009396888,0.498585429,0.022124214,0.002945505,7.29e-10,0.0,1e-19,0.009399673,0.033744723,0.009396888,0.009953357,0.0
13952,13952,0.969624445,0.016496728,3.4e-06,4.34e-05,0.011773275,0.008849873,0.001472424,4.84e-80,0.373473817,1.01e-19,4.34e-05,0.058003866,4.34e-05,0.011209313,0.0
13955,13955,0.969624545,0.53145824,0.0569947,0.003699761,0.609048475,0.060472288,0.002945505,6.67e-09,0.000869066,0.002376571,0.003920043,0.051723462,0.003699761,0.013753092,0.022399492
13957,13957,0.969624747,0.0,1.18e-18,0.0,0.0,0.030973782,0.0324006,0.0,0.0,0.034522393,0.0,0.0,0.0,0.034522393,0.033597989
13960,13960,0.001032156,0.005649041,1.2e-05,0.0,0.344145244,0.001475253,0.001472424,1.02e-09,0.001738132,0.000261577,0.0,0.022031593,0.0,0.00451317,0.055994983
13963,13963,0.001032459,0.0,1.18e-18,0.0,0.0,0.025074062,0.026509567,0.0,0.002607198,2.61e-05,0.0,0.0,0.0,2.61e-05,0.0
13964,13964,0.001032761,0.016645208,9.08e-05,0.00035902,0.044321732,0.007374949,0.001472424,1.6199999999999998e-67,0.000869066,1.01e-19,0.000359127,0.0799275,0.00035902,0.01555566,0.022399492
13967,13967,0.001033367,0.032500426,0.000497126,0.002473531,0.064285219,0.026548986,0.011782043,1.5500000000000001e-66,0.000869066,1.26e-17,0.002503769,0.065637753,0.002473531,0.013577859,0.0
13972,13972,0.979194741,0.019926394,2.43e-06,3.74e-05,0.024569172,0.008849873,0.001472424,6.439999999999999e-45,0.00434533,5.3e-07,3.74e-05,0.054436827,3.74e-05,0.010519258,0.0
13975,13975,0.001035385,0.018820953,1.16e-18,0.0,0.55437966,0.0,0.0,9.83e-05,0.002172665,1.01e-19,0.0,0.027469518,0.0,0.005300988,0.044796486
13979,13979,0.001036495,0.0,1.18e-18,0.0,0.0,0.001475253,0.002945505,0.0,0.511211207,1.1e-19,0.0,0.0,0.0,0.0,0.033597989
13980,13980,0.0010371,0.028771939,7.92e-05,0.001061891,0.239249801,0.008849873,0.001472424,1.31e-35,0.0,9.74e-20,0.001104356,0.049615867,0.001061891,0.009971335,0.055994983
13984,13984,0.959614448,0.018573489,0.000321511,0.00209007,0.155775078,0.010324821,0.00589101,3.29e-41,0.0,2.66e-18,0.002128625,0.047015659,0.00209007,0.009845331,0.022399492
13990,13990,0.979490565,0.0,1.18e-18,0.0,0.0,0.014749593,0.0162003,0.0,0.0,0.0135365,0.0,0.0,0.0,0.0135365,0.111987651
13991,13991,0.959120062,0.0,1.18e-18,0.0,0.0,0.014749593,0.0162003,0.0,0.005069551,0.005709943,0.0,0.0,0.0,0.005709943,0.033597989
13992,13992,0.968814056,0.005257092,1.18e-18,0.0,0.004214693,0.001475253,0.0,1.52e-82,0.0,1.01e-19,0.0,0.038665245,0.0,0.007461507,0.089590656
14009,14009,0.959121677,0.0,1.18e-18,0.0,0.0,0.019174366,0.020618557,0.0,0.0,2.58e-05,0.0,0.0,0.0,2.58e-05,0.0
14011,14011,0.979492885,0.0,1.18e-18,0.0,0.0,0.016224517,0.017673052,0.0,0.003041731,2.48e-05,0.0,0.0,0.0,2.48e-05,0.134384645
14026,14026,0.979494802,0.0,1.18e-18,0.0,0.0,0.005900025,0.007363762,0.0,0.006300728,0.008344387,0.0,0.0,0.0,0.008344387,0.033597989
14061,14061,0.979498939,0.004550283,0.000241538,0.008090594,0.002089929,0.002950177,0.001472424,1.54e-87,0.002462353,0.001134272,0.008092992,0.004758184,0.008090594,0.005015491,0.0
14062,14062,0.969209968,0.010353281,0.000208847,0.022586243,0.007919746,0.011799745,0.007363762,3.8000000000000004e-80,0.002607198,0.00014815,0.022592936,0.009076536,0.022586243,0.010171415,0.06719348
14068,14068,0.999870451,0.030880344,1.52e-16,0.0,0.537544678,0.002950177,0.0,0.000102189,0.008241642,1.01e-19,0.0,0.022271501,0.0,0.00429789,0.033597989
14072,14072,0.96921017,0.0,1.18e-18,0.0,0.0,0.002950177,0.004418257,0.0,0.498797622,1.95e-18,0.0,0.0,0.0,0.0,0.291163793
14074,14074,0.979500049,0.016467694,0.001421132,0.000670002,0.008429386,0.025074062,0.0162003,9.16e-87,0.004128063,0.003402817,0.000674416,0.004238383,0.000670002,0.004466873,0.41434745
14075,14075,0.999870854,0.003716869,1.51e-16,0.0,0.006776913,0.0,0.0,7.82e-38,0.016208079,1.01e-19,0.0,0.002599008,0.0,0.000501549,0.257568302
14082,14082,0.999872065,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.002172665,1.01e-19,0.0,0.0,0.0,0.0,0.347156286
14084,14084,0.999872771,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.0,1.01e-19,0.0,0.0,0.0,0.0,0.268766799
14085,14085,0.979502269,0.007543865,1.58e-05,3.32e-06,0.004798312,0.004425101,0.001472424,5e-78,0.009125192,8.87e-06,3.33e-06,0.037969911,3.32e-06,0.007337431,0.123186148
14115,14115,0.999877513,0.005793668,5.75e-05,0.0,0.02557589,0.001475253,0.0,5.81e-66,0.0,1.01e-19,0.0,0.011955438,0.0,0.002307126,0.0
14118,14118,0.979507112,0.0,1.18e-18,0.0,0.0,0.014749593,0.0162003,0.0,0.000869066,0.002654352,0.0,0.0,0.0,0.002654352,0.0
14128,14128,0.999878926,0.002383488,8e-08,0.0,0.001394084,0.0,0.0,1.52e-87,0.000869066,1.01e-19,0.0,0.003198779,0.0,0.000617291,0.279965296
14129,14129,0.979508322,0.0,1.18e-18,0.0,0.0,0.025074062,0.026509567,0.0,0.0,0.015251489,0.0,0.0,0.0,0.015251489,0.044796486
14134,14134,0.979509029,0.0,1.18e-18,0.0,0.0,0.011799745,0.013254795,0.0,0.000869066,0.010874818,0.0,0.0,0.0,0.010874818,0.055994983
14135,14135,0.999879834,0.002731682,4.32e-05,0.005309453,0.022117863,0.002950177,0.002945505,2.1700000000000002e-72,0.004635018,0.003580289,0.005395328,0.000959634,0.005309453,0.005725375,0.0
14139,14139,0.999880036,0.004333608,1.24e-18,0.0,0.002089929,0.001475253,0.0,4.2399999999999996e-89,0.0,1.01e-19,0.0,0.011675545,0.0,0.002253113,0.011200995
14144,14144,0.969212187,0.0,1.18e-18,0.0,0.0,0.010324821,0.011782043,0.0,0.001303599,0.025720902,0.0,0.0,0.0,0.025720902,0.044796486
14153,14153,0.968596728,0.0,1.18e-18,0.0,0.0,0.02802391,0.029455071,0.0,0.0,0.022983987,0.0,0.0,0.0,0.022983987,0.022399492
14154,14154,0.999882356,0.002166804,8.08e-08,3.32e-06,0.001044731,0.002950177,0.002945505,2.1099999999999998e-89,0.003331419,1.04e-19,3.33e-06,0.004398322,3.32e-06,0.000848775,0.011200995
14160,14160,0.968998391,0.009338918,1.2e-18,0.0,0.004654844,0.004425101,0.0,7.52e-86,0.0,1.01e-19,0.0,0.040555324,0.0,0.007826249,0.145583149
14161,14161,0.999883063,0.004550283,3.89e-05,0.00328259,0.002351178,0.007374949,0.00589101,1.54e-87,0.000869066,4.07e-06,0.003283563,0.002638993,0.00328259,0.001712983,0.0
14171,14171,0.99988387,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.219426628,1.01e-19,0.0,0.0,0.0,0.0,0.0
14172,14172,5.04e-07,0.0,1.18e-18,0.0,0.0,0.007374949,0.008836514,0.0,0.009414881,0.012216115,0.0,0.0,0.0,0.012216115,0.033597989
14193,14193,0.969001115,0.0,1.18e-18,0.0,0.0,0.036873478,0.038291609,0.0,0.0,0.025376144,0.0,0.0,0.0,0.025376144,0.089590656
14194,14194,0.000707879,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.38388754,3.33e-07,0.0,0.0,0.0,0.0,0.526332428
14195,14195,0.969213196,0.00567256,0.000691654,0.000262944,0.011516767,0.022124214,0.020618557,9.940000000000001e-77,0.008545815,0.00141977,0.000269766,0.000639756,0.000262944,0.00164076,0.111987651
14196,14196,0.999885888,0.006717086,1.33e-18,0.0,0.003343889,0.002950177,0.0,1.57e-87,0.002172665,1.01e-19,0.0,0.027509502,0.0,0.005308704,0.145583149
14202,14202,0.999570994,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.005793773,1.01e-19,0.0,0.0,0.0,0.0,0.022399492
14203,14203,0.999886392,0.002166804,3.84e-07,0.0,0.001044731,0.001475253,0.001472424,2.1099999999999998e-89,0.000869066,4.84e-09,0.0,0.002199161,0.0,0.000424388,0.022399492
14210,14210,0.999571095,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.0,1.01e-19,0.0,0.0,0.0,0.0,0.055994983
14216,14216,0.969002729,0.003598723,3.22e-05,0.003092967,0.319019919,0.001475253,0.001472424,5.65e-05,0.0,0.000475314,0.003102314,0.007157269,0.003092967,0.002990776,0.0
14217,14217,0.999571196,0.006896185,4.94e-05,0.0,0.007683567,0.002950177,0.001472424,1.02e-77,0.087059677,9.57e-06,0.0,0.018033119,0.0,0.003489547,0.022399492
14221,14221,0.000410542,0.006717086,7.51e-07,0.007627071,0.003134893,0.010324821,0.007363762,1.57e-87,0.000869066,0.000925937,0.007629331,0.007237238,0.007627071,0.0051158,0.033597989
14222,14222,0.999888007,0.006063579,0.000100776,0.028401358,0.005747304,0.004425101,0.002945505,2.95e-82,0.036525598,1.99e-07,0.028494075,0.018472951,0.028401358,0.013981876,0.156781646
14230,14230,0.00041145,0.028278425,2.46e-06,0.000118831,0.011861145,0.017699441,0.00589101,1.04e-37,0.006590416,1.13e-07,0.000118444,0.039773223,0.000118831,0.00771884,0.0
14232,14232,0.999889015,0.006738755,1.2e-18,0.0,0.003265518,0.002950177,0.0,7.21e-86,0.000869066,1.01e-19,0.0,0.034210145,0.0,0.006601774,0.022399492
14233,14233,0.969004546,0.002166804,1.28e-05,1.91e-05,0.001044731,0.017699441,0.017673052,2.1099999999999998e-89,0.003476264,9.11e-05,1.91e-05,0.000479817,1.91e-05,0.000192903,0.111987651
14235,14235,0.989189502,0.0,1.18e-18,0.0,0.0,0.016224517,0.017673052,0.0,0.0,0.006959958,0.0,0.0,0.0,0.006959958,0.145583149
14240,14240,0.000412459,0.036672446,0.007727069,0.007289963,0.037002773,0.041298251,0.030927824,2.4400000000000003e-73,0.0,0.007561816,0.007671482,0.002159176,0.007289963,0.010717717,0.201575634
14243,14243,0.969005454,0.0,1.18e-18,0.0,0.0,0.035398554,0.036818857,0.0,0.0,0.011217878,0.0,0.0,0.0,0.011217878,0.033597989
14248,14248,0.999890529,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.108426317,1.01e-19,0.0,0.0,0.0,0.0,0.078392159
14253,14253,0.969006261,0.008962107,1.97e-05,1.66e-05,0.005805363,0.004425101,0.001472424,8.45e-83,0.0,1.01e-19,1.66e-05,0.038928345,1.66e-05,0.007518375,0.0
14255,14255,0.000413569,0.002884016,1.18e-18,0.012346584,0.002687056,0.002950177,0.002945505,2.68e-84,0.000869066,1.3e-05,0.012350243,0.014594431,0.012346584,0.007351089,0.268766799
14257,14257,0.969006664,0.019022603,4.7e-08,7.16e-05,0.014749162,0.008849873,0.001472424,1.2e-75,0.0,1.01e-19,7.17e-05,0.040193062,7.16e-05,0.007782575,0.022399492
14258,14258,0.999891235,0.0,1.18e-18,0.0,0.0,0.004425101,0.00589101,0.0,0.003621108,2.79e-06,0.0,0.0,0.0,0.0,0.223972629
14260,14260,0.999572003,0.0,1.18e-18,0.0,0.0,0.001475253,0.002945505,0.0,0.0,0.000706027,0.0,0.0,0.0,0.000706027,0.134384645
14264,14264,0.999891639,0.004766967,7.56e-09,4.97e-06,0.002351178,0.002950177,0.001472424,3.05e-87,0.0,1.1e-15,4.97e-06,0.018712859,4.97e-06,0.003611153,0.0
14268,14268,0.999572104,0.002166804,1.88e-06,0.0,0.001044731,0.002950177,0.002945505,2.1099999999999998e-89,0.082291606,2.28e-05,0.0,0.001479435,0.0,0.000308337,0.06719348
14269,14269,0.96900727,0.0,1.18e-18,0.0,0.0,0.007374949,0.008836514,0.0,0.0,0.009400264,0.0,0.0,0.0,0.009400264,0.06719348
14270,14270,0.000414477,0.0,1.18e-18,0.0,0.0,0.010324821,0.011782043,0.0,0.0,0.010842024,0.0,0.0,0.0,0.010842024,0.380751777
14273,14273,0.999892143,0.002166804,3.4e-06,1.08e-05,0.001044731,0.004425101,0.004418257,2.1099999999999998e-89,0.0,7.05e-06,1.08e-05,0.001479435,1.08e-05,0.000293213,0.0
14282,14282,0.99989295,0.004766967,5.27e-05,5.82e-06,0.002351178,0.004425101,0.002945505,3.05e-87,0.000869066,9.11e-06,5.82e-06,0.003958489,5.82e-06,0.000771614,0.235171308
14283,14283,0.999893051,0.002166804,5.62e-05,8.3e-06,0.001044731,0.004425101,0.004418257,2.1099999999999998e-89,0.0,1.03e-07,8.3e-06,0.000879664,8.3e-06,0.000169755,0.134384645
14288,14288,0.97920251,0.01218925,6.78e-05,0.001158809,0.013073183,0.008849873,0.004418257,7.090000000000001e-47,0.0,0.000569451,0.001159152,0.035464067,0.001158809,0.007837591,0.022399492
